,mean_output
1,-46.17
2,-46.91
3,-47.429
4,-45.873
5,-40.207
6,-32.91
7,-24.725
8,-18.466
9,-15.022
10,-10.244
11,-5.096
12,-3.059
13,-3.651
14,-2.466
15,-2.651
16,-12.688
17,-22.836
18,-28.54
19,-25.207
20,-21.429
21,-26.503
22,-35.985
23,-47.133
24,-48.244
25,-45.244
26,-39.059
27,-33.429
28,-31.614
29,-33.688
30,-39.762
31,-39.762
32,-37.355
33,-32.762
34,-27.688
35,-22.022
36,-15.059
37,-7.096
38,-0.429
39,2.164
40,5.127
41,8.608
42,10.275
43,11.164
44,10.83
45,4.46
46,-15.836
47,-37.799
48,-52.503
49,-54.429
50,-53.762
51,-54.614
52,-52.429
53,-52.17
54,-45.873
55,-38.985
56,-29.318
57,-19.614
58,-20.133
59,-23.429
60,-32.17
61,-28.503
62,-23.836
63,-18.207
64,-13.577
65,-8.614
66,-1.318
67,7.053
68,12.497
69,14.275
70,15.904
71,19.46
72,20.46
73,17.423
74,5.46
75,-14.429
76,-39.836
77,-62.059
78,-75.429
79,-79.651
80,-80.466
81,-77.91
82,-65.799
83,-53.096
84,-40.836
85,-34.54
86,-27.762
87,-15.836
88,-15.466
89,-18.318
90,-28.762
91,-14.91
92,-9.688
93,-5.392
94,-4.059
95,-0.651
96,5.497
97,14.053
98,19.497
99,21.867
100,21.238
101,17.645
102,10.238
103,-1.54
104,-20.281
105,-45.133
106,-68.392
107,-83.947
108,-90.54
109,-92.577
110,-93.207
111,-91.466
112,-78.133
113,-58.577
114,-41.096
115,-34.096
116,-31.355
117,-22.725
118,-20.799
119,-21.281
120,-27.281
121,-5.985
122,1.793
123,5.83
124,5.127
125,5.09
126,8.015
127,15.015
128,19.164
129,15.497
130,4.164
131,-9.355
132,-17.281
133,-27.651
134,-46.503
135,-70.836
136,-86.836
137,-91.985
138,-92.355
139,-92.466
140,-92.466
141,-92.614
142,-85.799
143,-70.318
144,-55.688
145,-49.836
146,-47.836
147,-39.059
148,-30.022
149,-26.281
150,-29.244
151,-2.059
152,10.015
153,15.719
154,15.756
155,11.275
156,5.164
157,0.127
158,-5.725
159,-16.688
160,-32.429
161,-41.503
162,-35.577
163,-33.17
164,-46.244
165,-70.466
166,-85.059
167,-88.281
168,-89.281
169,-91.096
170,-92.281
171,-92.429
172,-90.022
173,-81.688
174,-73.244
175,-69.207
176,-66.836
177,-58.614
178,-43.614
179,-31.688
180,-25.577
181,-1.059
182,14.645
183,23.867
184,22.09
185,8.275
186,-12.614
187,-31.503
188,-42.466
189,-53.059
190,-63.244
191,-60.022
192,-38.614
193,-22.059
194,-31.725
195,-58.133
196,-76.614
197,-80.207
198,-82.836
199,-87.651
200,-91.503
201,-91.614
202,-90.318
203,-88.651
204,-87.836
205,-88.17
206,-85.91
207,-78.022
208,-59.429
209,-35.725
210,-17.096
211,-3.17
212,13.756
213,25.682
214,17.053
215,-7.466
216,-39.059
217,-62.873
218,-70.503
219,-69.281
220,-59.059
221,-43.466
222,-27.281
223,-22.873
224,-36.91
225,-58.985
226,-75.133
