,mean_output
1,-22.836
2,-18.873
3,-16.392
4,-17.688
5,-20.392
6,-23.244
7,-24.54
8,-25.318
9,-24.466
10,-22.688
11,-20.133
12,-18.318
13,-16.91
14,-14.503
15,-9.17
16,1.201
17,14.756
18,28.053
19,35.904
20,33.127
21,21.756
22,10.386
23,3.571
24,-1.503
25,-8.059
26,-14.466
27,-17.651
28,-20.429
29,-23.762
30,-26.799
31,-21.355
32,-18.577
33,-16.503
34,-17.725
35,-20.17
36,-23.688
37,-25.762
38,-26.836
39,-24.688
40,-21.503
41,-18.503
42,-17.466
43,-16.651
44,-14.466
45,-9.096
46,0.423
47,12.423
48,24.164
49,32.682
50,30.571
51,18.756
52,5.645
53,-1.022
54,-3.873
55,-8.207
56,-13.799
57,-16.429
58,-18.836
59,-21.318
60,-24.947
61,-19.207
62,-17.688
63,-16.281
64,-16.873
65,-19.059
66,-22.577
67,-24.947
68,-23.873
69,-18.503
70,-12.799
71,-10.281
72,-10.17
73,-9.947
74,-7.614
75,-4.244
76,1.497
77,8.756
78,16.756
79,23.867
80,22.349
81,12.534
82,0.497
83,-5.762
84,-7.466
85,-9.836
86,-13.355
87,-14.799
88,-16.059
89,-17.096
90,-20.799
91,-16.762
92,-16.725
93,-16.096
94,-15.836
95,-16.91
96,-19.614
97,-21.577
98,-16.725
99,-8.762
100,0.978
101,5.127
102,5.608
103,3.941
104,4.312
105,6.904
106,9.645
107,11.46
108,13.83
109,17.053
110,14.608
111,6.423
112,-4.133
113,-10.54
114,-12.318
115,-13.392
116,-14.799
117,-15.466
118,-16.022
119,-16.355
120,-19.244
121,-12.355
122,-12.947
123,-13.207
124,-13.022
125,-13.17
126,-14.725
127,-16.429
128,-8.318
129,5.349
130,20.275
131,29.164
132,30.164
133,27.83
134,21.793
135,19.015
136,17.756
137,17.867
138,17.719
139,15.941
140,9.941
141,1.534
142,-6.947
143,-12.466
144,-14.466
145,-15.318
146,-16.133
147,-17.688
148,-18.392
149,-17.947
150,-17.91
151,-4.059
152,-4.651
153,-5.392
154,-6.059
155,-5.762
156,-6.725
157,-8.873
158,-1.651
159,15.201
160,33.571
161,46.571
162,46.83
163,43.238
164,30.46
165,22.053
166,18.571
167,21.275
168,23.238
169,20.719
170,11.571
171,0.756
172,-9.207
173,-13.54
174,-14.688
175,-14.836
176,-15.133
177,-16.022
178,-16.355
179,-15.799
180,-14.947
181,6.053
182,5.571
183,4.645
184,3.238
185,3.238
186,2.015
187,-0.466
188,3.793
189,21.127
190,40.904
191,57.386
192,58.053
193,52.275
194,35.46
195,21.349
196,13.719
197,16.423
198,20.053
199,22.756
200,16.053
201,5.904
202,-6.207
203,-12.207
204,-13.651
205,-14.022
206,-13.836
207,-13.725
208,-13.577
209,-12.91
210,-11.873
211,13.941
212,13.497
213,12.423
214,10.978
215,11.312
216,10.46
217,8.386
218,9.46
219,20.904
220,37.793
221,54.756
222,59.83
223,56.46
224,42.312
225,26.571
226,13.386
227,9.534
228,10.978
229,17.904
230,16.867
231,12.238
232,2.09
233,-4.133
234,-8.466
235,-12.244
236,-13.244
237,-12.096
238,-10.577
239,-9.503
240,-8.503
241,16.719
242,15.793
243,14.201
244,12.941
245,14.534
246,15.127
247,14.497
248,14.386
249,19.423
250,30.608
251,47.349
252,60.867
253,65.571
254,54.312
255,37.349
256,19.83
257,9.756
258,4.719
259,7.978
260,10.904
261,12.719
262,10.238
263,6.83
264,0.941
265,-7.466
266,-11.873
267,-11.577
268,-7.466
269,-5.54
270,-3.947
271,12.941
272,11.312
273,10.867
274,11.645
275,15.164
276,16.645
277,16.719
278,16.682
279,18.682
280,24.238
281,36.386
282,55.423
283,72.571
284,66.719
285,46.238
286,24.238
287,14.09
288,9.164
289,3.83
290,1.904
291,3.275
292,8.238
293,12.201
294,8.941
295,-0.577
296,-7.466
297,-6.947
298,0.941
299,4.386
300,4.904
301,4.46
302,4.127
303,6.571
304,9.756
305,13.941
306,15.386
307,16.571
308,17.645
309,18.83
310,20.497
311,26.09
312,42.867
313,66.719
314,69.127
315,49.46
316,24.941
317,15.756
318,15.09
319,7.164
320,-0.281
321,-4.022
322,0.386
323,7.978
324,11.312
325,8.127
326,3.941
327,5.571
328,13.386
329,15.534
330,11.978
331,1.534
332,1.756
333,4.978
334,9.015
335,12.423
336,13.386
337,15.053
338,17.756
339,19.46
340,20.756
341,20.719
342,26.756
343,47.682
344,59.756
345,49.904
346,28.09
347,19.941
348,24.756
349,19.09
350,6.09
351,-4.762
352,-7.17
353,-1.799
354,6.349
355,12.571
356,14.608
357,18.053
358,22.09
359,20.312
360,12.904
361,6.83
362,7.053
363,8.904
364,11.534
365,13.201
366,13.608
367,15.09
368,18.275
369,20.127
370,21.793
371,19.83
372,14.312
373,24.46
374,40.238
375,47.275
376,41.127
377,38.83
378,44.164
379,38.09
380,19.83
381,3.571
382,-6.503
383,-7.614
384,-0.318
385,11.83
386,20.867
387,26.423
388,25.497
389,18.275
390,8.645
391,17.497
392,16.571
393,15.904
394,16.46
395,17.645
396,18.497
397,20.164
398,22.164
399,23.201
400,23.534
401,21.015
402,9.312
403,9.534
404,23.09
405,42.497
406,53.867
407,61.608
408,68.312
409,60.83
410,38.423
411,16.127
412,-0.17
413,-8.614
414,-7.355
415,4.682
416,18.46
417,26.497
418,23.053
419,11.349
420,0.46
421,23.682
422,23.682
423,24.164
424,26.423
425,28.682
426,29.275
427,29.793
428,29.793
429,30.46
430,29.46
431,27.164
432,16.46
433,12.793
434,21.682
435,41.312
436,59.09
437,71.534
438,80.386
439,75.867
440,56.682
441,33.386
442,12.608
443,-3.022
444,-10.577
445,-3.059
446,12.312
447,21.645
448,17.015
449,2.238
450,-9.762
451,27.423
452,31.164
453,32.719
454,34.497
455,35.127
456,35.46
457,35.312
458,34.053
459,35.46
460,35.83
461,36.608
462,31.312
463,28.497
464,32.127
465,43.127
466,54.201
467,63.349
468,72.978
469,75.534
470,67.015
471,50.053
472,29.83
473,10.09
474,-5.429
475,-6.17
476,5.386
477,13.904
478,10.238
479,-6.022
480,-18.799
481,29.978
482,36.83
483,38.423
484,37.46
485,34.867
486,34.238
487,33.015
488,31.534
489,33.978
490,36.534
491,39.83
492,39.497
493,40.09
494,41.867
495,45.238
496,48.09
497,50.497
498,56.386
499,62.682
500,65.275
501,59.867
502,46.497
503,28.423
504,9.015
505,-1.873
506,-0.096
507,4.238
508,1.275
509,-13.762
510,-25.651
511,29.682
512,38.386
513,39.09
514,33.756
515,28.238
516,27.571
517,26.941
518,25.904
519,27.645
520,30.608
521,34.423
522,36.349
523,37.571
524,37.756
525,37.312
526,37.349
527,38.09
528,41.423
529,48.015
530,55.645
531,59.645
532,56.127
533,45.571
534,28.608
535,11.015
536,0.534
537,-2.836
538,-7.91
539,-20.133
540,-31.244
541,22.349
542,30.053
543,31.608
544,27.164
545,23.756
546,24.83
547,25.867
548,25.719
549,25.645
550,26.053
551,27.015
552,28.09
553,29.349
554,28.386
555,25.164
556,23.682
557,25.015
558,29.312
559,37.423
560,46.349
561,53.719
562,54.386
563,52.127
564,43.867
565,28.571
566,9.83
567,-2.799
568,-13.725
569,-24.54
570,-34.688
571,13.015
572,18.978
573,23.275
574,23.534
575,24.497
576,27.164
577,29.682
578,30.09
