,mean_output
1,38.793
2,55.682
3,76.608
4,86.904
5,68.349
6,30.201
7,-14.836
8,-49.577
9,-68.947
10,-78.799
11,-79.281
12,-78.133
13,-77.429
14,-76.91
15,-76.466
16,-76.725
17,-77.91
18,-79.17
19,-79.096
20,-77.54
21,-74.429
22,-70.022
23,-63.725
24,-51.688
25,-27.762
26,11.719
27,38.09
28,40.127
29,52.645
30,82.682
31,74.904
32,82.645
33,90.46
34,92.904
35,73.645
36,28.867
37,-26.577
38,-66.873
39,-80.17
40,-80.947
41,-78.762
42,-78.688
43,-79.022
44,-78.318
45,-76.985
46,-76.059
47,-76.54
48,-77.985
49,-78.836
50,-78.355
51,-75.985
52,-72.392
53,-70.392
54,-66.836
55,-56.207
56,-31.762
57,-3.17
58,19.904
59,54.571
60,83.423
61,96.015
62,96.46
63,97.349
64,95.053
65,68.83
66,13.275
67,-45.466
68,-78.985
69,-82.836
70,-80.392
71,-79.873
72,-80.725
73,-81.17
74,-80.059
75,-77.873
76,-75.947
77,-75.54
78,-76.799
79,-77.91
80,-77.725
81,-75.836
82,-73.355
83,-72.985
84,-72.503
85,-64.873
86,-51.096
87,-22.429
88,14.904
89,61.312
90,80.867
91,96.497
92,94.83
93,93.645
94,85.164
95,47.682
96,-11.17
97,-62.836
98,-84.244
99,-83.614
100,-81.91
101,-82.022
102,-82.799
103,-82.985
104,-81.281
105,-78.577
106,-75.91
107,-74.947
108,-76.244
109,-78.133
110,-78.281
111,-76.836
112,-75.133
113,-76.207
114,-78.466
115,-72.133
116,-62.17
117,-39.392
118,5.127
119,49.793
120,61.534
121,89.423
122,77.497
123,70.645
124,60.201
125,21.83
126,-32.244
127,-73.947
128,-86.096
129,-84.54
130,-83.429
131,-83.762
132,-84.466
133,-84.244
134,-81.651
135,-78.466
136,-75.614
137,-74.836
138,-76.429
139,-79.207
140,-79.799
141,-78.873
142,-78.022
143,-80.688
144,-83.873
145,-78.17
146,-66.614
147,-49.799
148,-14.429
149,14.682
150,24.127
151,89.386
152,71.756
153,58.497
154,43.867
155,6.904
156,-42.355
157,-78.022
158,-87.725
159,-86.392
160,-85.244
161,-84.873
162,-83.873
163,-81.318
164,-78.392
165,-76.725
166,-76.503
167,-76.466
168,-77.725
169,-80.614
170,-81.651
171,-80.688
172,-79.281
173,-81.059
174,-83.281
175,-76.281
176,-64.281
177,-55.503
178,-43.133
179,-33.059
180,-22.614
181,95.423
182,76.978
183,53.571
184,27.608
185,-10.614
186,-51.651
187,-80.688
188,-88.466
189,-86.614
190,-84.688
191,-83.466
192,-78.688
193,-69.614
194,-65.762
195,-69.503
196,-77.096
197,-79.503
198,-79.096
199,-80.429
200,-81.688
201,-81.577
202,-80.577
203,-80.466
204,-80.873
205,-71.985
206,-62.614
207,-58.54
208,-61.762
209,-60.133
210,-46.799
211,107.46
212,99.978
213,74.867
214,34.275
215,-16.281
216,-58.577
217,-81.614
218,-83.318
219,-77.725
220,-74.614
221,-73.244
222,-64.54
223,-48.429
224,-40.54
225,-46.985
226,-62.244
227,-70.762
228,-71.207
229,-69.836
230,-68.022
231,-65.873
232,-66.392
233,-71.281
234,-76.799
235,-69.91
236,-61.244
237,-59.17
238,-67.985
239,-70.91
240,-57.725
241,101.645
242,107.053
243,89.053
244,40.534
245,-20.133
246,-65.466
247,-78.429
248,-71.614
249,-60.91
250,-58.873
251,-58.503
252,-49.947
253,-28.244
254,-11.466
255,-12.873
256,-30.762
257,-46.947
258,-52.651
259,-50.985
260,-45.466
261,-35.577
262,-35.318
263,-49.207
264,-68.244
265,-70.429
266,-62.022
267,-57.651
268,-66.133
269,-72.688
270,-63.614
271,67.201
272,90.386
273,92.867
274,50.645
275,-16.577
276,-65.725
277,-70.133
278,-52.577
279,-35.059
280,-33.244
281,-35.318
282,-29.947
283,-7.614
284,17.719
285,26.571
286,11.904
287,-8.725
288,-17.207
289,-12.799
290,-1.577
291,12.83
292,9.09
293,-19.651
294,-56.133
295,-70.466
296,-58.503
297,-45.91
298,-52.17
299,-65.318
300,-68.096
301,42.015
302,74.312
