,mean_output
1,139.756
2,139.534
3,139.534
4,139.534
5,139.534
6,139.534
7,139.534
8,139.534
9,139.423
10,139.201
11,139.127
12,139.053
13,139.238
14,135.015
15,130.015
16,129.941
17,134.127
18,139.201
19,139.312
20,139.423
21,139.534
22,139.534
23,139.534
24,139.534
25,139.534
26,139.534
27,139.534
28,139.534
29,139.534
30,139.756
31,140.201
32,140.201
33,140.201
34,140.201
35,140.201
36,140.201
37,140.201
38,140.201
39,139.904
40,139.534
41,139.238
42,139.09
43,139.053
44,123.978
45,106.423
46,106.164
47,121.312
48,139.09
49,139.756
50,139.978
51,140.201
52,140.201
53,140.201
54,140.201
55,140.201
56,140.201
57,140.201
58,140.201
59,140.201
60,140.201
61,140.201
62,140.201
63,140.201
64,140.201
65,140.201
66,140.201
67,140.201
68,140.201
69,138.867
70,133.978
71,132.719
72,130.386
73,128.201
74,98.201
75,65.386
76,67.46
77,96.164
78,130.719
79,135.719
80,138.164
81,140.09
82,140.09
83,140.201
84,140.201
85,140.201
86,140.201
87,140.201
88,140.201
89,140.201
90,140.201
91,140.201
92,140.201
93,140.201
94,140.201
95,140.127
96,139.904
97,139.682
98,139.756
99,136.349
100,116.941
101,107.164
102,97.09
103,92.386
104,55.497
105,16.312
106,23.46
107,56.349
108,100.349
109,117.497
110,130.978
111,136.904
112,135.904
113,136.164
114,139.127
115,140.164
116,140.201
117,140.201
118,140.201
119,140.201
120,140.201
121,140.201
122,140.201
123,140.201
124,140.201
125,139.978
126,139.312
127,137.941
128,137.015
129,127.645
130,91.386
131,65.09
132,44.275
133,37.978
134,9.386
135,-20.614
136,-12.133
137,11.904
138,51.164
139,85.645
140,112.867
141,117.682
142,114.645
143,119.386
144,136.09
145,140.09
146,140.127
147,140.201
148,140.201
149,140.201
150,140.201
151,140.201
152,140.201
153,140.201
154,140.201
155,139.978
156,137.46
157,125.793
158,114.756
159,92.386
160,51.312
161,15.978
162,-6.651
163,-11.392
164,-25.059
165,-40.022
166,-33.688
167,-22.392
168,4.349
169,46.201
170,75.645
171,75.608
172,77.386
173,96.867
174,132.534
175,140.053
176,140.09
177,140.201
178,140.201
179,140.201
180,140.201
181,140.201
182,140.201
183,140.201
184,140.09
185,139.941
186,133.312
187,102.571
188,72.534
189,36.719
190,8.941
191,-20.17
192,-36.133
193,-38.947
194,-41.725
195,-45.91
196,-44.355
197,-38.91
198,-22.651
199,9.978
200,27.238
201,20.534
202,36.423
203,75.793
204,128.608
205,139.978
206,139.978
207,140.201
208,140.201
209,140.201
210,140.201
211,140.201
212,140.201
213,140.201
214,139.867
215,139.867
216,125.682
217,75.164
218,25.201
219,-17.54
