,mean_output
1,-42.503
2,-55.022
3,-53.022
4,-50.873
5,-56.022
6,-63.355
7,-70.725
8,-75.022
9,-72.651
10,-66.54
11,-62.762
12,-53.318
13,-30.059
14,1.275
15,23.423
16,31.46
17,24.682
18,-1.133
19,-35.429
20,-55.985
21,-53.985
22,-44.207
23,-47.096
24,-61.281
25,-76.985
26,-83.059
27,-82.059
28,-81.836
29,-86.17
30,-93.614
31,-45.059
32,-56.096
33,-53.096
34,-40.91
35,-36.096
36,-40.466
37,-49.466
38,-48.17
39,-38.725
40,-25.651
41,-19.762
42,-10.651
43,7.423
44,27.83
45,36.904
46,38.904
47,40.941
48,30.978
49,8.497
50,-7.688
51,-6.873
52,0.867
53,-6.577
54,-28.281
55,-55.318
56,-69.836
57,-73.91
58,-74.614
59,-79.947
60,-88.244
61,-44.281
62,-50.836
63,-42.577
64,-23.985
65,-16.985
66,-22.429
67,-26.059
68,-11.688
69,7.46
70,22.053
71,26.756
72,30.682
73,35.867
74,41.534
75,41.83
76,42.941
77,48.275
78,49.275
79,41.867
80,35.608
81,34.164
82,35.719
83,27.349
84,7.645
85,-22.207
86,-46.059
87,-60.91
88,-68.91
89,-75.207
90,-81.873
91,-37.318
92,-39.392
93,-25.725
94,-6.429
95,-2.725
96,-4.688
97,3.719
98,26.571
99,45.793
100,55.793
101,57.09
102,54.349
103,50.275
104,48.275
105,48.238
106,51.867
107,57.015
108,60.423
109,60.608
110,58.423
111,53.941
112,48.423
113,41.349
114,30.201
115,9.053
116,-16.429
117,-41.91
118,-61.873
119,-72.54
120,-77.022
121,-21.725
122,-22.429
123,-10.318
124,4.423
125,7.497
126,14.275
127,33.09
128,51.645
129,62.386
130,65.127
131,63.904
132,59.497
133,54.793
134,53.719
135,56.571
136,61.164
137,64.312
138,66.46
139,67.312
140,64.793
141,59.312
142,51.497
143,44.201
144,37.719
145,27.349
146,9.312
147,-21.429
148,-53.281
149,-72.688
150,-77.244
151,-3.429
152,-3.985
153,1.312
154,12.386
155,19.238
156,36.275
157,54.386
158,63.164
159,66.423
160,67.83
161,67.275
162,62.275
163,58.349
164,59.164
165,63.793
166,67.238
167,67.719
168,68.571
169,69.571
170,67.497
171,62.423
172,54.497
173,47.238
174,41.46
175,36.793
176,27.682
177,1.015
178,-37.577
179,-69.244
180,-82.392
181,7.534
182,7.756
183,12.645
184,23.386
185,35.312
186,52.978
187,64.127
188,66.534
189,68.09
190,69.904
191,70.09
192,65.238
193,62.349
194,63.867
195,68.645
196,69.719
197,66.719
198,66.793
199,68.682
200,68.386
201,64.015
202,56.275
203,49.867
204,45.46
205,42.608
206,38.756
207,21.608
208,-15.17
209,-55.799
210,-83.059
211,10.571
212,13.534
213,24.015
214,36.571
215,49.201
216,61.09
217,65.275
218,66.46
219,68.275
220,70.386
221,71.645
222,68.423
223,66.46
224,67.608
225,70.867
226,69.053
227,61.164
228,60.497
229,63.608
230,67.201
231,63.423
232,56.645
233,51.719
234,48.645
235,46.534
236,43.867
237,35.904
238,7.053
239,-36.059
240,-75.614
241,10.053
242,17.312
243,33.275
244,46.497
245,56.719
246,61.978
247,63.867
248,65.571
249,67.164
250,69.164
251,71.164
252,70.46
253,69.608
254,70.349
255,71.312
256,67.386
257,58.09
258,56.904
259,59.867
260,63.867
261,59.941
262,54.571
263,50.867
264,48.497
265,46.46
266,43.201
267,38.571
268,20.941
269,-16.577
270,-58.577
271,12.275
272,22.349
273,37.349
274,48.645
275,55.423
276,58.127
277,60.386
278,61.904
279,63.423
280,65.201
281,67.46
282,68.793
283,69.127
284,69.793
285,68.682
286,63.349
287,54.978
288,53.127
289,55.127
290,57.386
291,53.978
292,50.423
293,47.978
294,46.201
295,43.904
296,40.46
297,35.978
298,26.534
299,-0.17
300,-36.54
301,15.164
302,25.312
303,36.608
304,45.719
305,50.571
306,53.978
307,56.349
308,57.312
309,58.46
310,59.83
311,61.46
312,62.756
313,62.719
314,62.386
315,57.941
316,51.719
317,47.015
318,47.09
319,48.83
320,48.201
321,46.053
322,44.386
323,42.978
324,41.756
325,39.793
326,36.867
327,32.571
328,27.164
329,11.904
330,-15.17
331,12.608
332,24.164
333,35.053
334,42.719
335,47.164
336,50.756
337,52.127
338,52.164
339,53.015
340,54.09
341,54.941
342,54.645
343,51.645
344,48.201
345,39.978
346,33.608
347,30.534
348,33.941
349,37.608
350,38.534
351,38.201
352,38.015
353,37.534
354,36.793
355,35.275
356,32.83
357,29.127
358,25.09
359,17.793
360,-0.577
361,6.238
362,21.312
363,34.682
364,41.867
365,46.015
366,48.09
367,47.719
368,47.201
369,48.238
370,49.164
371,49.127
372,46.867
373,38.793
374,28.164
375,15.497
376,6.941
377,7.164
378,15.127
379,25.275
380,30.312
381,31.423
382,32.238
383,32.312
384,31.904
385,30.941
386,29.312
387,26.608
388,23.571
389,19.015
390,5.053
391,2.275
392,20.83
393,36.423
394,43.46
395,45.904
396,45.09
397,43.09
398,42.904
399,43.978
400,43.904
401,42.83
402,39.756
403,25.941
404,4.978
405,-11.207
406,-21.355
407,-14.059
408,-2.355
409,15.719
410,24.201
411,26.015
412,27.164
413,27.756
414,27.867
415,27.497
416,26.349
417,24.312
418,21.904
419,18.053
420,5.682
421,2.349
422,22.46
423,39.497
424,45.312
425,44.904
426,41.386
427,38.904
428,39.201
429,38.83
430,36.423
431,34.238
432,31.46
433,14.312
434,-14.207
435,-31.762
436,-40.281
437,-25.91
438,-12.244
439,9.682
440,19.053
441,20.904
442,22.015
443,23.497
444,24.756
445,24.941
446,24.349
447,22.682
448,20.09
449,15.682
450,4.645
451,3.608
452,24.275
453,40.423
454,44.275
455,41.941
456,38.015
457,36.164
458,35.83
459,32.386
460,26.497
461,23.201
462,21.349
463,5.904
464,-23.207
465,-41.91
466,-47.133
467,-29.614
468,-13.429
469,7.127
470,14.534
471,15.497
472,15.793
473,18.682
474,21.386
475,22.053
476,21.46
477,19.46
478,16.015
479,11.349
480,1.349
481,2.09
482,22.053
483,37.312
484,40.386
485,37.941
486,35.053
487,33.571
488,31.015
489,24.423
490,14.978
491,9.83
492,8.053
493,-1.207
494,-22.577
495,-39.947
496,-42.466
497,-27.651
498,-10.503
499,3.867
500,7.904
501,7.608
502,8.275
503,13.423
504,17.867
505,19.46
506,18.83
507,16.275
508,12.201
509,7.312
510,-2.614
511,-1.207
512,16.127
513,30.201
514,34.645
515,33.497
516,31.941
517,29.793
518,24.719
519,16.497
520,5.164
521,-3.207
522,-7.059
523,-11.059
524,-22.392
525,-36.947
526,-39.577
527,-29.614
528,-13.355
529,-5.281
