,mean_output
1,2.46
2,-3.17
3,-11.318
4,-21.466
5,-32.096
6,-42.762
7,-47.725
8,-48.244
9,-48.022
10,-46.133
11,-37.91
12,-21.873
13,0.867
14,25.941
15,41.645
16,36.534
17,28.534
18,27.645
19,27.349
20,14.571
21,0.83
22,7.534
23,29.053
24,46.978
25,55.312
26,54.978
27,48.756
28,36.83
29,22.534
30,20.201
31,-15.244
32,-19.762
33,-23.947
34,-30.614
35,-38.244
36,-46.836
37,-51.281
38,-52.429
39,-53.614
40,-49.873
41,-36.54
42,-18.725
43,-4.355
44,2.534
45,1.571
46,-7.91
47,-10.985
48,-10.133
49,-11.466
50,-25.281
51,-35.281
52,-27.799
53,-6.762
54,15.978
55,30.201
56,33.904
57,28.46
58,18.682
59,6.164
60,0.793
61,-30.392
62,-34.947
63,-35.614
64,-39.022
65,-43.985
66,-49.725
67,-52.725
68,-53.947
69,-54.577
70,-46.059
71,-30.503
72,-17.466
73,-14.799
74,-17.503
75,-19.355
76,-18.762
77,-13.244
78,-14.355
79,-24.281
80,-42.503
81,-50.947
82,-46.688
83,-31.392
84,-9.91
85,8.201
86,17.386
87,16.238
88,10.015
89,0.015
90,-7.244
91,-36.318
92,-42.281
93,-43.577
94,-46.392
95,-49.91
96,-52.651
97,-53.318
98,-53.429
99,-50.799
100,-38.873
101,-28.466
102,-24.688
103,-25.54
104,-21.577
105,-11.54
106,-3.651
107,0.127
108,-5.577
109,-20.762
110,-38.91
111,-50.17
112,-50.873
113,-42.244
114,-25.392
115,-6.985
116,8.793
117,14.571
118,12.312
119,5.09
120,-0.762
121,-38.836
122,-45.762
123,-47.318
124,-50.244
125,-53.985
126,-55.725
127,-54.985
128,-53.614
129,-45.91
130,-34.392
131,-31.022
132,-29.392
133,-23.688
134,-7.022
135,7.608
136,14.756
137,17.904
138,13.497
139,-3.022
140,-25.466
141,-45.466
142,-52.54
143,-47.466
144,-34.503
145,-13.096
146,8.978
147,23.423
148,25.904
149,21.645
150,20.238
151,-41.614
152,-48.17
153,-50.207
154,-52.762
155,-55.91
156,-57.207
157,-56.688
158,-54.355
159,-42.985
160,-34.466
161,-31.244
162,-26.614
163,-15.429
164,-1.059
165,5.867
166,11.238
167,16.312
168,15.497
169,2.941
170,-18.466
171,-40.985
172,-54.207
173,-53.022
174,-41.392
175,-13.651
176,17.904
177,40.127
178,46.275
179,43.793
180,45.349
181,-43.207
182,-49.429
183,-51.577
184,-53.244
185,-55.355
186,-56.466
187,-56.799
188,-52.947
189,-41.318
190,-34.207
191,-25.725
192,-16.318
193,-4.762
194,-0.614
195,-1.614
196,2.867
197,7.793
198,5.941
199,-3.947
200,-20.947
201,-40.392
202,-55.54
203,-58.096
204,-48.244
205,-17.392
206,21.164
207,51.164
208,62.201
209,61.09
210,61.682
211,-32.873
212,-38.688
213,-43.096
214,-45.873
215,-48.836
216,-51.392
217,-52.318
218,-46.059
219,-37.281
220,-31.466
221,-19.318
222,-6.688
223,3.756
224,0.867
225,-1.91
226,0.756
227,2.386
228,-0.91
229,-7.799
230,-19.836
231,-37.614
232,-54.466
233,-61.281
234,-53.762
235,-24.207
236,15.867
237,48.645
238,62.275
239,61.571
240,60.497
241,-19.873
242,-22.985
243,-26.355
244,-27.207
245,-29.799
246,-33.985
247,-36.762
248,-30.873
249,-28.873
250,-26.873
251,-17.133
252,-4.355
253,5.682
254,3.053
255,3.756
256,4.053
257,1.386
258,-2.651
259,-6.392
260,-14.651
261,-32.392
262,-51.392
263,-61.985
264,-57.466
265,-33.392
266,2.941
267,35.904
268,53.867
269,57.349
270,57.423
271,-11.799
272,-10.392
273,-7.836
274,-1.762
275,1.053
276,-0.392
277,-3.466
278,-0.466
279,-5.355
280,-10.985
281,-11.022
282,-5.244
283,2.275
284,3.201
285,7.756
286,7.312
287,1.682
288,-2.873
289,-4.725
290,-12.836
291,-32.133
292,-52.725
293,-63.762
294,-60.059
295,-40.762
296,-8.392
297,23.904
298,45.867
299,54.46
300,57.275
301,-14.688
302,-9.985
303,-1.799
304,10.83
305,21.312
306,28.571
307,32.83
308,34.793
309,22.349
310,6.571
311,-3.281
312,-3.133
313,0.719
314,3.386
315,8.608
316,7.682
317,0.238
318,-6.244
319,-9.688
320,-18.207
321,-33.985
322,-50.836
323,-60.54
324,-60.281
325,-45.059
326,-15.281
327,15.978
328,38.349
329,48.053
330,51.349
331,-20.17
332,-11.651
333,4.09
334,24.015
335,43.127
336,58.719
337,65.83
338,58.497
339,35.312
340,14.793
341,5.053
342,5.275
343,6.645
344,8.571
345,11.534
346,8.719
347,-0.503
348,-11.207
349,-20.725
350,-29.022
351,-34.985
352,-42.429
353,-51.096
354,-55.836
355,-41.503
356,-11.577
357,17.386
358,35.015
359,40.904
360,42.164
361,-4.207
362,15.09
363,36.275
364,54.09
365,67.978
366,74.83
367,72.386
368,53.571
369,26.423
370,9.164
371,5.719
372,10.312
373,9.793
374,9.571
375,9.608
376,5.83
377,-2.577
378,-14.54
379,-27.17
380,-33.836
381,-30.059
382,-26.281
383,-28.91
384,-33.762
385,-19.91
386,4.46
387,23.386
388,30.645
389,30.941
390,30.941
391,28.719
392,47.608
393,63.312
394,72.867
395,75.793
396,71.015
397,57.793
398,32.867
399,8.571
400,-1.54
401,1.978
402,7.164
403,5.793
404,3.497
405,1.015
406,-2.651
407,-8.392
408,-18.281
409,-29.688
410,-32.651
411,-22.614
412,-9.614
413,-3.947
414,-3.725
415,8.645
416,28.83
417,43.904
418,45.793
419,37.756
420,31.09
421,57.756
422,67.867
423,73.349
424,71.904
425,63.015
426,50.127
427,35.978
428,19.238
429,5.275
430,-0.799
431,1.349
432,2.978
433,0.275
434,-2.947
435,-6.133
436,-8.947
437,-12.429
438,-18.54
439,-25.355
440,-26.799
441,-19.133
442,-2.947
443,12.349
444,21.83
445,31.46
446,44.571
447,59.201
448,64.978
449,58.497
450,47.608
451,64.571
452,60.534
453,54.756
454,48.46
455,37.349
456,28.09
457,23.349
458,18.423
459,10.978
460,3.83
461,3.127
462,2.571
463,-0.466
464,-4.17
465,-7.207
466,-8.688
467,-9.688
468,-12.244
469,-15.207
470,-15.022
471,-11.059
472,2.312
473,18.645
474,29.645
475,35.423
476,42.682
477,57.682
478,68.127
479,68.386
480,63.386
481,53.571
482,49.275
483,46.053
484,42.571
485,35.904
486,28.645
487,25.719
488,22.756
489,17.312
490,10.534
491,8.201
492,8.349
493,5.682
494,2.127
495,0.09
496,-0.688
497,-1.355
498,-2.725
499,-3.281
500,-2.651
501,-2.799
502,4.497
503,17.978
504,29.793
505,35.312
506,37.534
507,47.645
508,57.83
509,64.978
510,67.164
511,46.312
512,47.201
513,46.793
514,44.571
515,40.83
516,34.83
517,30.053
518,25.127
519,18.904
520,13.645
521,11.867
522,13.83
523,13.201
524,11.053
525,9.275
526,8.201
527,7.423
528,6.46
529,6.682
530,6.83
531,5.164
532,8.645
533,19.571
534,30.682
535,36.497
536,36.127
537,38.571
538,42.423
539,48.608
540,55.682
541,43.015
542,46.571
543,48.275
544,45.867
545,42.756
546,39.201
547,34.719
548,28.238
549,18.127
550,12.83
551,11.497
552,15.423
553,18.015
554,18.164
555,16.978
556,14.867
557,13.164
558,12.719
559,12.423
560,11.386
561,10.904
562,15.682
563,26.423
564,36.127
565,40.682
566,41.09
567,41.941
568,42.793
569,43.645
570,44.941
571,41.312
572,46.46
573,49.904
574,48.053
575,43.645
576,40.867
577,39.053
578,36.386
579,26.423
580,17.127
581,11.608
582,13.053
583,18.645
584,21.164
585,20.645
586,16.978
587,14.015
588,13.423
589,13.571
590,15.349
591,20.015
592,27.423
593,35.756
594,40.978
595,42.645
596,42.608
597,43.164
598,44.127
599,44.238
600,43.682
601,47.756
602,52.312
603,54.127
604,51.571
605,45.46
606,40.793
607,40.349
608,41.83
609,35.682
610,23.015
611,12.164
612,9.682
613,16.201
614,19.164
615,18.534
616,14.941
617,13.645
618,16.127
619,19.571
620,24.645
621,31.534
622,38.756
623,43.904
624,44.941
625,43.83
626,43.904
627,45.645
628,46.497
629,45.053
630,42.719
631,58.164
632,60.756
633,60.053
634,55.682
635,48.608
636,42.09
637,40.978
638,44.238
639,43.164
640,31.09
641,15.682
642,7.164
643,9.386
644,12.053
645,14.238
646,16.238
647,19.978
648,24.164
649,28.867
650,34.867
651,40.275
652,43.793
653,44.904
654,44.497
655,43.941
656,46.238
657,49.941
658,51.015
659,47.793
660,43.349
661,68.608
662,70.867
663,68.349
664,60.756
665,51.571
666,44.053
667,41.46
668,42.793
669,43.571
670,37.238
671,22.682
672,7.608
673,1.09
674,5.201
675,15.312
676,24.386
677,30.497
678,34.349
679,37.83
680,40.164
681,40.867
682,41.201
683,41.83
684,42.497
685,43.682
686,47.978
687,53.053
688,54.608
689,50.793
690,46.053
691,78.015
692,80.164
693,77.645
694,68.127
695,56.386
696,45.534
697,41.312
698,41.275
699,42.83
700,42.83
701,32.83
702,12.497
703,-0.466
704,4.349
705,22.756
706,35.571
707,40.015
708,40.682
709,40.386
710,39.46
711,38.238
712,37.867
713,38.83
714,40.83
715,44.645
716,50.275
717,55.238
718,57.275
719,55.756
720,53.904
721,84.053
722,85.423
723,83.867
724,75.682
725,62.534
726,47.756
727,40.275
728,39.275
729,40.682
730,44.164
731,40.349
732,21.719
733,9.312
734,13.053
735,31.719
736,41.127
737,41.238
738,40.09
739,38.904
740,37.275
741,36.015
742,35.978
743,37.201
744,39.645
745,44.423
746,49.83
747,54.682
748,58.09
749,60.793
750,63.46
751,84.386
752,82.83
753,81.09
754,76.682
755,66.349
756,51.312
757,40.46
758,37.238
759,37.497
760,40.46
761,41.719
762,31.349
763,24.386
764,23.645
765,33.497
766,37.608
