,mean_output
1,97.608
2,98.756
3,100.719
4,102.127
5,88.941
6,65.867
7,31.978
8,9.015
9,-9.503
10,4.534
11,37.719
12,81.719
13,104.238
14,110.127
15,109.645
16,109.608
17,109.682
18,109.941
19,110.053
20,109.867
21,108.645
22,80.127
23,34.534
24,-12.947
25,-22.577
26,12.053
27,55.571
28,90.645
29,99.312
30,95.941
31,55.46
32,51.978
33,57.127
34,74.756
35,80.867
36,60.571
37,19.127
38,-14.762
39,-34.281
40,-31.873
41,-8.614
42,31.534
43,64.904
44,85.608
45,96.497
46,105.534
47,110.053
48,110.312
49,109.941
50,109.867
51,106.941
52,71.793
53,24.312
54,-17.91
55,-28.54
56,-8.244
57,18.645
58,50.312
59,62.793
60,54.386
61,-3.836
62,-8.836
63,-0.059
64,23.349
65,37.978
66,21.941
67,-15.577
68,-44.651
69,-53.947
70,-57.651
71,-48.392
72,-28.614
73,3.386
74,33.719
75,58.053
76,84.275
77,100.423
78,110.164
79,109.941
80,108.867
81,101.423
82,65.312
83,21.423
84,-11.651
85,-19.281
86,-17.466
87,-13.947
88,-4.059
89,4.127
90,-6.762
91,-57.133
92,-60.244
93,-49.577
94,-28.281
95,-13.91
96,-23.947
97,-48.873
98,-64.355
99,-66.688
100,-68.392
101,-70.503
102,-69.651
103,-57.392
104,-31.281
105,-2.651
106,29.793
107,55.423
108,82.46
109,98.645
110,99.793
111,80.904
112,39.904
113,5.941
114,-15.503
115,-18.651
116,-28.799
117,-41.725
118,-52.799
119,-52.873
120,-60.762
121,-66.688
122,-70.022
123,-64.651
124,-56.836
125,-50.985
126,-55.355
127,-69.651
128,-77.207
129,-79.355
130,-75.318
131,-75.614
132,-82.096
133,-82.207
134,-70.281
135,-49.762
136,-27.355
137,-2.688
138,31.571
139,69.423
140,80.608
141,61.867
142,16.053
143,-13.059
144,-30.873
145,-37.762
146,-48.429
147,-59.281
148,-70.503
149,-76.244
150,-79.985
151,-65.836
152,-71.54
153,-71.392
154,-64.985
155,-56.244
156,-51.059
157,-63.466
158,-76.688
159,-88.429
160,-81.429
161,-78.54
162,-81.429
163,-86.022
164,-85.355
165,-78.429
166,-71.725
167,-52.577
168,-22.17
169,27.978
170,43.719
171,33.386
172,-6.318
173,-21.133
174,-31.688
175,-46.17
176,-61.614
177,-70.91
178,-74.466
179,-80.503
180,-84.762
181,-67.096
182,-74.059
183,-74.985
184,-69.133
185,-59.281
186,-48.577
187,-57.244
188,-72.318
189,-87.91
190,-82.799
191,-82.059
192,-85.651
193,-89.985
194,-91.022
195,-88.836
196,-84.947
197,-68.725
198,-52.059
199,-16.836
200,-3.91
201,3.534
202,-7.392
203,-9.762
204,-19.022
205,-47.873
206,-68.614
207,-74.429
208,-69.836
209,-71.355
210,-74.651
211,-57.392
212,-67.059
213,-71.873
214,-68.725
215,-63.466
216,-54.985
217,-61.17
218,-73.133
219,-85.836
220,-82.503
221,-85.022
222,-90.762
223,-93.503
224,-90.392
225,-89.947
226,-84.096
227,-69.355
228,-58.207
229,-43.54
230,-41.503
231,-27.91
232,-9.244
233,1.015
234,-7.725
235,-46.318
236,-60.725
237,-55.54
238,-41.836
239,-39.651
240,-41.133
241,-51.836
242,-61.17
243,-70.725
244,-73.096
245,-74.133
246,-69.947
247,-74.392
248,-77.725
249,-83.096
250,-80.17
251,-84.985
252,-87.91
253,-81.503
254,-70.985
255,-66.466
256,-62.614
257,-50.91
258,-41.281
259,-34.503
260,-35.577
261,-25.947
262,-0.985
263,13.719
264,10.386
265,-23.022
266,-30.54
267,-21.614
268,-5.947
269,-2.577
270,-1.577
271,-52.133
272,-60.207
273,-71.651
274,-74.244
275,-73.799
276,-68.096
277,-68.836
278,-65.947
279,-65.244
280,-57.392
281,-54.799
282,-50.429
283,-39.762
284,-29.503
285,-23.54
286,-21.207
287,-14.281
288,-6.577
289,0.497
290,0.756
291,7.386
292,22.275
293,29.941
294,29.312
295,12.941
296,20.497
297,32.793
298,41.571
299,34.719
300,27.386
301,-46.873
302,-44.91
303,-47.799
304,-46.503
305,-42.318
306,-33.466
307,-31.281
308,-26.392
309,-25.059
310,-21.133
311,-19.096
312,-18.133
313,-6.762
314,1.534
315,12.053
316,15.127
317,19.386
318,24.941
319,31.682
320,33.645
321,39.386
322,41.127
323,45.349
324,43.904
325,46.645
326,58.83
327,72.682
328,70.756
329,52.497
330,35.497
331,-17.281
332,-12.17
333,-9.873
334,-6.762
335,-1.91
336,3.608
337,5.793
338,7.867
339,9.275
340,11.053
341,4.46
342,-4.836
343,-0.355
344,12.608
345,28.978
346,33.645
347,36.015
348,38.645
349,41.349
350,43.571
351,51.497
352,55.904
353,62.645
354,63.756
355,74.09
356,83.793
357,90.904
358,82.682
359,59.053
360,42.867
361,8.867
362,13.682
363,17.608
364,20.682
365,25.127
366,27.867
367,29.423
368,30.201
369,31.312
370,27.719
371,6.46
372,-18.022
373,-14.836
374,7.46
375,33.793
376,37.793
377,40.015
378,42.238
379,43.386
380,45.793
381,54.904
382,64.682
383,81.497
384,87.719
385,94.941
386,80.571
387,62.682
388,51.682
389,40.164
390,43.83
391,19.09
392,20.423
393,21.275
394,21.719
395,24.09
396,25.682
397,26.164
398,26.201
399,27.053
400,27.904
401,5.238
402,-23.355
403,-20.688
404,5.534
405,38.719
406,41.645
407,44.164
408,47.238
409,48.682
410,52.053
411,59.015
412,70.238
413,84.127
414,97.015
415,98.349
416,65.497
417,17.978
418,2.719
419,11.46
420,39.497
