,mean_output
1,-56.244
2,-56.688
3,-57.059
4,-51.91
5,-39.096
6,-33.54
7,-34.762
8,-48.392
9,-57.281
10,-61.688
11,-60.947
12,-56.985
13,-50.466
14,-50.022
15,-53.836
16,-60.096
17,-60.281
18,-60.096
19,-58.799
20,-58.355
21,-58.392
22,-59.91
23,-60.947
24,-60.688
25,-60.985
26,-61.022
27,-49.244
28,-31.281
29,-26.503
30,-34.133
31,-54.059
32,-52.244
33,-50.873
34,-46.022
35,-30.799
36,-26.244
37,-27.688
38,-45.318
39,-55.503
40,-59.503
41,-58.503
42,-54.318
43,-47.281
44,-46.651
45,-51.318
46,-59.281
47,-60.614
48,-60.392
49,-59.651
50,-59.577
51,-59.873
52,-61.022
53,-61.392
54,-61.17
55,-60.873
56,-59.836
57,-47.17
58,-30.022
59,-27.947
60,-37.614
61,-42.873
62,-45.318
63,-44.651
64,-40.947
65,-25.836
66,-24.022
67,-25.17
68,-43.429
69,-52.873
70,-56.688
71,-54.207
72,-49.799
73,-43.985
74,-45.577
75,-50.836
76,-59.281
77,-61.17
78,-61.503
79,-61.318
80,-61.281
81,-61.133
82,-61.614
83,-61.503
84,-61.577
85,-60.577
86,-58.355
87,-44.799
88,-29.503
89,-30.059
90,-41.614
91,-5.466
92,-17.17
93,-25.614
94,-31.133
95,-21.799
96,-22.281
97,-23.355
98,-41.318
99,-50.985
100,-56.244
101,-53.614
102,-48.503
103,-42.318
104,-44.651
105,-50.022
106,-58.725
107,-60.281
108,-61.651
109,-61.91
110,-61.762
111,-61.096
112,-61.318
113,-60.985
114,-61.355
115,-59.91
116,-57.318
117,-43.022
118,-28.762
119,-30.985
120,-44.022
121,26.793
122,19.571
123,12.497
124,-0.503
125,-3.985
126,-14.577
127,-20.725
128,-38.244
129,-47.17
130,-53.318
131,-51.54
132,-45.725
133,-36.873
134,-38.059
135,-44.281
136,-55.281
137,-58.54
138,-60.873
139,-62.022
140,-61.096
141,-58.762
142,-57.947
143,-58.392
144,-59.799
145,-58.725
146,-56.577
147,-42.836
148,-30.096
149,-32.17
150,-45.355
151,39.645
152,38.978
153,40.127
154,34.941
155,29.386
156,12.312
157,-3.059
158,-24.318
159,-35.947
160,-44.392
161,-44.466
162,-37.985
163,-27.651
164,-27.096
165,-35.429
166,-50.133
167,-55.651
168,-59.355
169,-60.688
170,-60.207
171,-56.466
172,-53.429
173,-52.799
174,-54.281
175,-55.725
176,-56.207
177,-44.873
178,-33.688
179,-34.799
180,-47.355
181,25.238
182,34.015
183,44.127
184,49.46
185,51.978
186,45.608
187,33.127
188,10.46
189,-11.651
190,-27.318
191,-31.947
192,-27.022
193,-19.873
194,-19.466
195,-27.836
196,-43.91
197,-50.17
198,-56.133
199,-57.614
200,-58.985
201,-54.985
202,-51.133
203,-49.947
204,-49.392
205,-50.318
206,-52.577
207,-45.503
208,-39.096
209,-39.207
210,-49.947
211,13.534
212,15.682
213,25.275
214,36.793
215,48.46
216,58.275
217,61.793
218,53.275
219,31.941
220,8.127
221,-10.059
222,-16.651
223,-15.947
224,-17.318
225,-24.318
226,-39.244
227,-45.392
228,-53.503
229,-55.985
230,-58.947
231,-56.392
232,-53.651
233,-52.281
234,-49.614
235,-48.762
236,-49.577
237,-44.022
238,-41.688
239,-42.577
240,-52.54
241,8.349
242,4.164
243,5.645
244,12.719
245,27.275
246,43.756
247,60.534
248,71.571
249,69.497
250,56.46
251,33.312
252,10.682
253,-5.133
254,-17.651
255,-26.577
256,-39.503
257,-44.725
258,-53.318
259,-56.688
260,-59.355
261,-58.17
262,-56.985
263,-56.318
264,-53.133
265,-50.985
266,-51.022
267,-44.91
268,-43.207
269,-43.985
270,-53.503
271,4.275
272,-7.651
273,-10.799
274,-1.836
275,13.349
276,27.682
277,42.015
278,57.719
279,74.941
280,83.978
281,78.534
282,58.053
283,32.164
284,2.349
285,-22.355
286,-41.762
287,-49.651
288,-56.059
289,-59.096
290,-60.355
291,-59.873
292,-58.91
293,-57.836
294,-55.54
295,-54.577
296,-54.873
297,-46.762
298,-42.799
299,-43.133
300,-52.355
301,5.941
302,-14.503
303,-27.466
304,-19.318
305,2.053
306,19.534
307,30.201
308,34.682
309,49.275
310,71.682
311,91.83
312,93.756
313,75.904
314,43.09
315,8.09
316,-23.281
317,-43.355
318,-54.947
319,-59.318
320,-60.429
321,-60.91
322,-59.503
323,-57.429
324,-55.318
325,-56.355
326,-58.725
327,-49.947
328,-43.429
329,-42.429
330,-51.799
331,7.053
332,-14.54
333,-33.466
334,-32.651
335,-11.799
336,13.053
337,29.571
338,27.164
339,26.015
340,36.386
341,63.534
342,88.275
343,96.608
344,85.053
345,58.941
346,27.053
347,-4.133
348,-29.688
349,-46.54
350,-56.133
351,-60.577
352,-60.429
353,-58.836
354,-56.429
355,-56.281
356,-57.985
357,-49.985
358,-44.947
359,-43.947
360,-53.022
361,6.349
362,-7.207
363,-26.392
364,-36.355
365,-21.799
366,-1.429
367,19.423
368,24.941
369,23.127
370,20.571
371,32.127
372,55.608
373,80.275
374,95.83
375,97.201
376,84.312
377,57.127
378,25.978
379,-4.318
380,-31.096
381,-49.688
382,-57.392
383,-58.91
384,-57.429
385,-56.614
386,-56.799
387,-50.54
388,-47.91
389,-47.577
390,-55.91
391,2.497
392,6.275
393,-3.096
394,-21.577
395,-18.947
396,-8.836
397,3.497
398,12.83
399,22.867
400,24.053
401,24.904
