,mean_output
1,-28.429
2,-28.244
3,-28.133
4,-27.947
5,-27.688
6,-27.429
7,-27.17
8,-26.836
9,-26.207
10,-25.429
11,-24.651
12,-24.022
13,-23.355
14,-22.762
15,-22.17
16,-21.651
17,-20.985
18,-20.281
19,-19.651
20,-19.059
21,-18.429
22,-17.688
23,-17.133
24,-16.725
25,-16.429
26,-16.133
27,-16.096
28,-16.392
29,-16.836
30,-17.244
31,-26.799
32,-26.503
33,-26.355
34,-26.207
35,-25.947
36,-25.651
37,-25.281
38,-24.91
39,-24.355
40,-23.725
41,-23.022
42,-22.281
43,-21.54
44,-20.985
45,-20.54
46,-20.096
47,-19.429
48,-18.688
49,-18.022
50,-17.429
51,-16.799
52,-16.133
53,-15.577
54,-15.17
55,-14.873
56,-14.614
57,-14.614
58,-14.91
59,-15.318
60,-15.762
61,-24.985
62,-24.725
63,-24.614
64,-24.429
65,-24.059
66,-23.688
67,-23.281
68,-22.91
69,-22.429
70,-21.91
71,-21.244
72,-20.54
73,-19.836
74,-19.355
75,-18.91
76,-18.355
77,-17.651
78,-16.873
79,-16.17
80,-15.614
81,-15.022
82,-14.577
83,-14.059
84,-13.688
85,-13.355
86,-13.207
87,-13.318
88,-13.688
89,-14.133
90,-14.688
91,-23.096
92,-22.836
93,-22.688
94,-22.503
95,-22.17
96,-21.91
97,-21.503
98,-21.096
99,-20.503
100,-19.91
101,-19.17
102,-18.503
103,-17.91
104,-17.503
105,-16.985
106,-16.392
107,-15.688
108,-15.022
109,-14.244
110,-13.651
111,-13.022
112,-12.651
113,-12.207
114,-11.91
115,-11.651
116,-11.651
117,-11.873
118,-12.429
119,-13.022
120,-13.614
121,-21.17
122,-20.836
123,-20.651
124,-20.54
125,-20.281
126,-20.022
127,-19.651
128,-19.207
129,-18.614
130,-17.947
131,-17.281
132,-16.688
133,-16.207
134,-15.762
135,-15.207
136,-14.614
137,-14.022
138,-13.429
139,-12.651
140,-11.799
141,-10.947
142,-10.466
143,-10.244
144,-10.17
145,-10.059
146,-10.133
147,-10.318
148,-10.873
149,-11.466
150,-12.096
151,-19.318
152,-19.022
153,-18.836
154,-18.688
155,-18.503
156,-18.281
157,-17.947
158,-17.466
159,-16.873
160,-16.207
161,-15.54
162,-14.799
163,-14.244
164,-13.762
165,-13.207
166,-12.614
167,-11.985
168,-11.466
169,-10.762
170,-9.947
171,-9.096
172,-8.614
173,-8.466
174,-8.429
175,-8.355
176,-8.429
177,-8.614
178,-9.133
179,-9.651
180,-10.244
181,-17.725
182,-17.429
183,-17.207
184,-16.985
185,-16.725
186,-16.429
187,-16.096
188,-15.651
189,-15.207
190,-14.651
191,-14.096
192,-13.281
193,-12.577
194,-11.836
195,-11.54
196,-11.244
