,mean_output
1,63.83
2,62.978
3,63.423
4,63.867
5,64.201
6,64.201
7,64.201
8,64.201
9,64.201
10,64.201
11,64.201
12,64.201
13,64.201
14,64.201
15,64.238
16,64.238
17,64.015
18,63.645
19,63.312
20,63.09
21,62.867
22,62.534
23,62.201
24,61.423
25,60.756
26,60.201
27,59.534
28,58.793
29,58.015
30,58.238
31,69.719
32,68.978
33,69.534
34,70.09
35,70.534
36,70.534
37,70.534
38,70.534
39,70.534
40,70.534
41,70.534
42,70.534
43,70.534
44,70.534
45,70.534
46,70.534
47,70.423
48,70.312
49,69.978
50,69.534
51,69.09
52,68.756
53,68.645
54,68.09
55,67.534
56,66.978
57,66.312
58,65.645
59,64.867
60,65.127
61,75.201
62,74.534
63,75.015
64,75.497
65,75.978
66,75.978
67,76.053
68,76.127
69,76.201
70,76.09
71,75.978
72,75.867
73,75.867
74,75.978
75,76.09
76,76.201
77,76.201
78,76.127
79,75.793
80,75.238
81,74.756
82,74.423
83,74.312
84,73.867
85,73.349
86,72.793
87,72.127
88,71.423
89,70.571
90,70.719
91,80.423
92,79.793
93,80.386
94,80.978
95,81.497
96,81.534
97,81.534
98,81.571
99,81.608
100,81.46
101,81.312
102,81.201
103,81.312
104,81.534
105,81.756
106,81.867
107,81.867
108,81.793
109,81.46
110,80.904
111,80.386
112,80.09
113,79.978
114,79.497
115,78.83
116,78.201
117,77.608
118,77.015
119,76.127
120,76.238
121,85.053
122,84.534
123,85.201
124,85.978
125,86.386
126,86.534
127,86.423
128,86.497
129,86.571
130,86.571
131,86.534
132,86.645
133,86.867
134,87.201
135,87.312
136,87.312
137,87.312
138,87.238
139,86.904
140,86.349
141,85.867
142,85.534
143,85.275
144,84.645
145,83.978
146,83.349
147,82.978
148,82.645
149,81.904
150,82.09
151,89.164
152,88.719
153,89.608
154,90.534
155,91.015
156,91.275
157,91.09
158,91.164
159,91.275
160,91.386
161,91.349
162,91.571
163,91.904
164,92.312
165,92.423
166,92.312
167,92.164
168,91.978
169,91.719
170,91.497
171,91.238
172,90.941
173,90.571
174,89.867
175,89.164
176,88.534
177,88.275
178,88.238
179,87.608
180,87.904
181,93.349
182,92.941
183,93.904
184,94.83
185,95.275
186,95.608
187,95.497
188,95.756
189,96.534
190,97.645
191,98.756
192,99.83
193,100.497
194,100.904
195,100.793
196,100.571
197,100.09
198,99.053
199,97.682
200,96.534
201,95.941
202,95.756
203,95.608
204,95.127
205,94.534
206,93.941
207,93.756
208,93.793
209,93.275
210,93.645
211,97.941
212,97.386
213,98.201
214,98.793
215,99.238
216,99.497
217,99.386
218,99.423
219,101.83
220,105.497
221,109.386
222,111.164
223,111.275
224,110.682
225,109.904
226,109.645
227,109.386
228,107.756
229,104.09
230,101.164
231,99.756
232,100.349
233,100.423
234,99.978
235,99.386
236,98.978
237,98.941
238,98.978
239,98.497
240,98.904
241,102.053
242,101.386
243,101.978
244,102.349
245,102.682
246,102.756
247,102.756
248,100.793
249,100.386
250,102.349
251,107.571
252,111.793
253,113.015
254,112.349
255,110.83
256,109.682
257,108.719
258,105.275
259,101.386
260,99.312
261,99.941
262,102.127
263,102.904
264,103.534
265,103.164
266,102.941
267,103.164
268,103.201
269,102.756
270,103.238
271,105.423
272,104.719
273,105.238
274,105.497
275,105.793
276,105.645
277,105.941
278,102.127
279,94.645
280,88.83
281,89.09
282,93.793
283,95.978
284,95.867
285,94.756
286,93.756
287,93.015
288,89.83
289,88.164
290,88.756
291,92.127
292,96.497
293,100.571
294,104.46
295,106.015
296,105.941
297,106.312
298,106.46
299,105.904
300,106.423
301,107.83
302,107.386
303,108.015
304,108.275
305,108.497
306,108.312
307,109.127
308,103.571
309,85.83
310,68.201
311,59.386
312,63.127
313,65.83
314,66.534
315,67.46
316,69.312
317,71.941
318,71.015
319,70.645
320,75.941
321,84.46
322,91.756
323,97.164
324,102.793
325,107.978
326,108.349
327,108.571
328,108.645
329,108.053
330,108.756
331,109.941
332,109.534
333,110.238
334,110.645
335,110.867
336,110.719
337,111.719
338,106.238
339,82.682
340,57.201
341,39.904
342,39.349
343,39.312
344,39.164
345,42.793
346,50.238
347,59.275
348,62.941
349,63.608
350,72.275
351,84.46
352,91.867
353,95.201
354,100.09
355,108.978
356,110.867
357,110.756
358,110.756
359,110.053
360,110.904
361,111.941
362,111.275
363,111.978
364,112.497
365,112.867
366,112.719
367,113.608
368,108.127
369,82.904
370,55.015
371,34.83
372,31.978
373,29.275
374,27.386
375,32.312
376,44.275
377,58.46
378,64.978
379,67.756
380,79.46
381,94.423
382,98.238
383,96.349
384,98.608
385,109.867
386,113.534
387,113.164
388,112.941
389,112.238
390,113.09
391,113.978
392,112.867
393,113.534
394,114.09
395,114.534
396,114.386
397,115.053
398,110.09
399,85.682
400,57.904
401,37.201
402,34.201
403,31.941
404,30.312
405,35.164
406,47.127
407,61.015
408,67.46
409,75.386
410,89.534
411,104.756
412,101.904
413,97.46
414,99.275
415,112.053
416,116.09
417,115.534
418,115.201
419,114.534
420,115.423
421,115.756
422,114.534
423,115.201
424,115.756
425,116.201
426,116.053
427,116.608
428,112.349
429,88.978
430,61.756
431,41.423
432,40.053
433,40.719
434,40.904
435,44.867
436,53.571
437,63.793
438,68.793
439,80.386
440,95.904
441,108.238
442,100.201
443,96.756
444,101.015
445,115.312
446,117.756
447,117.312
448,116.867
449,116.423
450,117.423
451,117.312
452,116.09
453,116.756
454,117.201
455,117.534
456,117.497
457,118.053
458,114.756
459,92.571
460,65.793
461,45.164
462,44.201
463,47.497
464,49.608
465,52.904
466,58.201
467,64.904
468,68.719
469,82.015
470,98.867
471,107.312
472,98.423
473,96.608
474,104.756
475,118.571
476,118.904
477,118.497
478,118.015
479,117.756
480,118.978
481,118.867
482,117.608
483,118.164
484,118.608
485,118.867
486,118.83
487,119.46
488,117.312
489,97.09
490,70.719
491,49.46
492,47.349
493,51.645
494,54.46
495,57.164
496,60.645
497,65.164
498,68.46
499,82.719
500,98.719
501,103.015
502,97.201
503,98.09
504,110.497
505,120.46
506,119.867
507,119.645
508,119.312
509,119.09
510,120.312
511,120.534
512,119.127
513,119.46
514,119.719
515,119.978
516,119.978
517,120.571
518,119.571
519,102.164
520,76.608
521,54.793
522,50.645
523,54.83
524,57.312
525,59.201
526,61.867
527,65.201
528,68.645
529,83.941
530,95.386
531,98.349
532,97.015
533,103.275
534,116.904
535,121.534
536,121.127
537,121.09
538,120.793
539,120.312
540,121.312
541,122.053
542,120.645
543,120.83
544,121.053
545,121.201
546,121.201
547,121.645
548,121.645
549,107.497
550,82.867
551,60.534
552,53.682
553,57.571
554,59.904
555,61.275
556,63.275
557,65.312
558,68.793
559,81.423
560,86.941
561,93.201
562,98.571
563,111.349
564,121.608
565,122.349
566,122.386
567,122.497
568,122.275
569,121.645
570,122.534
571,123.275
572,121.867
573,121.904
574,121.978
575,122.09
576,122.201
577,122.46
578,123.015
579,112.127
580,88.645
581,66.164
582,56.386
583,59.608
584,61.83
585,62.83
586,64.127
587,65.164
588,65.756
589,70.534
590,75.719
591,90.386
592,105.238
593,119.053
594,123.867
595,123.534
596,123.719
597,123.83
598,123.608
599,122.978
600,123.904
601,123.941
602,122.534
603,122.423
604,122.312
605,122.201
606,122.386
607,122.645
608,123.423
609,115.941
610,93.978
611,71.645
612,59.053
613,61.423
614,63.756
615,64.164
616,64.497
617,64.608
618,62.312
619,63.46
620,74.164
621,95.497
622,114.349
623,123.423
624,124.645
625,124.423
626,124.534
627,124.534
628,124.423
629,124.09
630,125.238
631,124.164
632,122.719
633,122.423
634,122.09
635,121.756
636,121.83
637,122.09
638,122.756
639,118.497
640,98.83
641,76.719
642,61.497
643,62.127
644,64.682
645,64.497
646,63.941
647,63.756
648,62.904
649,67.941
650,84.978
651,106.164
652,121.46
653,124.608
654,124.867
655,124.867
656,124.867
657,124.867
658,124.867
659,124.719
660,125.978
661,123.386
662,121.867
