,mean_output
1,41.719
2,48.164
3,50.238
4,49.941
5,46.682
6,44.719
7,44.571
8,44.09
9,32.571
10,18.867
11,8.534
12,9.608
13,16.497
14,18.053
15,21.127
16,13.201
17,13.238
18,14.275
19,16.978
20,11.423
21,4.682
22,8.275
23,20.127
24,27.941
25,27.053
26,18.275
27,15.571
28,22.534
29,30.904
30,36.571
31,43.756
32,51.312
33,52.608
34,50.867
35,48.608
36,47.386
37,46.645
38,42.645
39,30.682
40,15.571
41,4.201
42,2.497
43,11.534
44,15.719
45,20.941
46,15.46
47,15.238
48,10.83
49,7.349
50,3.83
51,4.238
52,11.793
53,20.349
54,23.756
55,19.015
56,12.423
57,14.83
58,25.978
59,34.201
60,38.349
61,46.423
62,54.312
63,54.867
64,52.275
65,50.904
66,49.941
67,48.46
68,41.608
69,27.904
70,10.201
71,-3.281
72,-6.392
73,4.497
74,13.645
75,19.682
76,17.534
77,15.497
78,9.015
79,4.349
80,5.645
81,12.238
82,17.645
83,19.164
84,16.793
85,11.423
86,9.127
87,16.867
88,30.015
89,36.941
90,39.46
91,47.978
92,54.756
93,53.793
94,51.053
95,50.682
96,50.904
97,49.682
98,41.571
99,24.571
100,3.608
101,-12.466
102,-16.318
103,-5.725
104,7.756
105,16.497
106,18.275
107,16.349
108,9.941
109,8.053
110,12.275
111,21.608
112,23.867
113,19.312
114,11.719
115,6.238
116,8.238
117,21.201
118,35.053
119,40.645
120,41.312
121,49.46
122,54.978
123,52.497
124,49.645
125,49.645
126,51.46
127,50.015
128,41.238
129,21.719
130,0.978
131,-14.614
132,-20.688
133,-15.503
134,-4.54
135,7.83
136,12.83
137,15.571
138,10.83
139,15.571
140,22.534
141,34.497
142,33.608
143,23.386
144,10.201
145,4.09
146,8.645
147,24.83
148,38.682
149,43.238
150,42.904
151,50.867
152,55.571
153,51.645
154,48.608
155,48.756
156,52.275
157,51.127
158,43.349
159,26.608
160,8.645
161,-5.429
162,-17.503
163,-22.54
164,-19.836
165,-5.947
166,3.682
167,14.164
168,16.015
169,27.978
170,35.015
171,45.793
172,44.534
173,36.756
174,25.164
175,18.386
176,20.497
177,32.015
178,42.386
179,44.534
180,43.164
181,51.275
182,55.201
183,49.867
184,46.423
185,47.164
186,52.386
187,52.053
188,44.053
189,30.682
190,14.793
191,5.09
192,-5.392
193,-19.429
194,-28.466
195,-23.762
196,-9.799
197,10.09
198,22.978
199,39.978
200,45.793
201,52.164
202,52.053
203,48.053
204,41.497
205,36.941
206,37.904
207,43.164
208,47.867
209,46.756
210,44.275
211,49.608
212,53.534
213,47.793
214,42.053
215,43.09
216,49.09
217,51.238
218,43.793
219,33.645
220,16.608
221,9.941
222,7.386
223,-7.244
224,-25.985
225,-36.91
226,-21.133
227,7.312
228,29.534
229,46.756
230,48.201
231,49.608
232,51.015
233,52.682
234,52.571
235,50.645
236,50.201
237,50.423
238,51.09
239,47.053
240,42.09
241,47.423
242,51.534
243,46.682
244,36.015
245,36.608
246,43.756
247,50.423
248,42.312
249,28.015
250,7.941
251,4.608
252,14.978
253,7.164
254,-18.355
255,-43.096
256,-28.318
257,4.275
258,29.534
259,41.015
260,38.867
261,39.275
262,41.941
263,44.571
264,45.312
265,45.423
266,46.978
267,46.978
268,46.238
269,41.978
270,35.201
271,47.238
272,50.46
273,46.756
274,31.164
275,30.719
276,38.127
277,48.904
278,40.46
279,20.312
280,0.645
281,-0.392
282,12.534
283,5.275
284,-24.059
285,-46.947
286,-29.577
287,2.46
288,24.719
289,28.941
290,25.571
291,27.46
292,31.09
293,34.608
294,33.682
295,32.238
296,32.09
297,31.719
298,30.571
299,25.608
300,19.015
301,47.83
302,49.534
303,46.534
304,28.497
305,27.053
306,34.09
307,46.978
308,35.756
309,10.904
310,-5.651
311,-2.318
312,6.201
313,-4.651
314,-33.281
315,-43.059
316,-25.281
317,-1.392
318,11.423
319,10.941
320,10.275
321,14.867
322,19.83
323,22.571
324,19.534
325,16.608
326,15.201
327,13.83
328,12.978
329,11.941
330,10.349
331,47.534
332,48.015
333,45.015
334,28.534
335,26.571
336,31.682
337,42.83
338,26.756
339,2.053
340,-9.466
341,-0.985
342,0.793
343,-10.392
344,-29.651
345,-28.244
346,-18.762
347,-11.207
348,-8.836
349,-10.244
350,-6.392
351,3.275
352,8.682
353,7.867
354,2.015
355,0.534
356,3.127
357,6.608
358,9.978
359,13.349
360,16.015
361,46.201
362,47.053
363,44.867
364,29.164
365,24.571
366,26.608
367,35.682
368,16.756
369,-3.651
370,-10.355
371,2.053
372,3.83
373,2.015
374,-4.54
375,-6.54
376,-16.762
377,-28.466
378,-33.17
379,-30.762
380,-19.429
381,-6.244
382,-3.54
383,-7.985
384,-9.762
385,-4.207
386,4.423
387,12.127
388,19.719
389,27.719
390,31.386
391,45.238
392,46.904
393,45.682
394,34.349
395,25.09
396,23.83
397,27.053
398,9.645
399,-6.392
400,-8.688
401,4.127
402,8.904
403,15.015
404,16.46
405,3.534
406,-20.947
407,-41.762
408,-47.059
409,-42.355
410,-24.503
411,-3.836
412,0.571
413,-6.318
414,-7.651
415,2.46
416,15.904
417,27.423
418,36.312
419,42.423
420,42.608
421,45.127
422,46.83
423,46.534
424,42.46
425,34.608
426,31.09
427,25.015
428,5.645
429,-8.688
430,-6.799
431,5.941
432,14.608
433,21.423
434,21.571
435,1.83
436,-22.762
437,-39.947
438,-46.059
439,-45.281
440,-27.318
441,-1.762
442,11.645
443,10.238
444,12.719
445,20.46
446,30.904
447,38.978
448,45.275
449,47.015
450,44.386
451,45.719
452,44.423
453,44.015
454,47.053
455,45.978
456,42.83
457,26.127
458,3.312
459,-12.17
460,-6.985
461,5.349
462,15.238
463,18.867
464,17.608
465,1.46
466,-12.096
467,-22.355
468,-33.873
469,-44.17
470,-32.762
471,-1.096
472,24.867
473,32.201
474,32.867
475,35.015
476,39.83
477,44.793
478,48.312
479,47.793
480,44.349
481,47.164
482,43.83
483,41.46
484,46.201
485,53.349
486,53.645
487,30.645
488,2.497
489,-15.725
490,-9.503
491,3.238
492,14.164
493,17.349
494,16.904
495,10.534
496,7.312
497,-0.725
498,-22.985
499,-44.614
500,-40.318
501,-8.762
502,24.645
503,40.164
504,44.312
505,44.793
506,45.645
507,47.719
508,48.534
509,46.015
510,42.719
511,46.83
512,46.127
513,42.312
514,44.201
515,51.015
516,54.645
517,31.756
518,3.09
519,-18.17
520,-15.059
521,-1.614
522,11.608
523,17.571
524,18.497
525,17.46
526,17.941
527,8.534
528,-20.91
529,-42.244
530,-37.873
531,-6.096
532,22.719
533,38.756
534,43.756
535,46.83
536,47.349
537,48.904
538,48.46
539,45.164
540,42.349
541,41.682
542,48.497
543,46.201
544,46.608
545,49.756
546,54.46
547,34.682
548,5.164
549,-18.466
550,-21.096
551,-5.799
552,9.756
553,18.83
554,19.423
555,18.275
556,17.201
557,5.756
558,-17.947
559,-26.985
560,-18.725
561,7.423
562,25.238
563,38.275
564,42.534
565,44.719
566,46.46
567,47.497
568,47.349
569,42.941
570,40.904
571,34.349
572,45.793
573,49.015
574,50.608
575,50.756
576,53.756
577,39.127
578,8.534
579,-17.688
580,-27.873
581,-11.466
582,6.682
583,19.497
584,20.201
585,15.09
586,9.534
587,-5.244
588,-18.318
589,-12.429
590,0.645
591,20.719
592,28.164
593,39.46
594,42.645
595,41.83
596,43.645
597,44.127
598,44.349
599,41.238
600,40.312
601,27.867
602,37.46
603,45.423
604,51.09
605,52.275
606,53.275
607,43.941
608,13.127
609,-15.762
610,-33.466
611,-17.17
612,3.015
613,18.312
614,18.904
615,11.497
616,3.349
617,-14.207
618,-20.725
619,-5.91
620,11.127
621,27.238
622,29.645
623,40.756
624,43.608
625,40.793
626,41.941
627,41.497
628,40.756
629,38.867
630,39.423
631,25.941
632,26.83
633,32.423
634,41.09
635,48.275
636,52.349
637,49.275
638,20.756
639,-11.244
640,-36.466
641,-22.873
642,-0.985
643,16.127
644,15.349
645,6.793
646,-2.91
647,-21.985
648,-28.651
649,-12.614
650,10.978
651,28.275
652,32.534
653,41.867
654,46.534
655,43.941
656,43.201
657,41.201
658,39.608
659,39.127
660,39.645
661,26.941
662,21.497
663,18.238
664,20.941
665,31.867
666,43.756
667,51.608
668,31.423
669,-3.022
670,-33.985
671,-26.614
672,-3.725
673,14.386
674,11.275
675,1.719
676,-10.355
677,-28.392
678,-34.133
679,-16.281
680,12.127
681,31.423
682,37.793
683,44.497
684,49.941
685,49.238
686,47.349
687,43.497
688,41.053
689,40.423
690,38.867
691,30.09
692,22.645
693,12.46
694,4.386
695,10.534
696,28.127
697,46.423
698,42.497
699,8.756
700,-26.022
701,-27.244
702,-5.947
703,13.275
704,8.312
705,-1.799
706,-17.133
707,-32.429
708,-32.466
709,-11.281
710,18.201
711,35.238
712,42.645
713,47.275
714,53.127
715,54.275
716,52.386
717,47.349
718,44.127
719,42.127
720,37.682
721,31.867
722,27.201
723,17.053
724,2.275
725,-3.466
726,8.867
727,32.386
728,45.978
729,24.46
730,-11.651
731,-20.873
732,-7.022
733,12.423
734,5.756
735,-6.429
736,-23.873
737,-33.688
738,-26.725
739,-2.244
740,23.201
741,37.682
742,44.719
743,48.978
744,53.46
745,54.497
746,53.423
747,48.904
748,45.904
749,42.09
750,36.386
751,30.127
752,28.349
753,25.015
754,16.015
755,4.349
756,2.349
757,16.275
758,37.015
759,36.312
760,10.534
761,-2.577
762,-1.429
763,11.423
764,3.312
765,-11.873
766,-27.799
767,-31.466
768,-17.466
769,7.756
770,28.571
771,39.682
772,44.682
773,47.571
774,50.645
775,50.904
776,50.682
777,47.312
778,45.238
779,40.201
780,36.497
781,28.127
782,28.534
783,31.015
784,31.534
785,22.682
786,10.534
787,6.867
788,15.497
789,25.756
790,18.793
791,13.275
792,7.978
793,10.127
794,-0.355
795,-17.836
796,-28.762
797,-25.392
798,-5.651
799,17.793
800,34.386
801,41.83
802,44.312
803,45.09
804,45.83
805,45.201
806,45.534
807,43.941
808,42.164
809,38.127
810,37.867
811,26.719
812,29.349
813,34.904
814,41.978
815,39.756
816,27.312
817,13.608
818,4.423
819,5.164
820,7.756
821,12.238
822,12.015
823,7.275
824,-6.762
825,-22.244
826,-26.985
827,-16.059
828,6.46
829,27.497
830,40.756
831,44.571
832,44.386
833,42.571
834,40.608
835,40.571
836,41.756
837,41.386
838,38.941
839,37.127
840,40.423
841,27.534
842,30.015
843,35.867
844,43.534
845,46.201
846,41.164
847,29.386
848,13.423
849,-0.355
850,-3.947
851,1.053
852,5.127
853,1.941
854,-11.54
855,-21.91
856,-21.355
857,-4.873
858,18.164
859,37.015
860,47.164
861,47.645
862,44.941
863,39.09
864,31.09
865,31.053
866,34.312
867,39.312
868,38.312
869,38.83
870,43.127
871,29.312
872,27.497
873,30.164
874,36.608
875,44.09
876,46.719
877,44.978
878,35.46
879,20.571
880,8.793
881,7.46
882,10.978
883,12.682
884,2.164
885,-6.244
886,-6.096
887,10.312
888,30.978
889,45.904
890,52.571
891,50.83
892,45.571
893,36.423
894,24.941
895,22.09
896,24.571
897,32.83
898,36.756
899,40.201
900,43.423
901,4.317
902,4.801
903,5.016
904,4.93
905,4.719
906,4.569
907,4.495
908,4.253
909,3.797
910,3.012
911,2.584
912,2.383
913,2.691
914,2.949
915,3.324
916,3.696
917,4.048
918,4.154
919,4.213
920,4.116
921,3.947
922,3.657
923,3.374
924,3.273
925,2.913
926,2.567
927,2.531
928,2.979
929,3.751
930,3.995
931,5.001
932,5.551
933,5.703
934,5.567
935,5.329
