,mean_output
1,139.867
2,139.756
3,139.867
4,139.867
5,139.867
6,139.867
7,139.867
8,139.867
9,139.867
10,139.867
11,139.867
12,139.867
13,139.867
14,139.83
15,139.053
16,135.645
17,118.534
18,74.201
19,51.46
20,66.127
21,108.904
22,134.238
23,136.571
24,138.719
25,138.46
26,130.941
27,116.312
28,93.46
29,74.497
30,52.46
31,139.756
32,139.645
33,139.867
34,139.867
35,139.867
36,139.793
37,139.349
38,137.386
39,134.164
40,131.904
41,133.645
42,136.83
43,139.349
44,139.201
45,135.608
46,124.941
47,99.645
48,50.386
49,21.312
50,33.719
51,76.238
52,113.83
53,126.571
54,134.645
55,132.238
56,120.46
57,103.015
58,79.756
59,57.312
60,32.756
61,139.867
62,139.867
63,140.201
64,140.201
65,140.201
66,139.867
67,135.423
68,124.534
69,111.053
70,101.238
71,106.386
72,119.608
73,133.645
74,133.756
75,119.09
76,95.275
77,64.793
78,28.053
79,5.015
80,8.867
81,37.978
82,81.645
83,112.312
84,128.127
85,116.423
86,95.46
87,77.719
88,62.608
89,48.497
90,27.238
91,139.867
92,139.867
93,140.201
94,140.201
95,140.201
96,139.015
97,127.127
98,106.201
99,83.682
100,70.275
101,73.83
102,91.571
103,113.645
104,110.719
105,81.867
106,45.201
107,19.534
108,3.645
109,-7.614
110,-13.503
111,-6.318
112,33.238
113,80.497
114,107.867
115,86.867
116,52.719
117,34.645
118,32.497
119,34.127
120,27.756
121,139.904
122,139.904
123,140.201
124,140.201
125,140.201
126,138.756
127,122.09
128,93.09
129,62.015
130,44.46
131,43.497
132,59.015
133,80.46
134,68.386
135,30.09
136,-8.614
137,-17.577
138,-12.836
139,-17.54
140,-31.133
141,-41.614
142,-14.873
143,31.053
144,60.312
145,42.682
146,9.497
147,-2.725
148,9.793
149,29.275
150,40.386
151,139.904
152,139.904
153,140.164
154,140.164
155,140.164
156,138.941
157,125.349
158,98.83
159,64.793
160,41.608
161,29.719
162,33.015
163,42.793
164,22.275
165,-14.429
166,-45.54
167,-36.836
168,-19.429
169,-24.318
170,-45.244
171,-66.688
172,-55.466
173,-23.614
174,2.645
175,-0.725
176,-19.133
177,-22.355
178,-2.91
179,25.941
180,49.349
181,139.867
182,139.83
183,139.978
184,139.941
185,139.978
186,139.571
187,133.312
188,115.571
189,84.46
190,53.83
191,36.09
192,29.83
193,25.164
194,-5.577
195,-40.207
196,-53.17
197,-28.799
198,-11.873
199,-28.577
200,-60.725
201,-79.614
202,-75.947
203,-58.651
204,-40.873
205,-31.133
206,-31.762
207,-24.059
208,-7.503
209,13.312
210,30.83
211,139.46
212,138.645
213,138.386
214,138.349
215,139.349
216,139.645
217,138.497
218,126.83
219,100.941
220,68.571
221,55.015
222,48.793
223,30.904
224,-10.947
225,-43.503
226,-32.762
227,-0.022
228,4.423
229,-30.873
230,-72.133
231,-84.91
232,-80.466
233,-65.836
234,-50.688
235,-36.947
236,-32.429
237,-23.91
238,-15.577
239,-8.059
240,-5.54
241,137.09
242,129.423
243,122.904
244,123.201
245,131.904
246,138.09
247,135.83
248,119.534
249,92.793
250,61.497
251,60.497
252,63.83
253,38.534
254,-13.503
255,-41.355
256,-6.688
257,32.719
258,19.349
259,-32.762
260,-79.207
261,-88.466
262,-82.466
263,-65.985
264,-53.207
265,-42.836
266,-40.318
267,-30.762
268,-24.318
269,-26.207
270,-34.281
271,127.978
272,110.164
273,95.164
274,98.571
275,117.793
276,131.793
277,124.756
278,95.164
279,58.978
280,28.053
281,37.608
282,56.645
283,37.46
284,-10.577
285,-28.799
286,13.756
287,46.756
288,16.534
289,-40.244
290,-82.466
291,-91.096
292,-84.207
293,-65.947
294,-53.466
295,-46.355
296,-47.096
297,-40.207
298,-33.466
299,-33.799
300,-40.836
301,106.756
302,81.645
303,63.015
304,66.978
305,89.83
306,106.645
307,99.497
308,64.127
309,23.015
310,-10.54
311,0.09
312,35.053
313,41.534
314,14.941
315,2.46
316,29.571
317,41.275
318,-0.91
319,-50.985
320,-84.281
321,-90.651
322,-83.059
323,-65.947
324,-55.096
325,-54.54
326,-58.17
327,-51.947
328,-43.17
329,-38.873
330,-38.725
331,79.127
332,53.423
333,40.978
334,42.275
335,56.978
336,67.608
337,62.275
338,33.497
339,1.682
340,-21.355
341,-10.54
342,33.349
343,59.608
344,55.349
345,39.941
346,40.608
347,30.053
348,-9.318
349,-47.873
350,-75.947
351,-82.096
352,-73.873
353,-57.985
354,-50.059
355,-54.355
356,-59.91
357,-55.985
358,-49.503
359,-44.355
360,-41.281
361,57.497
362,25.978
363,14.756
364,10.571
365,18.534
366,26.349
367,26.978
368,9.608
369,-7.873
370,-17.429
371,-3.17
372,42.349
373,78.053
374,85.238
375,62.978
376,41.275
377,17.201
378,-9.022
379,-32.54
380,-55.022
381,-62.762
382,-58.207
383,-47.207
384,-47.207
385,-56.429
386,-62.355
387,-58.281
388,-53.207
389,-48.873
390,-45.836
391,43.275
392,5.497
393,-12.281
394,-21.466
395,-11.022
396,0.534
397,2.312
398,-6.688
399,-9.54
400,-6.503
401,8.386
402,47.053
403,80.349
404,86.497
405,55.571
406,17.534
407,-9.91
408,-23.688
409,-27.503
410,-36.836
411,-42.281
412,-43.577
413,-40.503
414,-47.207
415,-59.355
416,-66.17
417,-61.392
418,-56.577
419,-53.244
420,-50.318
421,35.904
422,-4.725
423,-32.54
424,-38.503
425,-14.281
426,6.719
427,6.756
428,-0.91
429,5.756
430,14.682
431,28.386
432,56.497
433,79.793
434,74.608
435,36.978
436,-3.133
437,-27.429
438,-37.91
439,-35.985
440,-34.096
441,-33.392
442,-35.244
443,-38.022
444,-49.133
445,-62.725
446,-70.133
447,-65.466
448,-61.096
449,-58.799
450,-55.281
451,36.682
452,7.312
453,-18.91
454,-23.799
455,1.904
456,24.904
457,26.127
458,17.756
459,28.127
460,41.312
461,56.497
462,72.497
463,78.386
464,63.608
465,32.09
466,4.127
467,-12.54
468,-23.947
469,-27.133
470,-27.651
471,-29.873
472,-33.355
473,-38.392
474,-51.318
475,-65.836
476,-73.503
477,-69.429
478,-66.355
479,-64.873
480,-60.91
481,26.09
482,17.867
483,6.053
484,6.682
485,23.053
486,40.127
487,39.978
488,29.497
489,35.793
490,48.867
491,62.349
492,66.941
493,60.571
494,48.83
495,32.719
496,16.275
497,3.719
498,-7.355
499,-18.059
500,-27.207
501,-33.799
502,-34.688
503,-38.281
504,-52.985
505,-68.207
506,-74.91
507,-71.54
508,-69.688
509,-68.836
510,-65.059
511,25.756
512,29.201
513,26.312
514,23.423
515,24.682
516,32.349
517,32.941
518,25.386
519,29.275
520,41.645
521,53.201
522,53.053
523,47.015
524,39.015
525,30.164
526,16.682
527,7.941
528,1.867
529,-9.133
530,-23.503
531,-33.503
532,-35.873
533,-38.91
534,-54.614
535,-68.725
536,-73.244
537,-71.059
538,-70.096
539,-70.022
540,-66.614
541,25.238
542,25.46
543,26.164
544,28.83
545,30.941
546,30.83
547,26.534
548,18.83
549,17.571
550,23.719
551,31.423
552,35.571
553,41.682
554,36.46
555,21.682
556,-2.762
557,-14.244
558,-14.577
559,-22.392
560,-29.725
561,-31.836
562,-30.429
563,-37.17
564,-56.096
565,-68.17
566,-70.577
567,-70.355
568,-69.799
569,-70.096
570,-65.133
571,38.053
572,21.497
573,8.46
574,8.904
575,21.386
576,30.238
577,34.386
578,33.275
579,33.386
580,38.09
581,44.978
582,50.867
583,60.941
584,51.793
585,30.83
586,-1.91
587,-16.688
588,-18.947
589,-29.799
590,-35.392
591,-30.17
592,-25.651
593,-33.688
594,-55.91
595,-66.392
596,-68.651
597,-70.614
598,-69.836
599,-70.392
600,-64.17
601,49.312
602,29.349
603,11.793
604,6.608
605,18.645
606,31.645
607,42.571
608,44.941
609,44.941
610,49.793
611,55.09
612,61.127
613,74.608
614,73.275
615,52.349
616,9.015
617,-19.392
618,-29.022
619,-38.244
620,-36.91
621,-22.614
622,-16.688
623,-27.577
624,-53.429
625,-62.577
626,-66.503
627,-70.873
628,-71.096
629,-71.54
630,-65.281
631,55.275
632,45.497
633,31.793
634,21.978
635,26.497
