,mean_output
1,1.867
2,0.386
3,-1.207
4,-4.503
5,-8.651
6,-13.799
7,-34.133
8,-65.762
9,-91.725
10,-93.318
11,-71.318
12,-53.096
13,-50.873
14,-64.059
15,-75.096
16,-75.207
17,-73.54
18,-73.318
19,-79.985
20,-86.91
21,-91.133
22,-77.466
23,-63.54
24,-59.651
25,-71.059
26,-80.947
27,-77.762
28,-79.762
29,-82.244
30,-91.614
31,3.238
32,1.164
33,-1.17
34,-4.947
35,-8.836
36,-15.762
37,-39.466
38,-69.91
39,-92.429
40,-90.207
41,-69.577
42,-52.836
43,-49.947
44,-60.096
45,-70.799
46,-74.799
47,-77.836
48,-77.503
49,-78.392
50,-79.059
51,-82.985
52,-70.873
53,-59.947
54,-56.985
55,-70.688
56,-81.318
57,-79.281
58,-79.762
59,-80.577
60,-88.577
61,3.275
62,0.978
63,-1.614
64,-5.318
65,-9.17
66,-19.318
67,-46.577
68,-74.762
69,-92.133
70,-86.022
71,-66.985
72,-50.429
73,-44.725
74,-49.244
75,-59.429
76,-68.17
77,-78.17
78,-79.244
79,-76.799
80,-75.022
81,-79.17
82,-67.207
83,-54.577
84,-51.799
85,-67.022
86,-79.133
87,-78.022
88,-77.022
89,-75.651
90,-80.688
91,3.053
92,0.793
93,-1.651
94,-5.318
95,-9.91
96,-25.244
97,-55.54
98,-81.059
99,-90.688
100,-80.688
101,-64.17
102,-49.799
103,-41.947
104,-40.873
105,-48.799
106,-59.244
107,-73.244
108,-76.947
109,-74.91
110,-75.614
111,-79.799
112,-68.466
113,-51.762
114,-48.503
115,-62.651
116,-74.096
117,-73.91
118,-73.688
119,-74.17
120,-77.762
121,2.312
122,0.571
123,-2.022
124,-6.207
125,-12.614
126,-34.244
127,-66.207
128,-88.725
129,-89.836
130,-76.466
131,-62.096
132,-49.725
133,-40.429
134,-37.059
135,-42.799
136,-50.947
137,-61.91
138,-65.725
139,-67.54
140,-73.947
141,-80.096
142,-68.503
143,-47.059
144,-43.503
145,-59.17
146,-72.836
147,-73.355
148,-73.947
149,-77.466
150,-81.725
151,1.83
152,0.571
153,-2.281
154,-6.429
155,-15.651
156,-43.614
157,-76.022
158,-93.207
159,-85.281
160,-69.244
161,-56.429
162,-45.947
163,-37.392
164,-35.17
165,-38.392
166,-42.651
167,-48.318
168,-50.91
169,-53.244
170,-59.244
171,-66.947
172,-59.281
173,-42.503
174,-41.281
175,-59.392
176,-75.688
177,-77.281
178,-79.022
179,-84.096
180,-88.873
181,1.645
182,0.312
183,-2.985
184,-6.836
185,-20.799
186,-52.466
187,-81.503
188,-89.133
189,-72.688
190,-55.577
191,-43.762
192,-35.133
193,-29.577
194,-30.614
195,-33.096
196,-34.096
197,-34.318
198,-33.91
199,-34.281
200,-37.503
201,-44.947
202,-43.059
203,-38.022
204,-43.318
205,-62.503
206,-77.355
207,-78.059
208,-80.355
209,-85.318
210,-90.688
211,1.608
212,-0.503
213,-4.17
214,-8.947
215,-27.836
216,-56.985
217,-77.651
218,-73.799
219,-54.17
220,-39.799
221,-30.836
222,-25.096
223,-21.318
224,-22.651
225,-23.503
226,-23.614
