,mean_output
1,-49.503
2,-56.281
3,-59.392
4,-48.762
5,-27.318
6,-7.17
7,6.349
8,6.386
9,5.867
10,0.941
11,-4.392
12,-7.91
13,-11.392
14,-14.096
15,-17.392
16,-20.836
17,-19.392
18,-15.022
19,-14.133
20,-13.577
21,-13.688
22,-6.022
23,-0.244
24,2.349
25,10.83
26,18.386
27,16.053
28,18.423
29,20.719
30,31.571
31,-51.392
32,-57.096
33,-63.022
34,-53.318
35,-31.355
36,-11.577
37,-1.17
38,-1.651
39,0.386
40,-1.651
41,-6.281
42,-11.651
43,-17.096
44,-20.355
45,-21.17
46,-21.614
47,-19.762
48,-14.096
49,-9.281
50,-6.096
51,-4.651
52,-4.17
53,-5.577
54,-10.392
55,-8.207
56,-6.466
57,-13.244
58,-5.17
59,9.423
60,31.127
61,-53.799
62,-59.577
63,-63.614
64,-52.281
65,-29.836
66,-11.133
67,-4.281
68,-4.133
69,-2.355
70,-3.688
71,-7.688
72,-13.059
73,-17.947
74,-21.577
75,-21.947
76,-20.429
77,-16.392
78,-5.133
79,6.312
80,9.09
81,6.534
82,0.534
83,-3.355
84,-10.799
85,-19.022
86,-28.429
87,-42.503
88,-32.54
89,-7.836
90,21.793
91,-54.355
92,-59.392
93,-60.17
94,-48.873
95,-28.651
96,-12.614
97,-6.985
98,-6.059
99,-5.17
100,-7.54
101,-10.207
102,-13.985
103,-15.91
104,-18.17
105,-17.318
106,-15.873
107,-15.281
108,-5.466
109,11.645
110,17.238
111,14.978
112,2.608
113,-2.17
114,-9.022
115,-22.355
116,-38.873
117,-57.207
118,-52.503
119,-23.725
120,9.719
121,-53.022
122,-54.577
123,-51.355
124,-40.318
125,-25.244
126,-13.651
127,-8.947
128,-7.725
129,-7.244
130,-10.947
131,-11.503
132,-12.577
133,-11.688
134,-12.985
135,-13.91
136,-16.688
137,-22.947
138,-18.355
139,4.682
140,19.423
141,28.312
142,14.275
143,5.571
144,-6.392
145,-18.503
146,-32.281
147,-47.614
148,-49.318
149,-23.614
150,7.127
151,-47.466
152,-44.873
153,-40.355
154,-32.133
155,-23.503
156,-16.836
157,-12.947
158,-11.133
159,-9.54
160,-12.281
161,-12.318
162,-14.207
163,-15.318
164,-18.429
165,-21.17
166,-26.059
167,-34.392
168,-26.873
169,5.349
170,34.793
171,54.904
172,39.719
173,16.053
174,-11.318
175,-25.207
176,-27.614
177,-30.244
178,-28.762
179,-9.799
180,11.312
181,-45.54
182,-39.836
183,-33.725
184,-27.207
185,-22.985
186,-19.244
187,-16.17
188,-12.836
189,-9.873
190,-9.725
191,-9.503
192,-13.688
193,-21.207
194,-29.799
195,-35.873
196,-40.503
197,-44.059
198,-22.207
199,22.497
200,62.386
201,82.201
202,65.571
203,28.904
204,-12.244
205,-32.91
206,-26.91
207,-18.355
208,-10.799
209,1.423
210,12.201
211,-51.577
212,-44.318
213,-37.577
214,-33.059
215,-30.577
216,-27.207
217,-23.059
218,-18.466
219,-14.947
220,-14.281
221,-15.355
222,-21.577
223,-32.836
224,-44.836
225,-51.985
226,-54.207
227,-49.836
228,-10.947
229,44.534
230,88.497
231,98.238
232,78.386
233,34.867
234,-11.392
235,-39.429
236,-33.281
237,-21.947
238,-11.503
239,-3.429
240,2.978
241,-63.096
242,-58.577
243,-54.392
244,-50.762
245,-45.873
246,-38.466
247,-30.91
248,-25.281
249,-20.54
250,-19.503
251,-21.725
252,-30.281
253,-43.985
254,-56.577
255,-63.54
256,-63.244
257,-52.725
258,-4.133
259,53.312
260,93.571
261,94.756
262,71.793
263,27.978
264,-19.651
265,-50.059
266,-45.762
