,mean_output
1,-110.022
2,-109.836
3,-108.503
4,-107.059
5,-105.799
6,-105.762
7,-106.133
8,-102.725
9,-87.725
10,-64.799
11,-40.836
12,-13.17
13,16.423
14,36.312
15,34.053
16,20.46
17,7.053
18,-6.281
19,-19.985
20,-40.873
21,-66.725
22,-90.429
23,-101.799
24,-100.466
25,-98.947
26,-97.873
27,-97.651
28,-99.614
29,-104.096
30,-109.022
31,-108.614
32,-108.466
33,-107.022
34,-105.392
35,-103.836
36,-103.133
37,-103.318
38,-101.614
39,-89.17
40,-63.355
41,-34.651
42,-1.466
43,27.053
44,45.608
45,43.015
46,28.201
47,12.349
48,-3.466
49,-19.281
50,-40.577
51,-66.022
52,-87.281
53,-96.503
54,-94.947
55,-93.947
56,-93.91
57,-95.133
58,-98.985
59,-104.947
60,-110.207
61,-106.059
62,-105.429
63,-104.022
64,-102.873
65,-101.985
66,-100.762
67,-100.836
68,-99.651
69,-86.651
70,-59.022
71,-24.281
72,13.164
73,43.09
74,62.053
75,60.349
76,43.238
77,18.164
78,-5.466
79,-24.614
80,-44.429
81,-67.762
82,-86.207
83,-92.985
84,-91.577
85,-91.281
86,-92.281
87,-95.096
88,-100.54
89,-106.873
90,-111.503
91,-103.688
92,-102.651
93,-100.947
94,-99.836
95,-99.503
96,-98.207
97,-98.244
98,-96.836
99,-79.022
100,-43.947
101,1.46
102,42.83
103,72.423
104,89.83
105,89.238
106,74.312
107,44.793
108,11.83
109,-16.836
110,-42.873
111,-67.429
112,-85.762
113,-91.318
114,-90.17
115,-90.577
116,-92.355
117,-96.429
118,-102.762
119,-108.577
120,-112.059
121,-101.614
122,-100.577
123,-98.725
124,-97.503
125,-97.244
126,-95.91
127,-95.873
128,-92.614
129,-62.91
130,-11.318
131,46.645
132,85.09
133,105.46
134,116.756
135,116.756
136,107.904
137,84.571
138,51.053
139,17.978
140,-18.688
141,-52.577
142,-80.207
143,-90.244
144,-90.096
145,-91.281
146,-93.947
147,-98.873
148,-105.17
149,-109.947
150,-112.207
151,-99.059
152,-98.614
153,-97.096
154,-95.873
155,-95.54
156,-94.022
157,-92.947
158,-84.985
159,-43.614
160,19.423
161,78.867
162,106.682
163,114.941
164,120.793
165,122.83
166,122.164
167,111.719
168,88.201
169,61.053
170,20.46
171,-24.799
172,-66.947
173,-87.392
174,-90.392
175,-92.725
176,-96.54
177,-101.799
178,-107.281
179,-110.799
180,-112.133
181,-95.577
182,-95.91
183,-95.466
184,-94.688
185,-94.355
186,-92.318
187,-89.836
188,-77.133
189,-33.022
190,22.719
191,64.497
192,74.201
193,74.756
194,81.719
195,88.682
196,93.534
197,91.793
198,80.682
199,65.756
200,33.645
201,-12.096
202,-58.651
203,-85.207
204,-90.762
205,-93.985
206,-98.836
207,-104.355
208,-108.947
209,-111.355
210,-112.133
211,-92.244
212,-93.392
213,-94.207
214,-94.207
215,-93.799
216,-91.429
217,-87.799
218,-72.836
219,-38.318
220,-1.429
221,18.46
222,18.978
223,21.238
224,33.09
225,44.571
226,49.978
227,47.423
228,38.645
229,27.127
230,5.053
231,-28.466
232,-63.614
233,-85.54
234,-92.022
235,-95.725
236,-101.059
237,-106.355
238,-110.059
239,-111.54
240,-112.133
241,-90.873
242,-91.799
243,-93.17
244,-93.985
245,-93.466
246,-91.54
247,-86.725
248,-71.466
249,-47.725
250,-26.873
251,-20.244
252,-21.318
253,-17.688
254,-7.91
255,1.201
256,3.275
257,-2.133
258,-13.318
259,-27.318
260,-42.244
261,-57.577
262,-73.17
263,-85.244
264,-93.022
265,-98.244
266,-103.577
267,-108.207
268,-110.873
269,-111.688
270,-112.133
271,-91.466
272,-91.355
273,-92.429
274,-94.207
275,-93.985
276,-92.688
277,-85.318
278,-68.985
279,-49.392
280,-33.725
