,mean_output
1,52.275
2,54.349
3,56.386
4,58.053
5,59.83
6,61.534
7,63.386
8,65.127
9,66.941
10,68.867
11,70.83
12,73.09
13,76.053
14,79.793
15,85.164
16,93.534
17,105.978
18,118.867
19,127.349
20,126.719
21,117.275
22,104.497
23,92.867
24,85.423
25,80.46
26,77.015
27,74.423
28,72.238
29,70.349
30,68.904
31,39.312
32,41.164
33,42.978
34,44.719
35,46.682
36,48.534
37,50.497
38,52.349
39,54.386
40,56.312
41,58.497
42,61.015
43,64.312
44,68.386
45,74.09
46,82.904
47,95.312
48,107.534
49,114.867
50,112.645
51,101.978
52,88.571
53,77.09
54,69.793
55,64.756
56,61.164
57,58.793
58,57.09
59,55.978
60,55.312
61,24.534
62,26.312
63,27.756
64,28.978
65,30.349
66,31.867
67,33.83
68,35.978
69,38.164
70,40.312
71,42.83
72,45.608
73,48.904
74,52.904
75,58.349
76,65.608
77,74.497
78,82.497
79,86.941
80,84.756
81,76.978
82,67.312
83,59.015
84,53.571
85,49.793
86,46.978
87,44.904
88,43.46
89,42.571
90,41.682
91,5.719
92,9.756
93,11.571
94,12.719
95,13.497
96,14.756
97,16.571
98,18.682
99,20.571
100,22.645
101,25.201
102,27.645
103,30.238
104,32.497
105,34.608
106,37.386
107,42.682
108,51.275
109,58.09
110,57.682
111,50.645
112,42.645
113,37.608
114,35.053
115,33.164
116,31.201
117,28.867
118,26.756
119,24.793
120,22.978
121,-6.355
122,-1.577
123,0.645
124,1.941
125,2.312
126,3.46
127,5.201
128,7.608
129,9.571
130,11.497
131,13.682
132,15.608
133,18.053
134,17.423
135,14.053
136,11.312
137,17.423
138,37.349
139,55.83
140,59.571
141,46.645
142,32.312
143,25.386
144,23.534
145,22.201
146,20.534
147,18.053
148,15.867
149,13.349
150,10.978
151,-12.133
152,-7.355
153,-4.799
154,-3.207
155,-2.725
156,-1.392
157,0.46
158,2.904
159,4.867
160,6.571
161,8.608
162,10.571
163,13.127
164,12.275
165,8.423
166,6.275
167,17.201
168,46.423
169,72.349
170,75.608
171,54.941
172,33.386
173,23.275
174,20.867
175,19.201
176,17.053
177,14.386
178,11.904
179,9.09
180,6.682
181,-7.873
182,-5.577
183,-3.355
184,-1.54
185,-0.096
186,1.534
187,2.941
188,4.423
189,5.904
190,7.941
191,10.349
192,12.46
193,14.941
194,15.015
195,13.275
196,13.83
197,27.534
198,57.941
