,mean_output
1,140.09
2,140.09
3,140.201
4,140.201
5,140.201
6,140.201
7,140.201
8,140.201
9,140.201
10,139.978
11,139.793
12,138.867
13,136.719
14,135.053
15,134.534
16,136.053
17,137.349
18,136.497
19,132.682
20,127.682
21,125.534
22,129.015
23,134.571
24,132.793
25,106.534
26,75.497
27,59.349
28,78.127
29,109.053
30,131.423
31,140.09
32,140.09
33,140.201
34,140.201
35,140.201
36,140.164
37,140.164
38,140.164
39,140.201
40,139.978
41,138.645
42,131.015
43,118.201
44,106.608
45,102.127
46,104.682
47,108.312
48,107.275
49,100.423
50,90.312
51,85.349
52,93.312
53,111.867
54,120.201
55,92.571
56,63.83
57,63.127
58,96.83
59,126.312
60,136.793
61,140.201
62,140.127
63,140.053
64,139.904
65,139.867
66,139.867
67,139.978
68,139.978
69,139.867
70,139.349
71,132.793
72,113.608
73,86.46
74,64.09
75,55.312
76,56.423
77,61.497
78,62.386
79,58.312
80,48.312
81,43.349
82,51.793
83,78.015
84,101.053
85,89.312
86,66.867
87,61.793
88,91.238
89,121.201
90,135.46
91,140.09
92,139.941
93,139.904
94,139.756
95,139.349
96,138.164
97,137.608
98,138.053
99,139.201
100,136.608
101,119.719
102,87.83
103,50.127
104,22.386
105,9.534
106,8.571
107,15.571
108,22.719
109,25.423
110,18.09
111,11.941
112,16.904
113,41.756
114,75.867
115,88.312
116,73.83
117,54.386
118,60.497
119,92.608
120,121.867
121,134.164
122,139.238
123,139.83
124,137.201
125,130.053
126,120.09
127,114.312
128,117.164
129,124.571
130,121.978
131,98.238
132,61.015
133,25.608
134,3.904
135,-10.429
136,-15.614
137,-9.355
138,4.497
139,12.46
140,4.349
141,-3.466
142,0.164
143,18.978
144,48.719
145,76.46
146,80.793
147,58.83
148,40.756
149,60.83
150,101.275
151,113.127
152,134.83
153,137.497
154,125.534
155,106.83
156,87.756
157,79.645
158,82.275
159,90.867
160,89.46
161,70.719
162,40.867
163,14.386
164,0.053
165,-13.503
166,-21.799
167,-19.17
168,-5.725
169,1.793
170,-8.022
171,-15.207
172,-7.947
173,8.46
174,25.275
175,51.238
176,72.682
177,64.015
178,37.386
179,38.645
180,80.645
181,93.053
182,126.904
183,127.015
184,103.571
185,76.053
186,55.645
187,48.497
188,49.83
189,56.682
190,56.793
191,47.46
192,28.275
193,10.682
194,0.83
195,-10.762
196,-21.873
197,-25.17
198,-17.873
199,-11.836
200,-17.725
201,-16.799
202,-5.207
203,9.534
204,13.349
205,24.756
206,45.201
207,46.978
208,28.941
209,25.423
210,67.164
211,84.83
212,117.46
213,108.015
214,76.423
215,50.793
216,39.275
217,36.978
218,35.756
219,36.46
220,35.275
221,31.719
222,21.46
223,9.534
224,1.941
225,-5.799
226,-15.799
227,-22.059
228,-22.244
229,-19.725
230,-18.614
231,-7.947
232,6.534
233,15.349
234,10.423
235,8.349
236,18.571
237,20.682
238,11.127
239,17.978
240,62.09
241,93.238
242,106.645
243,84.497
244,55.534
245,39.682
246,36.571
247,36.201
248,35.053
249,34.09
250,29.867
251,22.978
252,14.608
253,7.164
254,3.386
255,-1.799
256,-8.762
257,-15.947
258,-20.466
259,-23.207
260,-20.022
261,-5.985
262,12.201
263,18.238
264,10.756
265,2.127
266,2.83
267,1.275
268,-1.503
269,23.978
270,72.608
271,96.127
272,93.793
273,64.534
274,43.719
275,35.83
276,34.867
277,34.386
278,33.312
279,30.941
280,25.793
281,16.756
282,7.867
283,2.423
284,2.978
285,2.571
286,-1.022
287,-11.207
288,-23.318
289,-33.059
290,-31.873
291,-19.466
292,6.015
293,21.941
294,24.015
295,15.719
296,12.015
297,13.793
298,20.904
299,53.904
300,94.793
301,80.571
302,73.201
303,50.571
304,38.09
305,33.201
306,32.09
307,33.127
308,31.756
309,26.275
310,21.238
311,13.645
312,5.423
313,-1.133
314,0.867
315,5.386
316,6.09
317,-7.392
318,-28.466
319,-45.133
320,-41.651
321,-29.17
322,-3.133
323,19.608
324,38.09
325,44.608
326,42.904
327,44.127
328,52.164
329,76.46
330,103.275
331,69.201
332,56.756
333,42.238
334,33.053
335,27.312
336,27.164
337,29.645
338,27.386
339,19.46
340,16.09
341,12.571
342,6.349
343,-3.022
344,-4.466
345,2.497
346,8.015
347,-2.54
348,-28.022
349,-40.873
350,-22.947
351,-4.836
352,8.645
353,20.941
354,52.201
355,80.09
356,87.904
357,88.867
358,92.238
359,100.756
360,111.719
361,67.719
362,47.645
363,36.349
364,26.312
365,17.867
366,18.423
367,21.349
368,18.423
369,10.09
370,9.275
371,10.423
372,7.46
373,-3.466
374,-11.873
375,-9.614
376,-2.281
377,-3.17
378,-15.318
379,-8.355
380,26.423
381,44.904
382,35.497
383,31.571
384,65.127
385,108.09
386,123.46
387,120.46
388,115.275
389,112.645
390,116.608
391,75.497
392,44.645
393,29.978
394,18.349
395,7.719
396,8.497
397,10.312
398,6.645
399,-0.096
400,2.608
401,7.053
402,6.534
403,-4.614
404,-18.392
405,-23.985
406,-20.022
407,-14.54
408,-4.355
409,30.127
410,80.053
411,98.201
412,79.534
413,67.793
414,90.756
415,123.941
416,137.682
417,136.867
418,134.201
419,132.201
420,133.793
421,76.534
422,40.83
423,22.83
424,10.46
425,-0.836
426,-0.17
427,1.201
428,-1.985
429,-6.022
430,-1.355
431,3.83
432,2.015
433,-9.059
434,-23.725
435,-33.54
436,-34.207
437,-28.059
438,2.83
439,56.386
440,110.386
441,125.46
442,111.571
443,107.756
