,mean_output
1,-18.947
2,-14.799
3,-18.207
4,-19.985
5,-15.947
6,-12.17
7,-12.577
8,-16.688
9,-18.392
10,-16.947
11,-6.059
12,17.904
13,52.053
14,81.275
15,98.238
16,106.127
17,106.941
18,101.756
19,87.83
20,72.571
21,54.534
22,35.941
23,15.238
24,-2.207
25,-19.725
26,-37.947
27,-56.244
28,-69.244
29,-72.836
30,-66.799
31,-8.577
32,-6.133
33,-11.133
34,-13.466
35,-9.466
36,-5.947
37,-4.651
38,-6.947
39,-7.503
40,0.608
41,24.83
42,61.312
43,97.09
44,116.497
45,120.904
46,120.201
47,116.053
48,105.127
49,83.719
50,60.608
51,43.978
52,38.09
53,37.608
54,38.497
55,30.349
56,8.978
57,-20.244
58,-46.651
59,-60.466
60,-60.873
61,-8.985
62,-7.059
63,-10.17
64,-10.688
65,-6.429
66,-1.762
67,2.571
68,3.312
69,7.312
70,26.349
71,60.756
72,96.423
73,118.571
74,123.164
75,118.349
76,113.719
77,106.83
78,90.571
79,63.645
80,35.423
81,16.534
82,12.756
83,22.423
84,42.238
85,53.978
86,42.719
87,13.201
88,-20.392
89,-42.577
90,-52.133
91,-17.836
92,-12.355
93,-8.54
94,-5.429
95,-0.985
96,3.015
97,7.756
98,13.497
99,29.09
100,59.867
101,93.756
102,116.201
103,124.571
104,123.201
105,117.09
106,108.386
107,95.83
108,73.312
109,43.978
110,16.201
111,-4.17
112,-14.429
113,-11.688
114,11.571
115,38.275
116,47.756
117,33.978
118,4.015
119,-22.762
120,-41.318
121,-17.429
122,-11.022
123,-6.207
124,-2.985
125,1.349
126,5.608
127,9.904
128,22.83
129,47.941
130,83.386
131,109.127
132,119.83
133,122.793
134,119.904
135,112.793
136,97.386
137,76.978
138,48.46
139,20.497
140,-1.799
141,-17.985
142,-32.91
143,-40.096
144,-25.985
145,2.571
146,33.386
147,44.571
148,26.793
149,-4.17
150,-31.947
151,-8.059
152,-2.133
153,0.608
154,3.571
155,7.571
156,11.127
157,13.719
158,24.386
159,47.238
160,81.386
161,106.201
162,114.941
163,115.682
164,107.275
165,95.83
166,75.83
167,56.46
168,29.053
169,3.201
170,-18.096
171,-31.503
172,-47.318
173,-60.503
174,-57.91
175,-34.836
176,12.682
177,46.608
178,42.201
179,6.275
180,-27.688
181,4.904
182,10.83
183,12.46
184,16.164
185,18.349
186,18.571
187,16.867
188,17.09
189,32.164
190,65.238
191,97.238
192,111.312
193,110.941
194,100.127
195,87.275
196,66.386
197,48.349
198,22.09
199,-4.059
200,-27.059
201,-41.207
202,-55.54
203,-69.614
204,-74.577
205,-58.059
206,-5.836
207,36.682
208,41.201
209,4.793
210,-28.466
211,9.682
212,15.83
213,18.534
214,25.127
215,27.09
216,24.349
217,18.682
218,10.867
219,24.349
220,56.719
221,91.793
222,102.09
223,95.904
224,84.201
225,72.497
226,54.386
227,37.423
228,14.201
229,-11.688
230,-34.799
231,-49.651
232,-60.91
233,-73.281
234,-79.947
235,-67.836
236,-24.466
237,11.275
238,18.164
239,-9.096
240,-33.059
241,10.053
242,15.756
243,21.349
244,30.053
245,33.053
246,28.682
247,22.756
248,19.053
249,36.904
250,61.46
251,77.756
252,69.386
253,54.719
254,45.497
255,37.09
256,23.867
257,9.312
258,-6.688
259,-25.503
260,-41.207
261,-51.985
262,-60.577
263,-72.577
264,-80.466
265,-70.91
266,-41.503
267,-18.022
268,-13.096
269,-27.466
270,-40.17
271,16.534
272,20.46
273,24.46
274,32.164
275,35.978
276,33.608
277,30.571
278,34.793
279,53.164
280,62.608
281,51.608
282,23.608
283,4.349
284,-1.059
285,-6.318
286,-14.688
287,-23.947
288,-31.614
289,-41.873
290,-49.281
291,-53.244
292,-59.207
293,-70.985
294,-80.318
295,-73.725
296,-55.873
297,-42.466
298,-39.54
299,-43.873
300,-48.577
301,18.571
302,22.904
303,26.904
304,32.867
305,34.978
306,32.719
307,32.867
308,40.904
309,55.571
310,51.497
311,22.904
312,-12.022
313,-29.17
314,-30.466
315,-34.096
316,-39.022
317,-41.022
318,-42.799
319,-49.059
320,-54.096
321,-56.577
322,-61.836
323,-73.022
324,-81.281
325,-76.614
326,-64.614
327,-55.614
328,-53.022
329,-54.059
330,-56.244
331,20.164
332,25.349
333,27.719
334,29.793
335,27.83
336,24.497
337,26.645
338,35.682
339,47.682
340,39.904
341,11.164
342,-17.022
343,-28.429
344,-27.281
345,-31.355
346,-36.54
347,-38.725
348,-42.096
349,-50.096
350,-56.355
351,-61.133
352,-67.281
353,-77.133
354,-82.355
355,-77.281
356,-68.096
357,-61.503
358,-59.244
359,-59.947
360,-61.503
361,20.238
362,23.867
363,23.46
364,21.941
365,17.867
366,15.867
367,19.312
368,27.756
369,38.349
370,35.756
371,15.756
372,-1.651
373,-11.022
374,-12.651
375,-23.096
376,-31.799
377,-35.207
378,-39.836
379,-49.762
380,-58.54
381,-65.651
382,-71.873
383,-79.466
384,-81.762
385,-76.614
386,-69.096
387,-64.281
388,-62.577
