,mean_output
1,47.904
2,53.608
3,60.164
4,66.571
5,73.09
6,79.682
7,86.423
8,93.349
9,101.053
10,110.312
11,119.238
12,126.053
13,128.608
14,127.682
15,123.571
16,117.164
17,109.867
18,102.645
19,96.09
20,89.756
21,83.386
22,76.978
23,70.719
24,65.053
25,59.534
26,53.867
27,48.386
28,43.164
29,38.015
30,32.682
31,52.349
32,57.719
33,64.09
34,70.312
35,76.46
36,82.312
37,87.867
38,93.46
39,99.867
40,107.09
41,113.867
42,118.904
43,120.719
44,119.719
45,116.164
46,111.201
47,105.46
48,99.793
49,94.941
50,90.164
51,84.83
52,78.904
53,73.053
54,67.46
55,61.793
56,55.719
57,49.867
58,44.164
59,38.867
60,33.571
61,61.164
62,66.534
63,72.83
64,78.978
65,85.09
66,90.682
67,95.682
68,100.09
69,104.793
70,109.719
71,114.201
72,117.386
73,118.09
74,116.682
75,113.534
76,109.682
77,105.238
78,100.904
79,97.349
80,93.83
81,89.386
82,84.015
83,78.349
84,72.645
85,66.682
86,60.349
87,54.015
88,47.608
89,41.571
90,35.867
91,73.978
92,79.608
93,85.83
94,91.682
95,97.386
96,102.46
97,107.09
98,110.83
99,114.09
100,116.83
101,119.164
102,120.645
103,120.312
104,118.386
105,115.201
106,111.793
107,108.127
108,104.682
109,101.645
110,98.497
111,94.386
112,89.423
113,83.793
114,77.867
115,71.534
116,65.053
117,58.571
118,51.978
119,45.534
120,39.534
121,83.756
122,89.497
123,95.386
124,100.682
125,105.719
126,110.571
127,115.423
128,119.275
129,122.09
130,123.941
131,125.275
132,125.941
133,125.238
134,123.312
135,120.386
136,117.275
137,114.164
138,111.349
139,108.497
140,105.275
141,101.09
142,96.238
143,90.497
144,84.386
145,77.83
146,71.386
147,64.867
148,58.349
149,51.719
150,45.571
151,86.127
152,91.238
153,96.164
154,100.423
155,104.978
156,109.793
157,114.941
158,119.423
159,123.09
160,125.756
161,127.571
162,128.497
163,128.534
164,127.46
165,125.608
166,123.164
167,120.756
168,118.201
169,115.127
170,111.386
171,106.867
172,101.978
173,96.386
174,90.571
175,84.275
176,78.053
177,71.46
178,64.608
179,57.312
180,49.867
181,79.201
182,83.349
183,87.46
184,91.275
185,95.867
186,101.053
187,106.571
188,111.645
189,116.201
190,120.015
191,123.053
192,125.275
193,126.534
194,126.386
195,125.349
196,123.534
197,121.793
198,119.608
199,116.571
200,112.571
201,107.756
202,102.571
203,96.978
204,91.497
205,85.719
206,78.867
207,69.608
208,59.201
209,48.608
210,38.756
211,71.127
212,75.015
213,78.978
214,82.83
215,87.423
216,92.238
217,97.645
218,103.053
219,107.719
220,111.349
221,114.46
222,117.46
223,119.423
224,119.719
225,119.053
226,118.015
227,117.238
228,116.015
229,113.423
230,109.275
231,103.978
232,97.83
233,92.312
234,86.645
235,78.09
236,65.645
237,50.164
238,36.941
239,25.904
240,17.164
241,66.201
242,70.275
243,74.793
244,79.127
245,83.386
246,87.201
247,91.46
248,96.09
249,100.053
