,mean_output
1,-19.762
2,10.497
3,38.682
4,42.09
5,25.46
6,9.312
7,-0.54
8,-9.873
9,-16.429
10,-8.207
11,11.386
12,23.608
13,31.497
14,16.497
15,-2.651
16,-19.466
17,-19.799
18,-10.503
19,-12.577
20,-17.096
21,-27.725
22,-42.096
23,-52.466
24,-39.207
25,-6.651
26,28.349
27,45.053
28,38.645
29,18.053
30,-2.762
31,-19.466
32,10.682
33,40.941
34,48.867
35,33.534
36,17.83
37,5.793
38,-2.059
39,-3.022
40,4.645
41,20.867
42,26.756
43,31.46
44,14.09
45,-9.577
46,-25.355
47,-23.355
48,-10.762
49,-8.059
50,-10.059
51,-16.836
52,-28.799
53,-40.429
54,-32.244
55,-6.429
56,21.719
57,34.09
58,24.46
59,5.127
60,-14.836
61,-7.725
62,10.756
63,29.719
64,36.867
65,27.756
66,16.312
67,6.127
68,1.053
69,6.571
70,16.386
71,27.386
72,29.978
73,30.275
74,14.904
75,-12.207
76,-30.281
77,-26.392
78,-10.947
79,2.201
80,-0.096
81,-8.429
82,-19.17
83,-22.466
84,-11.281
85,3.312
86,14.571
87,14.793
88,1.645
89,-15.429
90,-32.91
91,8.608
92,10.904
93,12.349
94,12.127
95,10.312
96,5.275
97,-0.17
98,-2.799
99,2.09
100,10.201
101,18.015
102,23.978
103,24.682
104,15.534
105,-4.429
106,-19.503
107,-16.873
108,-4.91
109,13.201
110,7.867
111,-5.318
112,-14.836
113,-3.392
114,16.904
115,26.423
116,20.719
117,4.349
118,-15.985
119,-33.466
120,-47.207
121,20.497
122,12.83
123,1.571
124,-6.17
125,-5.244
126,-6.429
127,-7.466
128,-7.244
129,-5.392
130,-3.17
131,1.053
132,10.608
133,15.534
134,17.238
135,12.941
136,8.053
137,4.756
138,6.608
139,19.312
140,12.645
141,-4.392
142,-12.985
143,9.83
144,37.978
145,48.571
146,35.941
147,13.978
148,-7.466
149,-24.947
150,-39.281
151,24.275
152,11.608
153,-4.725
154,-13.392
155,-11.985
156,-13.392
157,-13.207
158,-11.133
159,-9.318
160,-8.799
161,-7.429
162,0.83
163,5.83
164,16.349
165,28.608
166,33.312
167,21.386
168,12.497
169,19.053
170,16.645
171,-0.577
172,-10.873
173,13.164
174,42.904
175,57.349
176,46.46
177,27.682
178,8.83
179,-7.614
180,-23.91
181,21.053
182,5.978
183,-10.318
184,-15.281
185,-15.281
186,-20.762
187,-19.873
188,-14.318
189,-5.207
190,-1.244
191,-2.207
192,-1.17
193,-1.503
194,11.978
195,33.09
196,43.608
197,27.09
198,12.312
199,17.423
200,20.83
201,5.386
202,-9.985
203,7.904
204,35.201
205,49.793
206,41.608
207,27.534
208,13.497
209,0.867
210,-13.318
211,11.238
212,-2.096
213,-14.466
214,-15.466
215,-16.873
216,-27.207
217,-27.91
