,mean_output
1,-54.577
2,-44.836
3,-30.985
4,-28.651
5,-32.651
6,-32.392
7,-36.207
8,-35.577
9,-32.022
10,-33.059
11,-40.466
12,-43.281
13,-10.725
14,26.164
15,43.682
16,34.46
17,5.423
18,-14.688
19,-28.91
20,-23.281
21,-28.207
22,-38.651
23,-42.355
24,-40.762
25,-41.91
26,-50.096
27,-52.614
28,-53.392
29,-53.725
30,-54.577
31,-60.244
32,-49.059
33,-37.281
34,-33.985
35,-33.207
36,-30.947
37,-33.799
38,-33.17
39,-26.799
40,-27.762
41,-40.466
42,-45.725
43,-14.096
44,23.719
45,42.127
46,34.978
47,11.053
48,-6.688
49,-21.503
50,-21.836
51,-30.614
52,-35.355
53,-28.392
54,-24.355
55,-33.651
56,-48.318
57,-48.466
58,-45.17
59,-45.022
60,-46.503
61,-63.577
62,-53.836
63,-45.429
64,-39.799
65,-32.873
66,-26.799
67,-28.762
68,-29.54
69,-25.133
70,-25.725
71,-42.54
72,-44.577
73,-14.688
74,24.015
75,43.756
76,39.312
77,20.534
78,1.83
79,-15.355
80,-23.836
81,-32.244
82,-28.651
83,-13.318
84,-12.503
85,-30.096
86,-49.133
87,-47.799
88,-45.281
89,-45.355
90,-45.91
91,-66.244
92,-61.799
93,-53.355
94,-41.836
95,-28.799
96,-22.022
97,-22.873
98,-24.91
99,-23.133
100,-25.762
101,-44.577
102,-40.392
103,-11.096
104,28.756
105,44.682
106,38.201
107,23.571
108,6.349
109,-11.836
110,-25.688
111,-34.133
112,-23.207
113,-8.762
114,-10.799
115,-33.355
116,-52.244
117,-53.096
118,-54.688
119,-55.873
120,-55.873
121,-67.799
122,-64.836
123,-52.207
124,-37.91
125,-23.725
126,-18.54
127,-19.133
128,-23.17
129,-23.985
130,-28.836
131,-45.799
132,-37.91
133,-10.244
134,26.164
135,36.534
136,28.682
137,20.238
138,10.83
139,-0.725
140,-16.54
141,-27.725
142,-17.725
143,-6.022
144,-11.466
145,-36.133
146,-56.022
147,-60.096
148,-66.133
149,-69.614
150,-69.429
151,-69.947
152,-67.17
153,-51.059
154,-35.799
155,-20.614
156,-17.244
157,-16.91
158,-23.096
159,-22.392
160,-27.207
161,-37.207
162,-29.688
163,-8.281
164,18.867
165,23.386
166,15.201
167,10.941
168,11.312
169,9.756
170,-4.836
171,-22.17
172,-17.133
173,-9.059
174,-14.836
175,-37.985
176,-56.133
177,-61.799
178,-69.91
179,-74.54
180,-74.207
181,-70.429
182,-61.54
183,-45.244
184,-33.281
185,-21.725
186,-19.355
187,-17.429
188,-24.762
189,-25.022
190,-29.873
191,-29.688
192,-20.281
193,-3.836
194,9.09
195,10.053
196,4.608
197,2.867
198,4.719
199,7.053
200,-2.355
201,-17.059
202,-18.429
203,-18.281
204,-25.54
205,-42.799
206,-55.133
207,-59.466
208,-65.947
209,-69.022
210,-67.836
211,-65.836
212,-52.762
213,-40.725
214,-33.133
215,-27.133
216,-25.577
217,-21.355
218,-26.466
219,-27.392
220,-27.947
221,-18.059
222,-5.466
223,3.571
224,3.571
225,1.423
226,-2.985
227,-7.096
228,-6.466
229,-2.91
230,-5.466
231,-14.244
232,-19.947
233,-26.059
234,-36.466
235,-49.318
236,-56.17
237,-58.947
238,-62.133
239,-62.466
240,-59.985
241,-60.133
242,-46.392
243,-38.392
244,-33.429
245,-30.096
246,-29.207
247,-23.244
248,-25.651
249,-27.355
250,-24.577
251,-11.392
252,2.571
253,6.756
254,0.201
255,-3.799
256,-8.207
257,-14.799
258,-17.873
259,-15.688
260,-11.17
261,-10.355
262,-16.17
263,-29.799
264,-46.244
265,-59.651
266,-62.799
267,-64.429
268,-64.54
269,-59.799
270,-52.799
271,-58.91
272,-48.688
273,-41.762
274,-38.318
275,-33.985
276,-33.392
277,-25.762
278,-24.133
279,-22.799
280,-15.91
281,-3.836
282,8.015
283,4.349
284,-5.725
285,-11.54
286,-14.577
287,-20.688
288,-22.725
289,-19.059
290,-12.096
291,-12.17
