,mean_output
1,94.904
2,95.719
3,97.46
4,98.793
5,99.497
6,99.793
7,99.83
8,99.867
9,99.867
10,99.867
11,99.941
12,100.015
13,99.978
14,99.83
15,99.608
16,99.349
17,99.349
18,99.386
19,99.571
20,99.534
21,99.423
22,99.349
23,99.238
24,98.904
25,98.534
26,97.867
27,97.053
28,95.423
29,93.312
30,91.053
31,95.238
32,95.793
33,97.127
34,98.015
35,98.423
36,98.534
37,98.534
38,98.571
39,98.793
40,99.015
41,99.312
42,99.312
43,99.201
44,98.978
45,98.793
46,98.571
47,98.571
48,98.645
49,98.867
50,98.867
51,98.645
52,98.423
53,98.09
54,97.756
55,97.423
56,96.941
57,96.349
58,95.09
59,93.275
60,91.238
61,95.015
62,95.312
63,96.238
64,96.682
65,96.867
66,96.867
67,96.867
68,96.904
69,97.238
70,97.571
71,97.978
72,98.09
73,98.09
74,97.978
75,97.756
76,97.534
77,97.312
78,97.09
79,96.978
80,96.867
81,96.645
82,96.534
83,96.201
84,95.793
85,95.349
86,94.978
87,94.793
88,94.015
89,92.608
90,90.682
91,94.09
92,94.238
93,94.867
94,95.127
95,95.238
96,95.275
97,95.349
98,95.46
99,95.978
100,96.534
101,97.053
102,97.09
103,97.127
104,97.127
105,96.941
106,96.46
107,95.756
108,95.201
109,94.793
110,94.534
111,94.312
112,94.349
113,94.201
114,93.83
115,93.349
116,93.09
117,93.015
118,92.534
119,91.386
120,89.645
121,93.164
122,93.127
123,93.497
124,93.608
125,93.793
126,93.904
127,93.978
128,93.941
129,94.386
130,95.09
131,95.793
132,96.053
133,96.053
134,96.015
135,95.571
136,94.867
137,94.127
138,93.756
139,93.423
140,92.904
141,92.46
142,92.423
143,92.497
144,92.312
145,92.053
146,91.719
147,91.423
148,91.015
149,90.201
150,88.756
151,91.09
152,90.83
153,90.793
154,90.682
155,90.83
156,90.904
157,90.645
158,90.386
159,90.978
160,92.164
161,93.312
162,93.83
163,93.941
164,93.904
165,93.201
166,92.053
167,90.867
168,90.164
169,89.497
170,88.645
171,87.904
172,87.645
173,87.682
174,87.682
175,87.682
176,87.349
177,86.756
178,86.275
179,85.608
180,84.349
181,83.238
182,82.904
183,82.645
184,82.201
185,81.978
186,81.682
187,81.053
188,80.719
189,82.015
190,84.46
191,86.978
192,88.719
193,89.682
194,90.164
195,89.349
196,87.312
197,84.275
198,81.312
199,79.053
200,77.719
201,77.053
202,76.904
203,76.83
204,76.571
205,76.423
206,76.053
207,75.534
208,74.978
209,74.201
210,72.904
211,68.941
212,68.978
213,68.978
214,68.312
215,67.682
216,66.867
217,65.867
218,65.756
219,68.015
220,72.534
221,77.312
222,81.275
223,84.015
224,85.682
225,85.164
226,81.756
227,75.756
228,69.015
229,64.238
230,62.386
231,62.275
232,62.497
233,62.201
234,61.571
235,61.015
236,60.46
237,60.09
238,59.46
239,58.497
240,56.978
241,53.867
242,53.83
243,54.09
244,53.201
245,52.497
246,51.46
247,50.719
248,51.349
249,53.904
250,59.83
251,66.867
252,73.423
253,77.867
254,80.645
255,80.756
256,76.867
257,68.83
258,58.756
259,51.312
260,48.349
261,48.571
262,48.756
263,48.275
264,47.719
265,47.015
266,45.756
267,44.83
268,44.386
269,44.201
270,43.201
271,42.978
272,42.756
273,43.053
274,42.349
275,41.793
276,40.867
277,40.571
278,41.941
279,44.164
280,49.904
281,57.275
282,65.793
283,72.015
284,76.349
285,77.756
286,75.015
287,67.015
288,55.238
289,45.756
290,41.164
291,40.497
292,39.867
293,39.423
294,39.645
295,39.534
296,38.09
297,36.978
298,36.904
299,37.053
300,36.534
301,37.534
302,37.46
303,37.386
304,36.09
305,34.978
306,34.09
307,34.534
308,36.571
309,38.053
310,42.238
311,48.534
312,57.941
313,66.015
314,72.534
315,76.09
316,75.349
317,67.941
318,54.571
319,42.201
320,36.09
321,34.941
322,34.497
323,33.941
324,34.571
325,35.015
326,34.09
327,32.867
328,32.867
329,32.645
330,32.312
331,31.941
332,33.238
333,33.349
334,31.423
335,29.127
336,27.867
337,28.978
338,31.312
339,31.904
340,34.497
341,39.46
342,49.015
343,58.682
344,67.756
345,74.312
346,75.904
347,69.645
348,55.719
349,41.201
350,33.386
351,31.015
352,31.053
353,30.349
354,30.793
355,31.015
356,30.793
357,29.978
358,29.534
359,28.312
360,27.571
361,25.719
362,28.571
363,29.238
364,26.127
365,22.978
366,21.534
367,23.238
368,25.497
369,24.978
370,25.608
371,29.571
372,39.015
373,50.645
374,62.09
375,71.238
376,74.312
377,68.867
378,55.719
379,40.904
380,31.275
381,27.164
382,27.015
383,26.682
384,26.534
385,26.015
386,26.201
387,25.904
388,24.793
389,23.164
390,22.238
391,19.608
392,22.682
393,23.645
394,21.275
395,18.682
396,17.312
397,18.608
398,19.978
399,19.09
400,18.608
401,21.423
402,29.275
403,41.09
404,53.904
405,65.497
406,70.275
407,66.015
408,53.978
409,39.608
410,27.571
411,20.534
412,18.978
413,20.09
414,20.46
415,19.645
416,19.608
417,20.682
418,20.534
419,20.015
420,18.645
421,14.386
422,16.571
423,16.534
424,14.941
425,13.645
426,13.053
427,14.719
428,16.164
429,16.534
430,15.645
431,16.645
432,22.164
433,32.645
434,45.941
435,59.534
436,66.423
437,63.423
438,51.534
439,37.386
440,24.164
441,15.83
442,12.867
443,14.645
444,14.978
445,14.164
446,13.682
447,15.09
448,15.534
449,16.238
450,15.053
451,10.793
452,11.386
453,10.312
454,9.312
455,8.053
456,7.275
457,8.682
458,10.238
459,12.793
460,13.941
461,15.238
462,18.756
463,25.978
464,38.164
465,53.793
466,63.756
467,61.978
468,48.682
469,32.46
470,18.201
471,10.349
472,8.275
473,11.571
474,12.83
475,12.46
476,10.83
477,9.83
478,9.608
479,11.164
480,11.719
481,6.867
482,7.312
483,7.015
484,6.015
485,4.608
486,3.497
487,4.534
488,5.719
489,8.682
490,11.682
491,14.275
492,17.275
493,22.127
494,32.867
495,49.571
496,62.941
497,63.312
498,50.682
499,33.164
500,18.015
501,9.719
502,7.793
503,10.83
504,12.312
505,11.904
506,9.756
507,7.423
508,6.682
509,8.201
510,9.386
511,3.201
512,2.793
513,2.608
514,1.238
515,0.09
516,-0.133
517,1.053
518,2.867
519,5.978
520,9.46
521,12.423
522,14.904
523,19.053
524,28.497
525,44.682
526,60.312
527,63.83
528,53.756
529,36.312
530,19.015
531,8.941
532,5.015
533,5.793
534,6.608
535,6.867
536,6.497
537,4.571
538,2.423
539,1.756
540,0.756
541,0.497
542,-2.503
543,-4.429
544,-5.651
545,-4.873
546,-4.429
547,-3.725
548,-0.725
549,2.904
550,6.571
551,9.312
552,11.756
553,16.497
554,25.053
555,39.83
556,56.053
557,62.571
558,55.682
559,39.015
560,18.053
561,3.201
562,-5.873
563,-9.133
564,-10.429
565,-8.725
566,-5.985
567,-4.466
568,-5.762
569,-6.91
570,-10.503
571,-4.429
572,-9.429
573,-12.244
574,-13.799
575,-16.614
576,-21.355
577,-22.281
578,-17.244
579,-11.096
580,-6.392
581,-1.503
582,3.571
583,11.238
584,20.09
585,33.423
586,48.904
587,56.534
588,52.015
589,37.534
590,15.127
591,-3.355
592,-17.91
593,-25.096
594,-27.725
595,-21.318
596,-14.836
597,-13.688
598,-19.133
599,-21.133
600,-22.799
601,-10.059
602,-15.614
603,-20.17
604,-25.244
605,-32.429
606,-40.022
607,-41.503
608,-36.577
609,-29.614
610,-23.503
611,-15.281
612,-6.614
613,3.275
614,11.349
615,23.201
616,38.053
617,46.275
618,41.867
619,27.386
620,5.608
621,-13.133
622,-29.318
623,-36.799
624,-35.059
625,-22.947
626,-15.688
627,-20.133
628,-29.91
629,-31.91
630,-30.651
631,-17.133
632,-22.096
633,-27.133
634,-34.022
635,-42.207
636,-49.392
637,-50.355
638,-47.281
639,-41.429
640,-34.799
641,-24.947
642,-15.281
643,-6.17
644,0.83
645,11.645
646,25.867
647,33.534
648,28.127
649,13.015
650,-5.503
651,-20.17
652,-30.91
653,-31.614
654,-24.281
655,-14.651
656,-16.207
657,-27.947
658,-39.096
659,-41.022
660,-39.244
661,-18.466
662,-21.799
663,-28.614
664,-37.022
665,-42.244
666,-44.059
667,-42.762
668,-40.762
669,-37.762
670,-34.577
671,-28.355
672,-21.799
673,-16.651
674,-12.318
675,-1.577
676,14.015
677,23.904
678,20.756
679,7.941
680,-4.318
681,-11.355
682,-14.133
683,-13.503
684,-13.355
685,-17.133
686,-27.947
687,-39.762
688,-45.91
689,-46.096
690,-46.096
691,-23.244
692,-23.096
693,-28.096
694,-33.91
695,-35.281
696,-34.503
697,-33.651
698,-35.503
699,-37.318
700,-38.688
701,-35.355
702,-31.059
703,-28.281
704,-23.059
705,-8.836
706,10.275
707,22.423
708,23.164
709,15.053
710,7.608
711,1.127
712,-2.873
713,-7.281
714,-16.281
715,-28.762
716,-42.688
717,-49.762
718,-49.133
719,-45.54
720,-44.725
721,-26.91
722,-23.985
723,-27.059
724,-32.503
725,-35.503
726,-35.91
727,-36.244
728,-39.133
729,-42.614
730,-45.688
731,-41.355
732,-34.133
733,-28.577
734,-22.651
735,-11.429
736,3.645
737,11.09
738,11.09
739,5.497
740,1.201
741,-3.651
742,-8.836
743,-19.392
744,-33.392
745,-44.688
746,-51.54
747,-53.17
748,-50.762
749,-44.577
750,-41.688
751,-29.281
