,mean_output
1,-110.318
2,-109.985
3,-109.503
4,-108.614
5,-108.133
6,-108.392
7,-108.725
8,-106.429
9,-103.429
10,-101.17
11,-101.614
12,-103.133
13,-101.985
14,-99.281
15,-95.133
16,-94.355
17,-97.799
18,-101.096
19,-101.725
20,-99.17
21,-94.244
22,-90.688
23,-93.688
24,-100.762
25,-107.688
26,-105.985
27,-101.91
28,-99.096
29,-98.947
30,-101.466
31,-102.318
32,-101.503
33,-100.762
34,-99.392
35,-98.725
36,-99.355
37,-99.355
38,-94.244
39,-87.022
40,-79.799
41,-78.54
42,-81.318
43,-80.688
44,-74.54
45,-58.577
46,-51.985
47,-58.873
48,-70.429
49,-74.392
50,-69.096
51,-56.466
52,-43.947
53,-51.392
54,-72.429
55,-96.022
56,-94.762
57,-85.873
58,-78.17
59,-73.614
60,-76.91
61,-94.059
62,-92.91
63,-91.873
64,-90.392
65,-89.947
66,-90.836
67,-91.096
68,-86.096
69,-76.466
70,-64.355
71,-58.688
72,-60.54
73,-58.985
74,-45.244
75,-14.985
76,-1.133
77,-13.614
78,-34.799
79,-42.54
80,-36.318
81,-17.725
82,5.312
83,-4.355
84,-39.614
85,-83.022
86,-86.54
87,-77.022
88,-68.503
89,-59.318
90,-57.281
91,-88.133
92,-87.207
93,-86.54
94,-85.985
95,-86.17
96,-87.17
97,-87.947
98,-84.54
99,-72.91
100,-56.873
101,-46.985
102,-47.725
103,-43.577
104,-21.54
105,14.904
106,30.978
107,13.201
108,-12.762
109,-23.577
110,-18.577
111,3.867
112,36.756
113,29.756
114,-13.799
115,-72.022
116,-85.281
117,-80.577
118,-76.022
119,-66.577
120,-59.466
121,-85.614
122,-84.947
123,-84.614
124,-84.91
125,-85.577
126,-86.873
127,-88.281
128,-82.577
129,-66.651
130,-49.133
131,-41.281
132,-43.762
133,-37.17
134,-11.614
135,18.978
136,30.349
137,10.941
138,-10.836
139,-20.651
140,-16.688
141,8.423
142,48.719
143,48.275
144,1.83
145,-63.059
146,-86.762
147,-88.133
148,-89.836
149,-86.059
150,-78.725
151,-82.54
152,-81.577
153,-81.688
154,-82.799
155,-84.133
156,-86.281
157,-84.466
158,-70.022
159,-48.244
160,-32.577
161,-30.059
162,-28.133
163,-11.429
164,19.09
165,39.386
166,38.201
167,14.015
168,-8.207
169,-15.873
170,-12.022
171,18.608
172,62.312
173,66.83
174,16.978
175,-51.688
176,-83.91
177,-87.762
178,-92.651
179,-95.54
180,-94.392
181,-78.54
182,-76.651
183,-77.096
184,-79.466
185,-82.836
186,-84.244
187,-74.355
188,-51.096
189,-26.133
190,-11.985
191,-7.799
192,6.015
193,29.571
194,57.793
195,66.682
196,59.534
197,40.756
198,17.83
199,5.83
200,1.793
201,30.904
202,73.756
203,82.127
204,32.682
205,-36.281
206,-77.133
207,-84.91
208,-92.688
209,-98.17
210,-100.614
211,-71.873
212,-69.651
213,-70.614
214,-75.022
215,-81.059
216,-78.022
217,-58.651
218,-29.688
219,-3.54
220,11.386
221,21.978
222,44.756
223,71.978
224,100.09
225,104.978
226,98.09
227,83.83
228,63.46
229,46.682
230,27.682
231,40.497
232,73.46
233,89.053
234,46.497
235,-20.503
236,-69.947
237,-83.54
238,-93.577
239,-99.133
240,-101.614
241,-63.096
242,-61.281
243,-63.207
244,-70.096
245,-76.836
246,-67.059
247,-40.614
248,-6.54
249,21.386
250,36.312
251,47.571
252,65.534
253,86.127
254,107.608
255,113.904
256,118.719
257,117.645
258,107.867
259,91.867
260,59.941
261,48.201
262,64.053
263,83.719
264,54.127
265,-8.762
266,-64.392
267,-84.281
268,-94.577
269,-99.096
270,-101.022
271,-54.799
272,-53.503
273,-56.466
274,-65.133
275,-68.355
276,-53.207
277,-22.17
278,16.275
279,44.534
280,53.682
281,58.312
282,69.349
283,88.83
284,104.83
285,113.497
286,123.756
287,128.941
288,129.053
289,121.719
290,89.497
291,55.164
292,52.053
293,68.719
294,53.275
295,-5.91
296,-63.392
297,-87.651
298,-95.17
299,-98.429
300,-99.762
301,-48.725
302,-48.207
303,-52.096
304,-60.133
305,-57.096
306,-37.281
307,-1.096
308,37.756
309,60.978
310,60.423
311,59.756
312,70.127
313,91.497
314,104.238
315,110.682
316,120.349
317,126.83
318,130.127
319,129.682
320,107.09
321,63.756
322,47.682
323,54.127
324,49.571
325,-4.651
326,-62.762
327,-89.947
328,-95.059
329,-97.577
330,-98.207
331,-45.651
332,-46.318
333,-50.762
334,-56.355
335,-47.207
336,-19.799
337,21.904
338,55.867
339,70.015
340,65.941
341,68.608
342,82.756
343,101.275
344,108.534
345,107.127
346,110.164
347,116.09
348,121.608
349,122.682
350,109.608
351,66.83
352,46.497
353,45.571
354,45.571
355,-2.318
356,-61.762
357,-91.096
358,-94.985
359,-96.799
360,-96.725
361,-46.022
362,-48.466
363,-52.799
364,-54.688
365,-39.725
366,-3.059
367,40.793
368,66.497
369,72.238
370,70.164
371,76.978
372,87.978
373,97.312
374,101.534
375,96.423
376,95.608
377,101.423
378,108.867
379,110.534
380,102.164
381,66.682
382,43.83
383,42.015
384,40.534
385,0.46
386,-60.688
387,-91.429
388,-94.688
389,-96.022
390,-95.54
391,-48.133
392,-51.725
393,-55.281
394,-54.133
395,-33.985
396,8.83
397,50.867
398,67.682
399,65.793
400,65.312
401,73.645
402,80.682
403,83.09
404,84.164
405,78.053
406,76.645
407,86.349
408,96.238
409,98.793
410,91.164
411,64.941
412,39.386
413,38.015
414,32.497
415,0.534
416,-59.577
417,-91.392
418,-94.503
419,-95.355
420,-94.762
421,-47.947
422,-52.096
423,-54.762
424,-52.54
425,-29.022
426,13.46
427,51.015
428,59.793
429,50.46
430,46.645
431,52.275
432,57.534
433,60.867
434,62.127
435,58.275
436,58.497
437,72.904
438,85.349
439,88.053
440,80.015
441,61.423
442,34.164
443,31.645
444,23.423
445,-1.985
446,-58.244
447,-90.799
448,-94.133
449,-94.651
450,-94.392
451,-44.503
452,-49.355
453,-51.762
454,-50.17
455,-27.688
456,10.053
457,41.423
458,46.46
459,30.164
460,20.534
461,18.164
462,24.201
463,32.201
464,37.83
465,36.83
466,42.053
467,61.164
468,77.275
469,78.682
470,70.534
471,54.349
472,26.534
473,21.386
474,13.423
475,-6.133
476,-56.503
477,-88.244
478,-93.207
479,-93.688
480,-93.836
481,-38.762
482,-44.355
483,-47.133
484,-47.503
485,-29.651
