,mean_output
1,113.201
2,112.534
3,112.571
4,112.571
5,112.571
6,112.534
7,112.534
8,112.534
9,112.534
10,112.349
11,112.645
12,112.608
13,112.386
14,111.46
15,110.83
16,110.608
17,110.423
18,110.164
19,109.83
20,100.164
21,85.497
22,85.534
23,96.09
24,111.682
25,112.608
26,112.534
27,112.534
28,112.534
29,112.534
30,113.201
31,113.164
32,112.608
33,113.127
34,113.497
35,113.46
36,112.904
37,112.497
38,112.312
39,112.571
40,112.756
41,112.09
42,109.793
43,106.275
44,101.312
45,97.497
46,95.238
47,94.608
48,94.83
49,93.682
50,86.386
51,79.312
52,85.645
53,99.312
54,112.127
55,112.608
56,112.534
57,112.534
58,112.534
59,112.497
60,113.164
61,113.349
62,111.719
63,109.682
64,107.941
65,108.053
66,110.164
67,112.164
68,112.904
69,112.127
70,109.275
71,104.015
72,98.645
73,95.608
74,92.756
75,90.571
76,88.682
77,88.349
78,89.127
79,88.571
80,86.164
81,88.053
82,96.349
83,107.238
84,112.867
85,112.941
86,112.904
87,112.904
88,112.904
89,112.941
90,113.608
91,104.164
92,93.015
93,81.719
94,75.608
95,75.793
96,82.349
97,91.793
98,99.275
99,99.201
100,95.793
101,91.423
102,91.941
103,93.756
104,93.201
105,91.904
106,90.497
107,90.682
108,92.127
109,93.127
110,95.682
111,101.201
112,107.571
113,112.719
114,113.46
115,113.053
116,112.645
117,112.608
118,112.83
119,112.978
120,113.719
121,79.682
122,55.793
123,38.275
124,31.164
125,30.571
126,36.867
127,48.83
128,61.793
129,71.645
130,80.608
131,86.497
132,94.423
133,99.534
134,102.793
135,104.571
136,105.349
137,105.349
138,103.349
139,100.867
140,100.497
141,101.386
142,100.719
143,100.941
144,103.904
145,109.275
146,112.645
147,113.238
148,112.978
149,112.719
150,113.46
151,45.978
152,16.015
153,-1.244
154,-6.244
155,-7.725
156,-4.355
157,6.053
158,20.645
159,39.423
160,63.571
161,85.978
162,104.349
163,110.83
164,112.238
165,111.904
166,108.015
167,98.46
168,84.83
169,72.904
170,67.756
171,66.09
172,63.793
173,63.275
174,70.349
175,84.015
176,97.645
177,106.349
178,110.756
179,112.608
180,113.349
181,15.978
182,-4.577
183,-11.096
184,-8.688
185,-8.91
186,-10.577
187,-10.281
188,-5.133
189,11.867
190,40.608
191,73.46
