,mean_output
1,-67.614
2,-47.17
3,-35.244
4,-38.836
5,-59.577
6,-64.503
7,-46.022
8,-30.503
9,-9.54
10,-0.799
11,8.09
12,7.423
13,11.015
14,17.719
15,21.719
16,23.386
17,32.053
18,34.608
19,30.201
20,27.349
21,17.793
22,6.682
23,-9.466
24,-20.318
25,-23.577
26,-39.947
27,-42.836
28,-51.244
29,-57.503
30,-67.762
31,-67.91
32,-50.318
33,-32.873
34,-33.466
35,-51.688
36,-66.54
37,-51.762
38,-36.392
39,-13.985
40,1.682
41,15.571
42,19.608
43,20.275
44,23.608
45,25.867
46,26.201
47,31.423
48,29.978
49,25.423
50,21.867
51,12.83
52,3.386
53,-10.466
54,-18.54
55,-26.688
56,-41.54
57,-45.244
58,-53.577
59,-60.688
60,-70.577
61,-58.651
62,-43.244
63,-23.985
64,-23.059
65,-36.762
66,-54.392
67,-45.873
68,-32.17
69,-12.096
70,6.608
71,22.423
72,28.571
73,25.978
74,25.09
75,26.83
76,29.238
77,33.238
78,28.793
79,22.497
80,17.201
81,10.793
82,3.608
83,-6.947
84,-13.91
85,-24.392
86,-36.836
87,-45.022
88,-56.281
89,-65.466
90,-73.244
91,-41.17
92,-27.429
93,-12.836
94,-12.318
95,-22.059
96,-35.059
97,-32.873
98,-24.281
99,-7.614
100,12.386
101,28.904
102,32.275
103,26.312
104,22.682
105,24.682
106,27.978
107,29.571
108,23.83
109,17.386
110,11.645
111,7.645
112,2.386
113,-4.392
114,-10.059
115,-17.429
116,-28.429
117,-42.466
118,-59.985
119,-70.799
120,-75.429
121,-24.762
122,-10.91
123,-3.133
124,-4.392
125,-11.429
126,-18.318
127,-20.281
128,-17.096
129,-2.244
130,17.275
131,33.275
132,33.941
133,25.867
134,19.349
135,17.941
136,19.534
137,19.09
138,14.164
139,8.941
140,3.793
141,0.497
142,-2.096
143,-5.096
144,-8.059
145,-11.985
146,-24.577
147,-43.207
148,-64.947
149,-74.91
150,-76.762
151,-24.688
152,-12.614
153,-6.799
154,-7.022
155,-10.133
156,-11.762
157,-11.244
158,-7.503
159,3.904
160,20.164
161,35.238
162,37.904
163,30.164
164,22.238
165,18.941
166,15.497
167,7.571
168,-0.873
169,-4.91
170,-8.577
171,-11.91
172,-11.725
173,-10.318
174,-9.318
175,-11.762
176,-27.762
177,-48.429
178,-69.91
