,mean_output
1,131.127
2,129.127
3,128.238
4,128.09
5,127.941
6,127.164
7,125.497
8,123.608
9,122.09
10,120.793
11,118.571
12,116.497
13,115.534
14,116.608
15,118.534
16,119.127
17,118.645
18,118.719
19,120.793
20,123.349
21,124.053
22,123.275
23,121.941
24,121.423
25,122.608
26,125.645
27,128.941
28,131.312
29,132.386
30,132.904
31,130.682
32,128.497
33,127.349
34,127.053
35,126.793
36,125.608
37,123.015
38,120.053
39,117.571
40,115.534
41,112.719
42,110.275
43,109.164
44,110.349
45,112.645
46,114.312
47,115.275
48,116.83
49,119.534
50,121.793
51,121.83
52,120.349
53,118.608
54,117.756
55,119.275
56,123.201
57,127.497
58,130.386
59,131.571
60,132.238
61,130.386
62,128.275
63,127.164
64,126.867
65,126.275
66,124.386
67,121.015
68,117.46
69,114.497
70,112.053
71,109.238
72,106.83
73,105.534
74,106.015
75,108.127
76,111.164
77,114.423
78,117.867
79,120.867
80,122.46
81,121.978
82,120.312
83,118.571
84,117.534
85,118.904
86,122.719
87,126.941
88,129.719
89,130.793
90,131.386
91,129.904
92,127.756
93,126.645
94,126.386
95,125.645
96,123.312
97,119.46
98,115.682
99,112.756
100,110.497
101,107.904
102,105.571
103,103.867
104,103.534
105,105.497
106,109.756
107,114.941
108,119.534
109,122.423
110,123.201
111,121.645
112,119.608
113,118.497
114,118.534
115,120.312
116,123.608
117,127.349
118,129.83
119,130.793
120,131.164
121,129.275
122,126.978
123,125.941
124,125.793
125,125.09
126,122.534
127,118.497
128,114.83
129,112.386
130,110.571
131,108.423
132,106.571
133,105.571
134,105.83
135,108.164
136,111.46
137,114.312
138,115.978
139,116.793
140,115.608
141,110.386
142,107.497
143,109.904
144,116.09
145,121.127
146,124.238
147,127.497
148,129.719
149,130.608
150,130.83
151,128.867
152,126.275
153,125.053
154,124.793
155,124.015
156,121.386
157,117.423
158,114.015
159,112.053
160,110.756
161,109.719
162,109.756
163,111.09
164,112.83
165,114.275
166,113.534
167,109.09
168,102.904
169,98.015
170,93.46
171,86.201
172,85.719
173,95.238
174,109.497
175,118.238
176,120.978
177,123.83
178,126.534
179,128.83
180,130.238
181,128.127
182,125.127
183,123.756
184,123.275
185,121.423
186,116.719
187,111.164
188,108.164
189,108.386
190,109.867
191,111.423
192,114.164
193,117.719
194,120.571
195,120.571
196,115.46
197,102.238
198,84.534
199,69.127
200,58.571
201,52.645
202,59.015
203,78.053
204,100.386
205,113.201
206,115.904
207,116.053
208,116.312
209,119.497
210,124.534
211,127.275
212,123.682
213,121.83
214,120.46
215,115.978
216,106.571
217,97.386
218,95.46
219,100.719
220,107.46
221,111.534
222,115.534
223,119.978
224,123.719
225,123.83
226,118.46
227,102.83
228,77.645
229,51.09
230,32.015
231,28.497
232,43.127
233,70.127
234,96.238
235,110.349
236,111.978
237,107.386
238,101.978
239,101.608
240,109.015
241,126.275
242,121.941
243,119.386
244,116.497
245,108.312
246,93.423
247,81.015
248,81.83
249,93.386
250,104.534
251,108.941
252,111.349
253,114.719
254,117.941
255,118.608
256,115.46
257,105.015
258,85.164
259,61.275
260,41.941
261,37.83
262,50.386
263,73.312
264,95.015
265,106.312
266,105.312
267,95.941
268,85.238
269,80.275
270,88.608
271,125.127
272,120.053
273,116.719
274,111.645
275,99.09
276,79.238
277,65.497
278,70.423
279,87.534
280,100.756
281,103.534
282,102.46
283,102.497
284,101.756
285,99.238
286,95.127
287,89.238
288,79.349
289,65.867
290,52.127
291,44.941
292,48.127
293,60.349
294,75.608
295,86.275
296,87.571
297,80.201
298,69.423
299,61.904
300,70.571
301,123.83
302,118.46
303,114.83
304,107.608
305,91.09
306,68.238
307,56.015
308,65.201
309,84.275
310,95.571
311,94.645
312,89.571
313,84.719
314,77.793
315,69.423
316,60.867
317,55.053
318,52.09
319,49.275
320,43.608
321,35.46
322,29.904
