,mean_output
1,74.386
2,53.497
3,51.015
4,54.201
5,50.978
6,49.423
7,50.534
8,54.645
9,45.312
10,41.83
11,42.349
12,51.053
13,54.719
14,58.423
15,59.349
16,59.571
17,64.534
18,75.386
19,86.793
20,90.904
21,93.793
22,93.645
23,90.978
24,87.534
25,85.756
26,87.756
27,93.423
28,93.83
29,93.127
30,102.053
31,51.534
32,20.312
33,14.83
34,17.534
35,11.719
36,8.46
37,8.201
38,15.83
39,10.015
40,10.682
41,15.015
42,23.904
43,25.497
44,26.867
45,28.867
46,31.349
47,37.719
48,50.275
49,62.053
50,65.682
51,68.015
52,68.978
53,68.645
54,67.423
55,66.978
56,68.46
57,72.46
58,71.423
59,69.015
60,80.09
61,50.904
62,20.497
63,14.941
64,17.423
65,9.904
66,3.682
67,-1.762
68,2.682
69,1.534
70,10.793
71,20.645
72,25.719
73,15.238
74,3.534
75,0.275
76,2.682
77,11.497
78,27.83
79,44.423
80,53.201
81,57.756
82,60.46
83,62.349
84,63.09
85,63.904
86,64.978
87,66.83
88,64.83
89,60.83
90,70.571
91,54.46
92,29.534
93,25.015
94,29.608
95,23.941
96,14.127
97,1.164
98,-6.244
99,-7.17
100,7.497
101,19.312
102,16.312
103,-7.133
104,-29.614
105,-37.799
106,-37.392
107,-28.244
108,-10.466
109,12.497
110,33.682
111,49.201
112,57.793
113,60.534
114,60.867
115,61.682
116,63.497
117,66.09
118,64.682
119,60.386
120,69.941
121,61.053
122,45.645
123,42.904
124,45.053
125,38.015
126,22.756
127,2.904
128,-15.096
129,-18.947
130,-8.059
131,-4.54
132,-14.762
133,-41.096
134,-60.022
135,-67.873
136,-70.466
137,-65.799
138,-52.022
139,-29.577
140,-2.503
141,25.053
142,46.053
143,56.349
144,58.386
145,59.312
146,61.978
147,65.275
148,64.164
149,59.941
150,71.608
151,67.867
152,58.608
153,58.164
154,55.275
155,42.349
156,21.793
157,-2.022
158,-24.355
159,-32.392
160,-29.614
161,-30.947
162,-41.281
163,-58.503
164,-66.688
165,-70.022
166,-73.947
167,-76.392
168,-73.022
169,-61.096
170,-40.207
171,-9.503
172,23.312
173,46.275
174,55.534
175,57.904
176,60.941
177,64.312
178,63.349
179,59.349
180,71.682
181,73.386
182,64.201
183,61.423
184,47.127
185,25.534
186,3.719
187,-12.651
188,-24.207
189,-31.54
190,-36.503
191,-42.503
192,-48.429
193,-52.355
194,-51.244
195,-52.281
196,-58.836
197,-67.651
198,-72.836
199,-70.985
200,-62.355
201,-40.429
202,-4.392
203,30.09
204,50.386
205,57.053
206,60.015
207,62.867
208,61.904
209,58.127
210,69.682
211,75.275
212,63.978
213,57.867
214,36.423
215,9.053
216,-10.466
217,-18.059
218,-18.096
219,-21.318
220,-27.985
221,-35.466
222,-38.799
223,-35.799
224,-31.318
225,-29.392
226,-36.54
227,-50.688
228,-63.355
229,-67.281
230,-64.688
231,-53.985
232,-24.91
233,13.09
234,43.46
235,56.682
236,59.793
237,62.312
238,61.423
239,57.497
240,67.386
241,76.904
242,63.534
243,51.571
244,26.534
245,1.09
246,-11.873
247,-16.355
248,-15.059
249,-15.133
250,-17.54
251,-21.318
252,-22.91
253,-19.725
254,-17.318
255,-14.762
256,-18.466
257,-33.651
258,-50.614
259,-58.207
260,-57.207
261,-53.392
262,-33.91
263,2.015
264,37.015
265,55.534
266,59.09
267,61.719
268,61.238
269,57.164
270,66.275
271,76.941
272,61.46
273,44.09
274,19.275
275,-2.614
276,-11.429
277,-20.281
278,-22.873
279,-19.91
280,-16.133
281,-11.762
282,-10.466
283,-8.614
284,-12.985
285,-14.466
286,-13.429
287,-23.355
288,-37.873
289,-48.614
290,-52.873
291,-53.244
292,-38.725
293,-1.873
294,34.164
295,54.867
296,58.978
297,61.941
298,61.793
299,57.682
300,66.682
301,77.053
302,58.238
303,37.312
304,12.127
305,-9.022
306,-15.688
307,-28.281
308,-30.985
309,-26.688
310,-18.762
311,-7.985
312,-3.985
313,-1.985
314,-10.836
315,-16.54
316,-15.429
317,-21.577
318,-32.873
319,-47.577
320,-59.873
321,-63.318
322,-45.762
323,-5.318
324,30.941
325,51.201
326,56.571
327,60.682
328,61.719
329,58.127
330,66.793
331,77.904
332,55.46
333,33.719
334,8.015
335,-15.355
336,-24.207
337,-37.392
338,-34.059
339,-25.503
340,-15.651
341,-4.207
342,0.09
343,3.349
344,-4.614
345,-10.207
346,-11.91
