,mean_output
1,69.645
2,71.015
3,73.015
4,75.09
5,76.978
6,78.867
7,80.571
8,82.201
9,83.46
10,84.497
11,85.349
12,86.127
13,86.978
14,87.904
15,89.201
16,90.756
17,92.534
18,94.164
19,95.608
20,97.053
21,95.756
22,85.904
23,79.941
24,83.09
25,94.793
26,102.312
27,103.015
28,103.46
29,103.941
30,105.201
31,69.608
32,71.09
33,73.275
34,75.534
35,77.534
36,79.534
37,81.349
38,82.978
39,84.275
40,85.201
41,85.83
42,86.238
43,86.978
44,87.904
45,89.164
46,90.571
47,92.423
48,94.238
49,95.904
50,96.571
51,84.312
52,54.867
53,32.608
54,41.127
55,72.608
56,97.275
57,103.793
58,104.201
59,104.793
60,106.09
61,68.127
62,69.46
63,71.201
64,72.941
65,74.312
66,75.571
67,76.571
68,77.497
69,78.275
70,78.349
71,77.386
72,76.09
73,75.682
74,76.682
75,78.349
76,79.978
77,81.645
78,82.238
79,81.312
80,75.423
81,49.793
82,7.312
83,-24.503
84,-12.985
85,31.312
86,70.015
87,85.497
88,86.423
89,86.83
90,88.238
91,47.941
92,50.09
93,51.497
94,52.423
95,53.09
96,52.719
97,52.053
98,50.164
99,47.164
100,42.941
101,38.164
102,37.571
103,39.682
104,44.608
105,48.09
106,50.793
107,51.904
108,47.312
109,38.793
110,24.201
111,-4.096
112,-39.059
113,-64.947
114,-55.096
115,-16.91
116,21.571
117,42.83
118,46.46
119,47.275
120,48.645
121,16.497
122,19.571
123,20.978
124,21.312
125,21.497
126,20.645
127,19.349
128,13.534
129,4.015
130,-6.762
131,-14.762
132,-10.985
133,-2.355
134,9.164
135,15.275
136,18.238
137,15.793
138,3.349
139,-13.466
140,-32.059
141,-50.873
142,-67.429
143,-77.022
144,-70.059
145,-49.17
146,-24.873
147,-6.392
148,1.682
149,5.275
150,7.164
151,-12.725
152,-7.873
153,-7.022
154,-8.799
155,-12.688
156,-14.873
157,-13.688
158,-16.873
159,-27.318
160,-42.503
161,-53.91
162,-49.577
163,-35.91
164,-17.91
165,-7.503
166,-5.503
167,-14.17
168,-33.207
169,-53.985
170,-68.466
171,-75.466
172,-80.022
173,-80.91
174,-76.985
175,-69.355
176,-58.281
177,-44.947
178,-31.022
179,-21.133
180,-16.614
181,-30.096
182,-19.873
183,-17.281
184,-22.577
185,-32.762
186,-37.91
187,-32.17
188,-26.133
189,-29.429
190,-44.91
191,-58.91
192,-60.392
193,-47.688
194,-27.17
195,-13.059
196,-13.503
197,-29.17
198,-50.318
199,-67.244
200,-74.577
201,-78.466
202,-82.133
203,-84.096
204,-81.799
205,-78.762
206,-73.355
207,-63.577
208,-46.725
209,-29.873
210,-19.466
211,-33.873
212,-20.836
213,-16.318
214,-22.466
215,-34.392
216,-41.207
217,-34.503
218,-22.392
