,mean_output
1,139.497
2,138.497
3,128.164
4,106.756
5,68.09
6,38.682
7,30.534
8,46.201
9,63.941
10,76.09
11,98.497
12,120.349
13,137.682
14,139.015
15,139.275
16,139.497
17,139.534
18,139.534
19,139.534
20,139.534
21,139.534
22,139.534
23,139.534
24,139.534
25,139.534
26,139.534
27,139.534
28,139.534
29,139.534
30,139.534
31,140.053
32,139.349
33,121.46
34,86.09
35,37.164
36,11.608
37,6.09
38,23.164
39,41.793
40,60.497
41,91.238
42,115.904
43,138.053
44,139.867
45,140.015
46,140.201
47,140.201
48,140.201
49,140.201
50,140.201
51,140.201
52,140.201
53,140.201
54,140.201
55,140.201
56,140.201
57,140.201
58,140.201
59,140.201
60,140.201
61,140.015
62,137.83
63,115.756
64,74.83
65,23.238
66,2.238
67,-2.503
68,7.978
69,20.201
70,39.46
71,79.386
72,110.127
73,136.497
74,139.867
75,139.978
76,140.201
77,140.201
78,140.09
79,140.053
80,140.053
81,140.164
82,140.201
83,140.201
84,140.201
85,140.201
86,140.201
87,140.201
88,140.201
89,140.201
90,140.201
91,139.534
92,133.608
93,107.608
94,64.312
95,12.867
96,-9.54
97,-13.096
98,-0.985
99,8.534
100,22.053
101,59.978
102,98.867
103,132.46
104,139.719
105,139.793
106,139.978
107,139.941
108,139.719
109,139.571
110,139.571
111,139.719
112,139.793
113,139.867
114,139.978
115,140.053
116,139.978
117,139.978
118,140.015
119,140.09
120,140.127
121,137.793
122,125.497
123,92.534
124,51.127
125,7.978
126,-9.799
127,-14.244
128,-0.281
129,4.275
130,11.571
131,38.497
132,83.904
133,124.275
134,138.608
135,139.423
136,139.608
137,138.386
138,133.645
139,130.201
140,130.608
141,135.09
142,138.09
143,138.83
144,139.275
145,139.645
146,139.719
147,139.682
148,139.756
149,139.904
150,140.015
151,129.793
152,110.83
153,74.349
154,42.386
155,13.127
156,-0.022
157,-8.022
158,0.127
159,1.645
160,5.534
161,21.201
162,67.312
163,112.571
164,136.497
165,138.756
166,136.201
167,125.09
168,105.238
169,93.534
170,97.46
171,113.645
172,127.275
173,134.497
174,138.497
175,139.201
176,139.386
177,139.534
178,139.645
179,139.793
180,139.941
181,120.867
182,98.904
183,63.608
184,44.238
185,26.127
186,12.645
187,-1.91
188,-9.281
189,-10.392
190,-9.392
191,4.164
192,48.349
193,98.46
194,131.756
195,135.756
196,122.793
197,94.793
198,63.275
199,45.904
200,55.534
201,76.127
202,99.534
203,115.534
204,129.497
205,136.534
206,139.312
207,139.571
208,139.682
209,139.719
210,139.867
211,117.015
212,96.201
213,70.608
214,60.867
215,42.201
216,17.164
217,-4.207
218,-20.281
219,-21.466
220,-25.392
221,-10.836
222,29.349
223,84.534
224,122.127
225,123.978
226,96.608
227,59.053
228,29.053
229,15.201
230,25.867
231,41.015
232,63.46
233,80.238
234,103.682
235,122.645
236,135.867
237,139.127
238,139.534
239,139.682
240,139.83
241,120.127
242,102.164
243,83.534
244,66.867
245,37.015
246,3.756
247,-16.318
248,-27.985
249,-30.947
250,-37.651
251,-22.91
252,12.608
253,68.608
254,101.867
255,99.682
256,62.719
257,30.46
258,11.497
259,7.015
260,15.015
261,19.756
262,34.867
263,40.312
264,62.238
265,91.201
266,121.053
267,136.904
268,139.275
269,139.571
270,139.756
271,125.312
272,108.534
273,94.09
274,72.164
275,38.09
276,2.719
277,-16.096
278,-23.429
279,-28.244
280,-36.947
281,-24.17
282,2.423
283,50.645
284,73.608
285,70.275
286,40.83
287,22.534
288,7.682
289,2.423
290,4.645
291,12.275
292,23.904
293,17.978
294,26.83
295,54.164
296,97.053
297,128.201
298,138.053
299,139.497
300,139.793
301,127.941
302,112.534
303,99.46
304,79.015
305,48.015
306,19.645
307,6.09
308,2.46
309,-10.503
310,-26.947
311,-21.096
312,-1.318
313,35.238
314,46.053
315,44.608
316,28.941
317,21.127
318,8.608
319,0.497
320,-5.059
321,2.534
322,13.497
323,9.682
324,3.793
325,17.941
326,61.349
327,109.275
328,132.275
329,139.127
330,139.312
331,130.497
332,118.423
333,107.349
334,94.053
335,70.423
336,49.867
337,37.756
338,33.09
339,9.015
340,-15.725
341,-20.651
342,-6.281
343,21.349
344,26.83
345,31.201
346,27.127
347,27.645
348,19.978
349,7.978
350,-5.836
351,-6.096
352,1.497
353,5.534
354,-6.503
355,-6.725
356,22.164
357,77.386
358,116.608
359,136.312
360,138.867
361,132.201
362,123.015
363,114.534
364,105.867
365,86.793
366,70.793
367,63.275
368,62.164
369,32.867
370,4.682
371,-10.836
372,0.534
373,21.423
374,25.053
375,26.09
376,20.978
377,23.312
378,24.349
379,15.682
380,0.941
381,-8.318
382,-5.207
383,1.497
384,-9.799
385,-20.836
386,-8.207
387,42.534
388,93.608
389,127.423
390,138.127
391,133.867
392,125.534
393,117.719
394,108.83
395,89.867
396,73.053
397,68.386
398,71.238
399,44.423
400,16.127
401,-2.873
402,5.756
403,22.164
404,26.201
405,24.09
406,18.312
407,16.793
408,18.719
409,11.127
410,4.053
411,-3.985
412,-3.096
413,-4.836
414,-13.762
415,-25.985
416,-18.133
417,17.941
418,70.312
419,111.793
420,136.127
421,136.09
422,128.978
423,122.127
424,110.534
425,87.386
426,67.497
427,67.386
428,75.201
429,53.127
430,22.978
431,2.904
432,7.312
433,19.09
434,23.941
435,18.46
436,14.682
437,6.83
438,11.608
439,5.015
440,5.201
441,0.053
442,-0.133
443,-7.688
444,-15.503
445,-26.096
446,-16.318
447,0.719
448,46.09
449,89.015
450,130.015
451,138.423
452,134.09
453,129.83
454,115.534
455,89.941
456,71.645
457,77.349
458,83.46
459,53.941
460,14.571
461,-3.503
462,3.756
463,16.608
464,22.423
465,18.275
466,16.386
467,4.349
468,7.127
469,-1.096
470,-1.207
471,-6.281
472,-3.873
473,-10.355
474,-19.318
475,-31.281
476,-21.466
477,-11.022
478,23.275
479,64.867
480,113.941
481,139.571
482,138.275
483,137.349
484,121.127
485,97.386
486,83.46
487,93.534
488,90.608
489,48.386
490,1.756
491,-14.985
492,-2.54
493,8.83
494,14.608
495,11.423
496,11.793
497,3.312
498,3.015
499,-8.059
500,-11.725
501,-15.133
502,-9.096
503,-12.244
504,-23.022
505,-37.207
506,-34.688
507,-24.503
508,0.349
509,37.497
510,85.83
511,139.46
512,138.941
513,138.941
514,120.608
515,101.423
516,92.645
517,106.164
518,94.867
519,44.497
520,-3.799
521,-20.651
522,-4.91
523,0.682
524,8.423
525,7.09
526,6.867
527,-3.022
528,-10.096
529,-18.133
530,-24.281
531,-26.318
532,-22.91
533,-22.318
534,-27.429
535,-34.688
536,-36.355
537,-29.096
538,-11.651
539,15.534
540,55.312
541,139.534
542,138.867
543,138.534
544,119.053
545,102.941
546,96.608
547,110.645
548,93.312
549,42.275
550,-4.096
551,-20.836
552,-7.651
553,-6.392
554,2.534
555,3.053
556,2.46
557,-7.244
558,-14.207
559,-19.799
560,-31.91
561,-42.392
562,-46.873
563,-41.429
564,-31.355
565,-22.133
566,-22.244
567,-24.577
568,-15.577
569,0.645
570,30.793
571,139.497
572,138.904
573,135.46
574,110.09
575,93.719
576,90.127
577,109.053
578,87.83
579,36.275
580,-5.947
581,-18.985
582,-5.577
583,-6.318
584,0.719
585,0.312
586,-2.318
587,-11.577
588,-18.281
589,-23.059
590,-35.059
591,-50.503
592,-58.133
593,-49.688
594,-27.133
595,-9.17
596,-9.688
597,-22.17
598,-21.429
599,-13.207
600,12.941
601,138.497
602,135.015
603,122.201
604,87.201
605,70.053
606,74.904
607,103.127
608,85.312
609,33.978
610,-3.059
611,-14.836
612,-2.133
613,-8.096
614,-6.651
615,-6.762
616,-6.762
617,-7.096
618,-6.577
619,-3.651
620,-4.281
621,-14.54
622,-23.762
623,-29.059
624,-18.096
625,-7.577
626,-4.91
627,-17.318
628,-25.244
629,-25.503
630,-2.577
631,123.719
632,105.46
633,81.053
634,41.349
635,30.127
636,49.127
637,89.941
638,82.571
639,33.312
640,-0.614
641,-15.799
642,-6.91
643,-19.577
644,-20.725
645,-18.947
646,-11.17
647,6.164
648,22.867
649,42.867
650,54.534
651,55.09
652,45.46
653,18.682
654,0.164
655,-1.91
656,12.386
657,14.608
658,-1.281
659,-18.392
660,-12.725
661,89.608
662,55.201
663,28.127
664,-6.947
665,-11.54
666,17.534
667,59.756
668,64.867
669,28.608
670,3.015
671,-17.355
672,-18.614
673,-31.17
674,-28.429
675,-21.022
676,0.015
677,36.201
678,70.719
679,98.682
