,mean_output
1,22.349
2,22.201
3,23.423
4,24.608
5,24.719
6,24.053
7,23.423
8,22.793
9,21.867
10,20.904
11,19.793
12,18.83
13,17.608
14,16.46
15,15.349
16,14.201
17,13.053
18,11.46
19,9.127
20,7.015
21,5.386
22,4.312
23,2.497
24,0.312
25,-1.799
26,-3.577
27,-5.281
28,-6.762
29,-8.429
30,-10.244
31,31.645
32,31.719
33,33.423
34,35.053
35,34.978
36,34.053
37,33.349
38,32.608
39,31.312
40,29.83
41,28.682
42,28.053
43,27.127
44,25.719
45,23.941
46,22.312
47,20.904
48,19.46
49,17.349
50,15.238
51,13.497
52,12.46
53,10.497
54,7.941
55,5.164
56,3.015
57,1.164
58,-0.503
59,-2.133
60,-3.947
61,41.867
62,41.867
63,43.645
64,45.46
65,45.423
66,44.423
67,43.571
68,42.497
69,40.978
70,39.312
71,38.46
72,38.164
73,37.275
74,35.423
75,33.09
76,31.312
77,29.941
78,28.645
79,26.682
80,24.571
81,22.756
82,21.46
83,19.201
84,16.312
85,13.349
86,10.904
87,8.904
88,6.941
89,5.275
90,3.238
91,51.534
92,51.534
93,53.312
94,55.238
95,55.46
96,54.682
97,53.645
98,52.238
99,50.497
100,48.83
101,48.164
102,47.83
103,47.053
104,45.127
105,42.867
106,41.09
107,39.645
108,38.275
109,36.201
110,34.09
111,32.312
112,30.793
113,28.386
114,25.312
115,22.386
116,19.978
117,17.941
118,15.904
119,13.904
120,11.534
121,59.941
122,59.941
123,61.534
124,63.312
125,63.867
126,63.534
127,62.608
128,61.053
129,59.164
130,57.46
131,56.904
132,56.534
133,56.053
134,54.312
135,52.46
136,50.719
137,49.127
138,47.423
139,45.201
140,43.09
141,41.534
142,40.015
143,37.719
144,34.682
145,31.867
146,29.571
147,27.497
148,25.423
149,23.127
150,20.608
151,67.534
152,67.608
153,69.201
154,70.978
155,71.756
156,71.682
157,71.015
158,69.534
159,67.571
160,65.719
161,65.201
162,64.793
163,64.534
164,62.941
165,61.312
166,59.349
167,57.497
168,55.608
169,53.46
170,51.275
171,49.83
172,48.386
173,46.423
174,43.46
175,40.719
176,38.608
177,36.756
178,34.904
179,32.386
180,29.83
181,74.275
182,74.46
183,76.015
184,77.645
185,78.349
186,78.053
187,77.349
188,76.238
189,75.015
190,73.386
191,72.275
192,71.534
193,71.719
194,70.793
195,68.793
196,65.645
197,63.497
198,62.201
199,61.46
200,59.534
201,57.571
202,55.386
203,53.46
204,51.015
205,48.719
206,46.867
207,45.275
208,43.349
209,40.719
210,38.164
211,77.349
212,77.719
213,79.608
214,81.238
215,81.645
216,80.978
217,80.275
218,79.793
219,79.497
220,78.571
221,77.09
222,74.978
223,71.793
224,68.201
225,65.386
226,63.941
227,65.275
228,67.46
229,70.238
230,70.349
231,67.904
232,63.867
233,59.867
234,56.83
235,54.83
236,53.09
237,51.645
238,49.83
239,47.423
240,45.053
241,80.015
242,80.201
243,83.201
244,85.571
245,86.497
246,85.053
247,83.904
248,83.127
249,83.164
250,80.978
251,73.904
252,62.312
253,50.09
254,45.978
255,49.497
256,56.941
257,64.164
258,69.941
259,76.09
260,79.682
261,79.164
262,73.978
263,67.127
264,62.46
265,60.904
266,59.312
267,57.867
268,55.719
269,53.682
270,52.09
271,84.09
272,83.015
273,86.164
274,89.497
