,mean_output
1,132.015
2,131.941
3,132.867
4,133.867
5,134.534
6,134.608
7,134.682
8,135.127
9,135.682
10,136.09
11,136.423
12,128.719
13,115.867
14,97.645
15,64.534
16,20.127
17,-17.762
18,-29.17
19,-23.318
20,-22.244
21,-31.207
22,-39.688
23,-43.577
24,-44.318
25,-38.429
26,-32.466
27,-16.688
28,-22.355
29,-36.54
30,-57.466
31,130.756
32,130.719
33,131.867
34,133.127
35,133.904
36,133.941
37,133.867
38,134.312
39,134.904
40,135.534
41,132.941
42,111.015
43,80.312
44,60.83
45,42.349
46,18.349
47,-14.873
48,-22.651
49,-15.725
50,-13.985
51,-27.17
52,-39.836
53,-48.836
54,-48.651
55,-36.614
56,-26.022
57,-25.91
58,-44.244
59,-57.985
60,-65.799
61,129.534
62,129.497
63,130.83
64,132.312
65,133.201
66,133.349
67,133.423
68,134.015
69,134.645
70,133.423
71,120.386
72,80.83
73,34.09
74,12.46
75,10.164
76,12.127
77,-3.762
78,-7.947
79,-7.762
80,-12.022
81,-27.836
82,-42.836
83,-51.281
84,-48.392
85,-37.207
86,-24.244
87,-28.54
88,-42.91
89,-57.985
90,-64.022
91,128.608
92,128.571
93,129.793
94,131.127
95,132.053
96,132.534
97,132.941
98,133.867
99,134.015
100,123.386
101,94.756
102,43.941
103,-2.985
104,-22.762
105,-16.096
106,4.127
107,7.867
108,5.053
109,-6.799
110,-19.577
111,-35.022
112,-46.17
113,-47.651
114,-42.207
115,-38.429
116,-31.688
117,-34.799
118,-40.614
119,-55.651
120,-64.762
121,127.608
122,128.127
123,128.978
124,129.941
125,130.793
126,131.608
127,132.423
128,133.645
129,132.793
130,108.941
131,64.349
132,9.719
133,-25.799
134,-39.392
135,-33.355
136,-10.207
137,5.349
138,3.682
139,-13.207
140,-29.281
141,-41.096
142,-44.799
143,-39.873
144,-30.614
145,-32.947
146,-35.059
147,-40.985
148,-44.688
149,-58.207
150,-67.503
151,126.645
152,128.164
153,129.053
154,129.904
155,130.682
156,131.571
157,132.386
158,133.238
159,131.978
160,98.534
161,44.793
162,-10.059
163,-35.503
164,-43.244
165,-43.429
166,-29.281
167,-15.614
168,-14.762
169,-27.614
170,-39.54
171,-47.873
172,-43.17
173,-33.503
174,-18.762
175,-19.17
176,-30.022
177,-45.133
178,-58.355
179,-67.022
180,-70.466
181,118.719
182,120.09
183,116.867
184,114.127
185,115.275
186,119.83
187,124.83
188,128.386
189,128.312
190,92.904
191,34.645
192,-20.466
193,-41.799
194,-44.096
195,-48.614
196,-46.799
197,-41.466
198,-36.503
199,-39.318
200,-44.392
201,-52.725
202,-46.836
203,-31.91
204,-10.651
205,-4.503
206,-18.799
207,-42.577
208,-64.318
209,-72.17
210,-70.318
211,77.534
212,76.053
213,67.645
214,61.386
215,63.423
216,72.719
217,83.127
218,95.645
219,105.423
220,78.904
221,25.164
222,-27.762
223,-46.947
224,-47.985
225,-53.355
226,-55.873
227,-56.133
228,-51.429
229,-48.873
230,-45.392
231,-50.355
232,-42.318
233,-28.799
234,-10.503
235,-7.466
236,-22.318
237,-44.392
238,-64.836
239,-72.059
240,-69.392
241,16.164
242,11.904
243,2.534
244,-3.281
245,-1.133
246,8.423
247,19.053
248,35.349
249,53.719
250,42.645
251,7.534
252,-32.392
253,-46.651
254,-47.799
255,-49.799
256,-49.281
257,-48.059
258,-44.096
259,-40.688
260,-32.725
261,-33.614
262,-24.429
263,-17.762
264,-10.17
265,-14.725
266,-26.059
267,-42.466
268,-59.244
269,-68.836
270,-68.17
271,-26.392
272,-29.429
273,-36.577
274,-44.133
275,-49.059
276,-46.392
277,-39.836
278,-23.762
279,1.83
280,11.386
281,0.349
282,-24.651
283,-36.54
284,-38.059
285,-34.947
286,-28.059
287,-22.392
288,-17.725
289,-14.096
290,-4.614
291,-3.355
292,2.423
293,-2.392
294,-9.392
295,-22.725
296,-29.244
297,-36.096
298,-45.096
299,-55.318
300,-60.281
301,-24.577
302,-23.947
303,-26.762
304,-38.836
305,-54.318
306,-63.762
307,-64.466
308,-50.17
309,-22.429
310,1.46
