,mean_output
1,139.312
2,138.941
3,139.127
4,139.09
5,138.867
6,136.534
7,133.053
8,127.645
9,119.608
10,109.127
11,98.238
12,95.312
13,99.053
14,101.349
15,92.978
16,80.015
17,71.053
18,69.09
19,71.201
20,74.719
21,78.608
22,81.09
23,84.015
24,87.386
25,91.09
26,94.682
27,98.756
28,102.682
29,107.978
30,116.386
31,137.83
32,136.275
33,136.608
34,136.164
35,134.164
36,127.608
37,120.756
38,115.053
39,105.904
40,94.423
41,81.645
42,78.46
43,82.904
44,85.127
45,78.201
46,67.756
47,62.756
48,64.164
49,66.904
50,68.201
51,67.608
52,65.053
53,67.312
54,72.497
55,78.09
56,78.534
57,76.09
58,74.978
59,76.719
60,85.571
61,131.386
62,120.497
63,116.534
64,116.46
65,117.534
66,108.719
67,102.349
68,97.312
69,90.238
70,80.053
71,71.015
72,69.164
73,75.608
74,78.386
75,74.164
76,64.312
77,58.719
78,57.423
79,58.015
80,56.978
81,55.941
82,54.978
83,63.053
84,73.312
85,82.423
86,80.571
87,70.719
88,60.275
89,51.534
90,53.423
91,121.978
92,93.164
93,71.682
94,65.867
95,74.164
96,74.793
97,77.127
98,77.127
99,76.09
100,71.423
101,69.793
102,71.015
103,78.423
104,76.015
105,67.015
106,50.164
107,39.312
108,32.015
109,28.682
110,24.423
111,22.09
112,22.793
113,34.349
114,51.534
115,71.978
116,80.238
117,70.534
118,52.312
119,34.534
120,28.201
121,100.719
122,52.349
123,14.645
124,3.275
125,16.053
126,28.349
127,45.645
128,58.312
129,67.238
130,69.46
131,71.534
132,73.312
133,77.867
134,66.312
135,45.978
136,19.978
137,6.904
138,-1.059
139,-4.985
140,-7.762
141,-8.096
142,-6.022
143,-0.392
144,11.46
145,31.534
146,48.867
147,48.386
148,33.83
149,16.645
150,6.978
151,58.127
152,7.497
153,-27.577
154,-38.873
155,-30.651
156,-15.466
157,6.941
158,28.756
159,46.497
160,56.571
161,61.793
162,64.645
163,66.164
164,48.164
165,20.941
166,-6.947
167,-17.54
168,-21.873
169,-26.244
