,mean_output
1,13.756
2,14.497
3,14.941
4,15.978
5,16.719
6,16.201
7,6.275
8,-4.54
9,-3.947
10,5.867
11,16.312
12,16.83
13,17.164
14,17.793
15,17.941
16,17.756
17,17.682
18,17.793
19,17.867
20,17.941
21,17.978
22,17.867
23,17.608
24,17.46
25,17.756
26,18.46
27,19.127
28,19.275
29,19.164
30,18.904
31,15.645
32,16.349
33,16.793
34,17.682
35,18.09
36,17.941
37,8.46
38,-5.503
39,-6.651
40,2.941
41,16.571
42,17.978
43,17.756
44,18.312
45,18.497
46,18.423
47,18.423
48,18.645
49,18.904
50,19.201
51,19.423
52,19.423
53,19.053
54,18.608
55,18.608
56,19.09
57,19.719
58,19.719
59,19.497
60,19.164
61,17.645
62,18.127
63,18.756
64,19.423
65,18.793
66,18.349
67,13.053
68,4.608
69,4.201
70,9.164
71,17.867
72,18.534
73,19.053
74,20.053
75,20.275
76,20.015
77,19.978
78,20.164
79,20.423
80,20.719
81,20.904
82,21.127
83,20.978
84,20.645
85,20.534
86,20.682
87,20.904
88,20.571
89,20.127
90,19.793
91,19.201
92,19.571
93,20.238
94,19.238
95,15.645
96,13.756
97,14.46
98,17.534
99,21.053
100,20.46
101,19.497
102,17.238
103,18.867
104,21.201
105,22.238
106,22.497
107,22.608
108,22.682
109,22.83
110,22.83
111,22.83
112,22.978
113,22.941
114,22.571
115,22.275
116,22.127
117,22.015
118,21.46
119,20.904
120,20.571
121,20.127
122,20.793
123,20.46
124,15.423
125,7.756
126,4.608
127,10.312
128,22.497
129,28.978
130,25.645
131,17.978
132,13.83
133,16.423
134,20.83
135,23.719
136,24.793
137,24.497
138,24.386
139,24.534
140,24.312
141,23.867
142,23.571
143,23.46
144,23.275
145,23.127
146,23.015
147,22.793
148,22.238
149,21.682
150,21.349
151,21.867
152,23.015
153,20.015
154,10.83
155,1.571
156,0.423
157,8.682
158,20.015
159,24.312
160,20.09
161,12.09
162,7.497
163,9.867
164,16.756
165,22.941
166,26.015
167,25.497
168,25.312
169,25.571
170,25.349
171,24.682
172,24.015
173,23.682
174,23.534
175,23.497
176,23.534
177,23.46
178,23.015
179,22.571
180,22.09
181,23.719
182,23.793
183,17.719
184,7.238
185,1.09
186,3.09
187,9.83
188,13.867
189,13.571
190,9.756
191,3.904
192,-0.392
193,2.349
194,11.867
195,21.756
196,26.423
197,25.719
198,25.015
199,24.867
200,25.015
201,25.127
202,24.978
203,24.719
204,24.46
205,24.312
206,24.238
207,24.238
208,23.941
209,23.608
210,23.015
211,23.608
212,20.238
213,12.904
214,6.275
215,6.312
216,10.793
217,15.682
218,15.571
219,12.867
220,8.312
221,1.497
222,-8.022
223,-10.318
224,-1.207
225,12.534
226,19.682
227,18.127
228,18.534
229,21.941
230,26.386
231,28.127
232,27.164
233,25.423
234,24.386
235,24.238
236,24.682
237,25.275
238,25.349
239,24.867
240,24.015
241,19.053
242,13.756
243,9.423
244,9.571
245,14.015
246,19.015
247,21.978
248,20.09
249,16.46
250,11.645
251,5.015
252,-6.762
253,-15.022
254,-14.873
255,-8.614
256,-3.022
257,1.46
258,13.534
259,28.201
260,39.238
261,42.053
262,39.275
263,35.127
264,31.571
265,29.608
266,28.534
267,27.571
268,26.497
269,25.719
270,25.238
271,13.015
272,9.46
273,12.46
274,19.978
275,26.053
276,29.386
277,29.312
278,26.238
279,22.164
280,18.053
281,13.423
282,4.312
283,-4.059
284,-13.133
285,-21.022
286,-21.096
287,-8.873
288,16.719
289,39.83
290,53.719
291,57.645
292,55.719
293,52.46
294,48.608
295,45.053
296,41.608
297,37.719
298,32.719
299,29.015
300,27.015
301,9.534
302,10.46
303,20.053
304,31.497
305,37.164
306,39.238
307,37.978
308,35.015
309,31.497
310,27.682
311,23.682
312,18.83
313,13.015
314,-3.725
315,-24.281
316,-29.91
317,-12.022
318,18.09
319,41.534
320,56.275
321,65.423
322,70.682
323,73.349
324,72.312
325,67.756
326,60.978
327,53.941
328,45.978
329,38.386
330,32.127
331,9.978
332,14.015
333,26.497
334,38.645
335,43.793
336,43.867
337,41.534
338,38.534
339,36.608
340,34.015
341,30.09
342,26.386
343,21.793
344,4.571
345,-16.281
346,-22.096
347,-4.836
348,16.904
349,31.904
350,44.46
351,59.164
352,73.275
353,83.312
354,87.941
355,85.46
356,77.793
357,68.645
358,58.46
359,48.164
360,38.238
361,11.46
362,17.015
363,28.719
364,38.608
365,42.608
366,41.793
367,39.793
368,37.238
369,35.719
370,33.312
371,29.09
372,23.164
373,13.127
374,-5.54
375,-19.725
376,-19.318
377,-2.985
378,10.053
379,20.127
380,33.015
381,50.201
382,67.349
383,79.719
384,86.682
385,86.09
386,79.978
387,71.46
388,61.867
389,52.571
390,42.571
391,11.571
392,17.349
393,27.978
394,36.904
395,41.349
396,40.423
397,37.275
398,33.015
399,30.127
400,26.164
401,20.978
402,13.682
403,1.201
404,-17.799
405,-28.207
406,-22.17
407,-1.54
408,13.275
409,23.349
410,33.46
411,46.904
412,60.682
413,71.349
414,77.423
415,77.015
416,71.793
417,63.386
418,54.238
419,47.941
420,40.127
421,10.645
422,15.793
423,25.497
424,32.941
425,37.978
426,38.497
427,35.46
428,29.793
429,23.83
430,15.867
431,7.756
432,-0.688
433,-12.577
434,-30.466
435,-39.762
436,-30.614
437,-6.355
438,14.867
439,27.904
440,37.164
441,46.423
442,55.09
443,61.941
444,64.756
445,62.608
446,57.053
447,49.312
448,41.867
449,37.127
450,29.978
451,9.978
452,13.756
453,21.423
454,26.756
455,31.645
456,33.608
457,31.015
458,23.941
459,14.793
460,3.053
461,-7.947
462,-16.947
463,-27.318
464,-42.54
465,-50.392
466,-40.651
467,-15.836
468,9.349
469,26.682
470,38.904
471,46.83
472,51.756
473,54.164
474,53.312
475,49.46
476,42.386
477,34.349
478,27.238
479,20.756
480,11.571
481,4.978
482,8.756
483,15.645
484,18.608
485,21.275
486,23.201
487,21.46
488,14.312
489,3.497
490,-10.392
491,-22.54
492,-31.022
493,-40.688
494,-52.133
495,-54.355
496,-44.392
497,-23.725
498,-1.54
499,19.201
500,37.201
501,46.127
502,49.682
503,48.053
504,42.867
505,36.349
506,26.608
507,17.645
508,9.941
509,0.497
510,-9.799
511,-11.207
512,-6.577
513,3.571
514,9.941
515,11.386
516,11.904
517,9.608
518,3.015
519,-7.985
520,-21.466
521,-32.762
522,-41.207
523,-52.355
524,-60.91
525,-55.91
526,-43.725
527,-27.947
528,-11.318
529,9.83
530,30.904
531,41.09
532,44.682
533,41.015
534,31.793
535,21.941
536,10.534
537,2.053
538,-6.096
539,-17.429
540,-27.688
541,-35.133
542,-34.577
543,-21.651
544,-7.059
545,-0.281
546,0.978
547,-1.725
548,-8.503
549,-18.836
550,-30.91
551,-41.762
552,-52.91
553,-66.466
554,-72.651
555,-61.873
556,-46.503
557,-33.836
558,-20.133
559,0.09
560,21.349
561,31.571
562,35.053
563,31.201
564,19.978
565,8.238
566,-3.207
567,-10.614
568,-19.096
569,-30.54
570,-36.762
571,-51.947
572,-59.947
573,-52.281
574,-36.318
575,-25.17
576,-20.429
577,-21.392
578,-27.355
579,-36.836
580,-47.466
581,-57.688
582,-68.947
583,-79.096
584,-80.91
585,-70.318
586,-57.54
587,-49.318
588,-36.429
589,-15.355
590,7.386
591,19.423
592,21.645
593,16.904
594,6.09
595,-5.244
596,-15.54
597,-22.651
598,-31.207
599,-37.614
600,-34.577
601,-49.466
602,-66.207
603,-70.022
604,-62.873
605,-54.54
606,-50.355
607,-50.725
608,-55.355
609,-62.096
610,-68.355
611,-73.096
612,-78.725
613,-82.429
614,-81.318
615,-74.985
616,-69.022
617,-67.096
618,-59.096
619,-40.355
620,-15.355
621,2.571
622,6.793
623,0.571
624,-10.614
625,-20.688
626,-28.355
627,-35.688
628,-43.985
629,-44.799
630,-31.688
631,-29.577
632,-47.836
633,-60.614
634,-65.836
635,-66.318
636,-66.059
637,-68.133
638,-72.244
639,-77.059
640,-80.059
641,-80.096
642,-78.873
643,-74.762
644,-70.355
645,-68.836
646,-71.873
647,-77.614
648,-76.318
649,-62.799
650,-41.651
651,-24.244
652,-18.947
653,-22.651
654,-28.688
655,-35.503
656,-43.244
657,-54.133
658,-62.577
659,-57.355
660,-35.836
661,-4.355
662,-17.91
663,-30.688
664,-40.799
665,-48.577
666,-56.54
667,-65.91
668,-73.059
669,-76.133
670,-76.022
671,-73.429
672,-70.54
673,-65.059
674,-61.022
675,-60.873
676,-66.873
677,-75.873
678,-79.022
679,-70.762
680,-56.059
681,-47.096
682,-48.059
683,-53.947
684,-56.836
685,-59.54
686,-65.133
687,-75.17
688,-80.614
689,-71.281
690,-46.207
691,17.238
692,9.867
693,1.682
694,-6.392
695,-16.873
696,-32.688
697,-50.577
698,-61.577
699,-62.244
700,-61.17
701,-60.725
702,-61.799
703,-58.688
704,-56.577
705,-57.577
706,-63.466
707,-69.392
708,-70.022
709,-63.466
710,-55.947
711,-57.651
712,-67.466
713,-78.059
714,-81.577
715,-81.91
716,-84.244
717,-88.503
718,-86.985
719,-72.725
720,-46.651
721,31.423
722,28.867
723,25.238
724,20.534
725,6.867
726,-16.392
727,-41.133
728,-54.059
729,-52.059
730,-49.429
731,-49.651
732,-51.503
733,-50.281
734,-51.022
735,-54.91
736,-62.059
737,-64.318
738,-62.096
739,-55.244
740,-50.17
741,-55.355
742,-68.91
743,-83.577
744,-90.614
745,-90.096
746,-86.947
747,-81.577
748,-71.096
749,-53.133
750,-30.022
751,39.386
752,39.386
753,38.682
754,37.015
755,21.423
756,-7.836
757,-36.466
758,-49.836
759,-45.022
760,-39.688
761,-37.392
762,-36.688
763,-38.244
764,-46.503
765,-57.725
766,-67.133
767,-64.91
768,-59.54
769,-53.207
770,-49.947
771,-52.799
772,-61.688
773,-71.577
774,-75.873
775,-71.725
776,-62.799
777,-51.614
778,-38.022
779,-22.022
780,-5.207
781,43.756
782,44.904
783,45.571
784,45.867
785,33.608
786,4.423
787,-27.429
788,-44.91
789,-41.836
790,-33.836
791,-28.318
792,-25.059
793,-26.91
794,-35.725
795,-47.947
796,-58.688
797,-60.503
798,-58.17
799,-53.429
800,-50.17
801,-50.059
802,-51.799
803,-51.688
804,-46.207
