,mean_output
1,-52.281
2,-48.429
3,-44.503
4,-43.799
5,-44.429
6,-44.947
7,-44.318
8,-43.244
9,-39.207
10,-34.762
11,-26.91
12,-26.059
13,-31.429
14,-38.355
15,-37.318
16,-24.133
17,-14.059
18,-18.799
19,-34.022
20,-50.392
21,-57.873
22,-64.725
23,-69.651
24,-69.799
25,-64.503
26,-53.392
27,-39.651
28,-32.355
29,-26.281
30,-26.318
31,-43.688
32,-47.688
33,-49.355
34,-52.17
35,-53.17
36,-51.651
37,-49.096
38,-46.614
39,-41.873
40,-35.503
41,-24.577
42,-24.059
43,-29.17
44,-33.17
45,-25.318
46,-6.762
47,6.719
48,4.571
49,-9.503
50,-29.799
51,-45.836
52,-59.614
53,-68.096
54,-70.059
55,-68.281
56,-61.207
57,-50.17
58,-40.985
59,-32.577
60,-29.762
61,-35.133
62,-43.022
63,-47.503
64,-53.17
65,-53.466
66,-51.466
67,-50.244
68,-51.355
69,-48.281
70,-41.985
71,-29.651
72,-26.651
73,-27.355
74,-24.096
75,-7.799
76,15.571
77,28.201
78,23.534
79,8.238
80,-9.91
81,-27.429
82,-45.318
83,-60.207
84,-67.503
85,-68.466
86,-63.577
87,-55.688
88,-46.503
89,-37.688
90,-34.429
91,-29.207
92,-37.688
93,-40.503
94,-43.392
95,-40.466
96,-38.355
97,-38.392
98,-45.17
99,-46.873
100,-46.503
101,-33.392
102,-23.17
103,-14.91
104,-5.318
105,11.793
106,32.645
107,39.978
108,29.756
109,8.238
110,-7.133
111,-14.244
112,-21.836
113,-39.651
114,-57.244
115,-64.022
116,-59.392
117,-52.096
118,-43.614
119,-36.096
120,-33.985
121,-26.614
122,-34.873
123,-35.466
124,-32.91
125,-25.651
126,-21.614
127,-19.799
128,-27.947
129,-33.725
130,-40.651
131,-26.873
132,-7.985
133,7.867
134,15.46
135,24.423
136,36.46
137,38.46
138,24.164
139,1.534
140,-7.688
141,0.201
142,7.756
143,-5.355
144,-31.873
145,-49.985
146,-50.54
147,-40.651
148,-29.91
149,-25.281
150,-28.096
151,-24.059
152,-33.392
153,-32.466
154,-26.022
155,-19.059
156,-14.725
157,-9.688
158,-14.577
159,-20.54
160,-26.985
161,-10.614
162,11.46
163,27.682
164,28.941
165,28.386
166,31.497
167,34.608
168,26.645
169,8.534
170,-0.836
171,12.349
172,31.312
173,30.053
174,4.719
175,-23.725
176,-34.688
177,-28.577
178,-16.614
179,-13.725
180,-19.54
181,-21.392
182,-33.392
183,-32.096
184,-25.318
185,-23.244
186,-20.281
187,-13.54
188,-12.355
189,-13.614
190,-12.614
191,7.682
192,29.386
193,42.571
194,38.719
195,30.275
196,25.719
197,33.534
198,42.423
199,38.904
200,30.053
201,35.497
202,52.719
203,58.015
204,37.941
205,3.164
206,-18.318
207,-19.466
208,-8.096
209,-5.318
210,-11.985
211,-23.799
212,-39.17
213,-35.947
214,-27.577
215,-29.318
216,-29.725
217,-26.577
218,-17.873
219,-6.725
220,10.015
221,35.164
222,53.423
223,61.608
224,57.46
225,47.682
226,39.09
227,47.238
228,63.497
229,68.941
230,62.386
231,63.312
232,75.682
233,80.053
234,60.756
235,22.238
236,-5.429
237,-15.096
238,-7.133
239,-4.725
240,-9.725
241,-31.577
242,-45.91
243,-40.318
244,-30.392
245,-32.799
246,-32.799
247,-29.466
248,-9.688
249,14.682
250,42.275
251,67.423
252,82.608
253,89.09
254,87.645
255,79.423
256,68.941
257,71.571
258,83.904
259,90.978
260,87.312
261,86.349
262,93.053
263,87.46
264,58.682
265,17.312
266,-6.91
267,-12.17
268,-5.873
269,-5.355
270,-10.762
271,-41.985
272,-50.17
273,-46.133
274,-39.466
275,-37.392
276,-28.688
277,-15.762
278,12.978
279,45.349
280,75.682
281,95.83
282,105.09
283,108.978
284,110.164
285,106.608
286,98.46
287,94.534
288,96.978
289,101.793
290,102.238
291,103.015
292,99.423
293,76.756
294,35.941
295,-2.651
296,-15.651
297,-11.651
298,-5.91
299,-7.799
300,-14.17
301,-48.059
302,-49.688
303,-49.17
304,-44.503
305,-36.244
306,-17.836
307,5.349
308,37.164
309,68.83
310,93.719
311,106.978
312,111.312
313,111.867
314,112.053
315,110.645
316,106.386
317,103.904
318,102.238
319,104.09
320,104.645
321,99.46
322,78.904
323,37.867
324,-5.688
325,-29.762
326,-27.318
327,-12.947
328,-5.059
329,-6.985
330,-12.022
331,-46.688
332,-42.947
333,-43.614
334,-39.059
335,-27.429
336,-3.096
337,24.127
338,50.09
339,75.46
340,94.238
341,106.423
342,107.608
343,100.941
344,95.127
345,93.534
346,93.46
347,93.127
348,91.201
349,94.497
350,96.904
351,83.127
352,47.83
353,-2.244
354,-37.873
355,-47.688
356,-35.392
357,-17.318
358,-6.577
359,-7.799
360,-10.985
361,-38.281
362,-33.466
363,-36.059
364,-29.355
365,-15.429
366,8.127
367,28.719
368,48.83
369,69.793
370,84.978
371,95.571
372,92.312
373,77.682
374,63.053
375,58.719
376,59.793
377,60.978
378,62.053
379,70.015
380,76.46
381,55.978
382,14.053
383,-31.873
384,-53.762
385,-54.54
386,-40.91
387,-24.466
388,-13.17
389,-14.096
390,-14.244
391,-34.762
392,-30.614
393,-31.836
394,-22.651
395,-6.503
396,13.386
397,23.904
398,37.645
399,53.275
400,65.534
401,72.312
402,66.46
403,50.608
404,35.534
405,31.534
406,32.793
407,33.015
408,36.793
409,46.941
410,50.423
411,28.349
412,-8.244
413,-41.318
414,-55.096
415,-57.022
416,-46.651
417,-33.392
418,-23.873
419,-21.873
420,-18.836
421,-34.207
422,-31.466
423,-32.836
424,-21.762
425,-1.688
426,15.904
427,16.83
428,21.164
429,30.534
430,40.534
431,45.349
432,41.238
433,33.053
434,25.46
435,22.608
436,19.756
437,16.497
438,21.534
439,31.349
440,27.645
441,5.349
442,-24.244
443,-43.947
444,-53.762
445,-58.429
446,-52.281
447,-42.096
448,-34.725
449,-28.985
450,-22.355
451,-38.688
452,-34.17
453,-31.318
454,-16.503
455,4.127
456,18.756
457,13.645
458,10.904
459,15.201
460,22.941
461,27.534
462,28.904
463,33.201
464,40.015
465,43.867
466,39.904
467,32.645
468,33.015
469,36.015
470,21.386
471,-3.651
472,-32.133
473,-46.059
474,-55.651
475,-60.503
476,-57.207
477,-48.947
478,-41.873
479,-33.651
480,-25.725
481,-36.799
482,-34.392
483,-29.17
484,-11.207
485,8.978
486,21.941
487,16.719
488,13.46
489,19.312
490,28.015
491,34.719
492,38.423
493,48.312
494,62.571
495,72.682
496,71.756
497,64.867
498,57.312
499,45.534
500,19.127
501,-7.318
502,-30.688
503,-43.244
504,-54.651
505,-60.429
506,-58.503
507,-52.799
508,-47.392
509,-41.207
510,-34.207
511,-33.688
512,-36.059
513,-29.873
514,-8.577
515,13.164
516,24.978
517,22.645
518,23.682
519,33.053
520,45.941
521,58.015
522,65.201
523,74.867
524,88.571
525,100.978
526,103.645
527,99.534
528,87.793
529,59.83
530,20.201
531,-10.318
532,-28.947
533,-40.985
534,-54.873
535,-60.022
536,-57.614
537,-54.207
538,-51.281
539,-48.873
540,-43.985
541,-35.429
542,-39.133
543,-28.17
544,-4.799
545,16.83
546,26.423
547,25.608
548,29.238
549,39.201
550,55.46
551,73.645
552,87.275
553,97.312
554,107.312
555,118.053
556,122.46
557,118.164
558,107.275
559,73.164
560,26.238
561,-11.799
562,-30.392
563,-39.91
564,-53.725
565,-59.799
566,-57.17
567,-54.466
568,-52.392
569,-52.725
570,-50.91
571,-39.947
572,-35.725
573,-18.54
574,1.83
575,20.571
576,28.46
577,29.312
578,32.015
579,37.867
580,50.941
581,69.867
582,88.09
583,102.053
584,112.608
585,122.349
586,125.978
587,118.275
588,107.349
589,75.127
590,31.793
591,-8.466
592,-30.985
593,-42.577
594,-55.725
595,-61.244
596,-58.614
597,-55.836
598,-53.355
599,-54.429
600,-54.318
601,-44.947
602,-32.355
603,-10.466
604,7.941
605,22.756
606,31.015
607,32.904
608,34.534
609,35.83
610,41.682
611,52.719
612,68.053
613,86.83
614,104.867
615,119.978
616,124.571
617,115.534
618,96.534
619,62.83
620,23.645
621,-8.392
622,-29.392
623,-44.059
624,-57.318
625,-63.54
626,-61.836
627,-58.985
628,-54.651
629,-54.54
630,-54.836
631,-43.059
632,-31.133
633,-10.799
634,8.09
635,23.978
636,33.201
637,35.682
638,36.164
639,36.053
640,38.053
641,41.83
642,49.608
643,65.164
644,86.497
645,107.941
646,117.941
647,114.423
648,83.497
649,40.127
650,0.423
651,-18.762
652,-30.133
653,-45.799
654,-58.651
655,-64.799
656,-64.392
657,-60.947
658,-55.503
659,-54.614
660,-54.91
661,-38.17
662,-34.059
663,-21.985
664,-0.762
665,20.941
666,34.904
667,37.534
668,36.386
669,34.756
670,35.682
671,36.682
672,40.497
673,49.608
674,67.053
675,89.386
676,102.867
677,105.83
678,71.238
679,21.756
680,-20.985
681,-34.355
682,-36.799
683,-48.651
684,-60.133
685,-65.392
686,-65.17
687,-61.022
688,-55.799
689,-55.096
690,-55.651
691,-30.91
692,-33.318
693,-28.836
694,-10.725
695,13.201
696,29.534
697,33.645
698,32.941
699,31.571
700,32.534
701,34.164
702,37.46
703,41.312
704,50.941
705,68.423
706,81.127
707,82.46
708,53.904
709,8.053
710,-28.466
711,-44.355
712,-45.059
713,-53.17
714,-62.133
715,-65.725
716,-64.429
717,-59.614
718,-55.725
719,-56.577
720,-57.836
721,-21.17
722,-25.503
723,-26.688
724,-14.725
725,5.904
726,23.793
727,30.312
728,31.312
729,31.275
730,32.756
731,35.275
732,36.312
733,36.09
734,39.46
735,51.46
736,60.682
737,54.053
738,33.682
739,-5.392
740,-31.614
741,-51.392
742,-52.281
743,-56.54
744,-63.059
745,-65.392
746,-62.985
747,-58.355
748,-56.466
749,-59.022
750,-60.91
751,-12.17
752,-14.725
753,-15.096
754,-8.318
755,2.201
756,13.904
757,21.312
758,26.349
759,28.867
760,30.201
761,32.164
762,30.793
763,27.756
764,29.46
765,40.83
766,50.83
767,35.09
