,mean_output
1,140.201
2,140.201
3,140.201
4,140.201
5,140.201
6,140.201
7,140.201
8,140.201
9,139.867
10,139.534
11,139.349
12,139.238
13,138.682
14,137.275
15,134.793
16,130.46
17,124.793
18,117.312
19,109.571
20,102.053
21,98.719
22,97.238
23,96.867
24,97.793
25,105.164
26,118.238
27,130.423
28,137.164
29,138.904
30,139.534
31,139.978
32,139.978
33,140.09
34,140.201
35,140.201
36,140.201
37,140.09
38,139.978
39,139.645
40,139.09
41,138.497
42,137.645
43,136.275
44,134.164
45,130.904
46,125.127
47,111.941
48,95.312
49,81.386
50,76.904
51,72.719
52,75.83
53,79.164
54,84.46
55,89.534
56,102.534
57,121.386
58,134.608
59,138.423
60,139.534
61,139.756
62,139.756
63,139.978
64,140.201
65,140.201
66,140.09
67,139.756
68,139.423
69,138.978
70,137.904
71,136.349
72,134.312
73,132.053
74,127.201
75,114.09
76,98.645
77,74.127
78,54.645
79,38.978
80,37.497
81,37.349
82,44.423
83,51.349
84,52.608
85,53.867
86,71.682
87,103.312
88,129.423
89,137.09
90,139.534
91,139.534
92,139.423
93,139.756
94,140.09
95,140.09
96,139.756
97,138.978
98,138.09
99,136.978
100,135.201
101,133.015
102,129.83
103,126.978
104,111.645
105,83.719
106,54.904
107,28.015
108,12.386
109,-0.799
110,-1.651
111,-0.873
112,5.534
113,12.127
114,10.164
115,10.904
116,38.238
117,82.682
118,122.275
119,134.386
120,139.312
121,139.534
122,139.312
123,139.534
124,139.719
125,139.386
126,138.46
127,136.941
128,135.386
129,133.534
130,131.238
131,126.867
132,124.09
133,120.682
134,97.386
135,55.09
136,15.09
137,-6.91
138,-10.688
139,-16.244
140,-22.429
141,-24.318
142,-23.466
143,-18.244
144,-24.466
145,-24.207
146,7.904
147,59.127
148,109.053
149,129.46
150,138.09
151,139.423
152,138.978
153,138.867
154,138.645
155,137.719
156,136.164
157,133.867
158,131.534
159,128.941
160,124.497
161,109.497
162,99.164
163,84.275
164,58.497
165,19.904
166,-9.022
167,-15.429
168,-12.651
169,-14.281
170,-24.91
171,-34.096
172,-37.577
173,-32.725
174,-35.355
175,-36.873
176,-15.688
177,33.238
178,86.756
179,121.682
180,135.275
181,138.497
182,137.571
183,136.793
184,135.682
185,134.09
186,132.053
187,129.497
188,127.571
189,125.83
190,113.127
191,82.534
192,56.386
193,34.015
194,17.645
195,-3.688
196,-14.688
197,-14.022
198,-12.133
199,-14.688
200,-25.577
201,-36.577
202,-38.836
203,-30.873
204,-30.54
205,-35.17
206,-27.873
207,15.645
208,67.238
209,111.941
210,129.756
211,136.164
212,134.275
213,132.46
214,130.46
215,128.608
216,126.682
217,125.09
218,121.608
219,110.756
220,82.756
221,40.867
222,8.904
223,-13.429
224,-22.133
225,-27.577
226,-22.17
227,-14.244
228,-11.651
229,-13.725
230,-20.725
231,-27.207
232,-28.873
233,-23.799
234,-26.429
235,-32.429
236,-34.318
237,-4.318
238,42.756
239,93.645
240,123.053
241,132.608
242,130.719
243,129.053
244,127.275
245,125.682
246,123.978
247,122.238
248,106.127
249,79.423
250,38.978
251,6.238
252,-14.725
253,-22.836
254,-25.873
255,-26.17
256,-20.762
257,-13.244
258,-9.392
259,-10.503
260,-13.096
261,-14.762
262,-16.355
263,-16.207
264,-22.059
265,-28.392
266,-31.762
267,-16.577
268,26.053
269,76.053
270,117.164
271,124.571
272,117.238
273,113.571
274,110.867
275,110.46
276,107.312
277,102.349
278,79.312
279,46.608
280,10.386
281,-7.096
282,-11.54
283,-12.17
284,-15.355
285,-19.873
286,-17.985
287,-12.207
288,-7.059
289,-6.836
290,-6.91
291,-6.614
292,-9.096
293,-12.799
294,-21.503
295,-29.207
296,-35.392
297,-31.836
298,6.571
299,57.682
300,108.83
301,104.275
302,87.904
303,77.756
304,71.719
305,69.793
306,65.201
307,58.127
308,34.978
309,9.867
310,-12.614
311,-17.207
312,-15.577
313,-14.429
314,-16.503
315,-20.096
316,-17.651
317,-11.651
318,-5.799
319,-4.688
320,-4.429
321,-5.059
322,-9.614
323,-15.54
324,-24.577
325,-31.355
326,-36.466
327,-35.688
328,-9.651
329,37.534
330,89.497
331,64.978
332,44.127
333,35.978
334,36.608
335,40.756
336,42.423
337,42.608
338,26.349
339,6.608
340,-13.799
341,-19.54
342,-19.651
343,-19.577
344,-21.577
345,-23.725
346,-18.836
347,-11.614
348,-5.725
349,-3.985
350,0.349
351,1.941
352,-5.096
353,-16.54
354,-27.91
355,-32.281
356,-34.466
357,-33.429
358,-21.318
359,15.719
360,65.127
361,54.904
362,42.904
363,41.238
364,48.867
365,54.719
366,59.015
367,63.201
368,42.793
369,12.275
370,-19.985
371,-30.873
372,-30.133
373,-28.947
374,-29.096
375,-28.503
376,-20.873
377,-13.244
378,-7.873
379,-5.836
380,5.46
381,8.83
382,0.497
383,-17.614
384,-29.836
385,-32.244
386,-32.429
387,-31.799
388,-29.577
389,-0.688
390,47.904
391,70.497
392,69.312
393,75.534
394,87.053
395,95.09
396,101.127
397,107.127
398,78.608
399,34.571
400,-10.725
401,-26.096
402,-24.91
403,-23.985
404,-23.799
405,-25.133
406,-20.244
407,-15.17
408,-10.392
409,-8.503
410,3.867
411,7.497
412,0.497
413,-17.392
414,-28.651
415,-31.133
416,-30.799
417,-28.577
418,-25.466
419,2.941
420,49.682
421,105.904
422,109.534
423,114.46
424,119.83
425,122.349
426,122.645
427,122.46
428,91.571
429,42.608
430,-4.947
431,-23.985
432,-22.466
433,-21.985
434,-20.91
435,-21.873
436,-19.392
437,-17.096
438,-13.614
439,-12.059
440,-4.355
441,-3.799
442,-8.096
443,-18.725
444,-24.762
445,-26.836
446,-27.207
447,-26.096
448,-20.985
449,14.793
450,61.904
451,118.756
452,119.608
453,120.793
454,120.978
455,121.275
456,121.053
457,120.645
458,94.46
459,45.571
460,-0.614
461,-23.577
462,-21.429
463,-20.17
464,-17.503
465,-16.91
466,-16.577
467,-15.244
468,-14.244
469,-14.392
470,-14.466
471,-14.836
472,-15.762
473,-17.91
474,-21.577
475,-24.947
476,-26.799
477,-25.54
478,-11.133
479,32.164
480,78.756
481,121.46
482,121.608
483,122.534
484,123.09
485,123.09
486,122.83
487,122.015
488,101.867
489,52.053
490,6.349
491,-22.688
492,-20.355
493,-18.688
494,-14.503
495,-12.281
496,-11.91
497,-11.503
498,-12.244
499,-14.17
500,-16.614
501,-17.022
502,-17.725
503,-18.725
504,-21.244
505,-23.133
506,-23.799
507,-22.688
508,-0.54
509,44.756
510,91.201
511,127.015
512,127.053
513,127.46
