,mean_output
1,113.164
2,112.238
3,111.497
4,111.164
5,110.941
6,110.46
7,109.904
8,109.46
9,109.015
10,108.349
11,107.571
12,102.645
13,96.201
14,90.756
15,90.386
16,90.608
17,87.904
18,81.164
19,75.756
20,81.386
21,92.015
22,102.09
23,103.053
24,102.423
25,102.09
26,101.756
27,101.349
28,101.09
29,101.015
30,100.867
31,113.053
32,112.275
33,111.534
34,111.053
35,110.682
36,110.127
37,109.497
38,108.978
39,108.571
40,108.164
41,107.46
42,97.46
43,89.645
44,84.534
45,89.719
46,91.053
47,86.978
48,76.756
49,64.756
50,69.534
51,83.275
52,100.164
53,103.201
54,102.534
55,102.09
56,101.645
57,101.238
58,101.09
59,101.015
60,100.904
61,113.164
62,112.46
63,111.682
64,111.053
65,110.497
66,109.941
67,109.238
68,108.719
69,108.386
70,108.09
71,107.015
72,92.164
73,84.127
74,79.867
75,90.127
76,91.312
77,86.423
78,75.09
79,60.386
80,63.053
81,77.756
82,97.682
83,103.238
84,102.46
85,102.09
86,101.645
87,101.312
88,101.201
89,101.201
90,101.127
91,113.46
92,112.719
93,111.83
94,111.127
95,110.571
96,110.201
97,109.571
98,108.978
99,108.423
100,108.09
101,104.756
102,88.423
103,79.682
104,79.904
105,94.719
106,95.275
107,85.83
108,75.09
109,66.127
110,67.015
111,77.904
112,93.386
113,103.09
114,102.386
115,101.867
116,101.423
117,101.201
118,101.201
119,101.201
120,101.201
121,113.719
122,112.941
123,111.941
124,111.201
125,110.867
126,110.756
127,110.386
128,109.608
129,108.793
130,108.201
131,99.978
132,81.904
133,68.46
134,66.645
135,79.312
136,84.015
137,80.497
138,72.497
139,60.164
140,53.201
141,64.127
142,83.46
143,101.867
144,102.275
145,101.756
146,101.423
147,101.201
148,101.312
149,101.423
150,101.497
151,113.867
152,113.053
153,112.015
154,111.386
155,111.275
156,111.349
157,111.238
158,110.46
159,109.386
160,108.608
161,95.386
162,75.238
163,58.09
164,56.571
165,68.497
166,74.978
167,75.756
168,68.497
169,48.349
170,32.164
171,44.053
172,73.201
173,101.127
174,102.756
175,102.053
176,101.682
177,101.312
178,101.349
179,101.386
180,101.497
181,113.867
182,113.015
183,112.053
184,111.571
185,111.571
186,111.645
187,111.645
188,110.978
189,109.867
190,109.053
191,92.386
192,73.608
193,62.682
194,66.682
195,72.015
196,59.978
197,64.682
198,65.015
199,53.275
200,26.238
201,35.015
202,67.978
203,100.645
204,103.127
205,102.386
206,101.978
207,101.423
208,101.386
209,101.349
210,101.497
211,113.867
212,112.978
213,112.09
214,111.719
215,111.608
216,111.534
217,111.423
218,110.941
219,109.978
220,109.312
221,91.941
222,76.46
223,71.127
224,82.46
225,85.053
226,58.127
227,56.423
228,57.867
229,59.978
230,34.534
231,41.645
232,70.053
233,100.904
234,103.275
235,102.497
236,102.09
237,101.645
238,101.534
239,101.423
240,101.571
241,113.867
242,112.978
243,112.09
244,111.645
245,111.386
246,111.09
247,110.904
248,110.46
249,109.83
250,109.497
251,91.941
252,71.423
253,64.645
254,70.904
255,72.719
256,42.46
257,42.238
258,37.386
259,48.497
260,30.608
261,49.83
262,73.756
263,100.793
264,102.904
265,102.09
266,101.83
267,101.645
268,101.756
269,101.756
270,101.941
271,113.756
272,112.904
273,112.127
274,111.608
275,111.201
276,110.793
277,110.571
278,110.275
279,109.867
280,109.793
281,92.46
282,60.867
283,43.608
284,29.867
285,36.608
286,21.904
287,30.645
288,15.386
289,17.46
290,12.867
291,48.46
292,76.201
293,100.645
294,102.682
295,101.793
296,101.534
297,101.608
298,101.867
299,102.127
300,102.423
301,113.682
302,112.867
303,112.127
304,111.645
305,111.238
306,110.83
307,110.571
308,110.386
