,mean_output
1,113.164
2,116.015
3,119.201
4,122.201
5,124.978
6,127.793
7,129.904
8,131.386
9,132.015
10,132.053
11,131.423
12,130.127
13,128.386
14,127.423
15,127.275
16,128.756
17,130.793
18,133.164
19,135.053
20,133.164
21,131.608
22,132.312
23,135.83
24,138.275
25,137.608
26,134.127
27,125.423
28,110.83
29,94.645
30,83.46
31,109.053
32,111.793
33,115.941
34,120.09
35,123.756
36,126.201
37,128.127
38,129.423
39,130.349
40,129.904
41,129.645
42,128.978
43,128.645
44,127.645
45,126.83
46,127.534
47,129.164
48,131.682
49,132.386
50,124.904
51,121.719
52,123.867
53,133.312
54,137.645
55,137.571
56,137.015
57,133.497
58,123.83
59,108.201
60,93.46
61,106.534
62,108.312
63,112.46
64,117.756
65,122.608
66,125.497
67,127.09
68,128.238
69,129.423
70,125.608
71,120.867
72,120.09
73,124.09
74,127.904
75,127.386
76,127.46
77,128.793
78,131.09
79,127.386
80,116.497
81,113.645
82,120.015
83,132.756
84,136.941
85,137.349
86,137.978
87,137.608
88,133.275
89,122.534
90,108.941
91,105.756
92,106.09
93,108.682
94,113.941
95,119.238
96,122.978
97,124.978
98,126.46
99,128.238
100,124.053
101,114.571
102,108.904
103,113.349
104,122.423
105,126.682
106,127.238
107,128.534
108,128.904
109,119.682
110,110.793
111,111.904
112,123.386
113,133.571
114,135.719
115,136.534
116,137.645
117,138.201
118,137.386
119,132.312
120,123.645
121,106.756
122,106.645
123,107.719
124,111.682
125,115.867
126,119.571
127,121.645
128,123.756
129,126.497
130,124.349
131,115.238
132,105.275
133,104.497
134,113.571
135,122.09
136,126.904
137,128.349
138,124.941
139,114.571
140,111.645
141,118.09
142,130.275
143,134.127
144,134.534
145,135.46
146,136.571
147,137.46
148,138.127
149,136.941
150,133.09
151,107.497
152,107.497
153,108.09
154,110.571
155,113.386
156,116.09
157,118.312
158,120.571
159,123.756
160,126.312
161,123.053
162,114.015
163,105.349
164,107.608
165,115.682
166,124.571
167,126.571
168,119.275
169,112.867
170,114.571
171,124.756
172,132.867
173,133.201
174,133.571
175,134.164
176,134.941
177,136.053
178,137.423
179,137.793
180,136.423
181,107.756
182,107.608
183,108.497
184,110.423
185,112.423
186,113.793
187,115.46
188,117.423
189,120.46
190,124.238
191,126.904
192,124.053
193,114.09
194,107.46
195,109.978
196,120.127
197,120.904
198,110.09
199,108.867
200,116.275
201,130.349
202,132.867
203,132.645
204,132.719
205,132.83
206,133.164
207,134.534
208,136.497
209,137.719
210,137.238
211,106.127
212,105.608
213,106.238
214,107.719
215,109.386
216,110.423
217,111.941
218,113.312
219,116.201
220,119.867
221,123.46
222,125.867
223,121.201
224,112.015
225,105.09
226,105.386
227,100.238
228,90.09
229,93.275
230,108.386
231,127.275
232,131.053
233,131.978
234,131.682
235,131.571
236,131.571
237,133.09
238,135.386
239,137.534
240,137.941
241,104.682
242,104.053
243,104.423
244,105.46
245,106.497
246,106.867
247,107.645
248,108.386
249,111.46
250,115.275
251,118.756
252,121.386
253,121.941
254,113.164
255,90.793
256,66.46
257,45.719
258,44.941
259,59.682
260,88.534
261,114.238
262,127.164
263,131.238
264,131.015
265,130.793
266,130.497
267,131.904
268,134.497
269,137.312
270,138.312
271,103.571
272,103.386
273,103.275
274,103.386
275,104.238
276,104.719
277,104.867
278,104.015
279,106.275
280,109.867
281,113.015
282,114.719
283,117.349
284,111.238
285,72.608
286,23.497
287,-14.059
288,-7.614
289,17.756
290,58.608
291,90.645
292,115.793
293,123.941
294,128.645
295,129.719
296,129.645
297,130.941
298,133.534
299,136.534
300,138.015
301,103.275
302,103.571
303,104.053
304,103.571
305,104.164
306,104.349
307,104.201
308,102.09
309,102.127
310,104.127
311,105.793
312,106.349
313,108.793
314,103.46
315,53.793
316,-10.318
317,-57.022
318,-48.318
319,-24.207
320,14.793
321,51.608
322,94.312
323,115.053
324,126.423
325,127.978
326,128.238
327,129.497
328,132.09
329,134.978
330,137.09
331,101.719
332,101.645
333,102.423
334,101.978
335,102.978
336,103.127
337,103.201
338,100.682
339,97.534
340,95.534
341,94.46
342,93.608
343,94.867
344,89.275
345,40.497
346,-21.244
347,-70.022
348,-69.207
349,-53.614
350,-21.799
351,24.423
352,78.645
353,112.164
354,125.127
355,126.127
356,126.645
357,127.978
358,130.46
359,133.349
360,136.201
361,97.09
362,96.793
363,98.201
364,98.978
365,100.238
366,99.423
367,98.904
368,97.015
369,91.793
370,84.275
371,78.275
372,73.904
373,71.719
374,61.238
375,17.386
376,-34.651
377,-75.91
378,-78.429
379,-62.022
380,-37.429
381,12.201
382,64.164
383,107.793
384,122.386
385,124.423
386,124.534
387,125.941
388,128.534
389,131.682
390,135.127
391,92.978
392,92.275
393,92.941
394,94.904
395,97.534
396,96.608
397,94.645
398,91.534
399,84.201
400,67.015
401,50.238
402,38.497
403,37.46
404,30.127
405,-5.133
406,-47.392
407,-82.873
408,-86.096
409,-61.799
410,-35.725
411,6.46
412,42.978
413,87.386
414,112.46
415,122.238
416,123.423
417,124.904
418,127.238
419,130.053
420,133.46
421,91.534
422,90.349
423,89.423
424,91.349
425,94.275
426,93.83
427,90.46
428,85.497
429,77.423
430,56.83
431,33.83
432,18.608
433,18.978
434,13.09
435,-18.392
436,-56.836
437,-83.836
438,-86.799
439,-58.096
440,-27.651
441,1.571
442,26.793
443,61.127
444,100.571
445,117.349
446,122.497
447,123.904
448,125.608
449,127.571
450,130.46
451,93.127
452,91.386
453,89.238
454,89.423
455,91.571
456,91.571
457,87.423
458,80.349
459,71.941
460,54.46
461,33.941
462,20.127
463,20.015
464,13.127
465,-15.17
466,-54.207
467,-79.577
468,-86.873
469,-65.651
470,-30.318
471,-9.133
472,16.571
473,37.46
474,83.719
475,107.312
476,119.682
477,121.904
478,122.756
479,124.46
480,127.053
481,95.645
482,93.423
483,91.015
484,89.719
485,90.756
486,90.756
487,85.608
488,77.015
489,68.608
490,59.719
491,49.053
492,41.312
493,37.386
494,23.423
495,-3.466
496,-43.947
497,-70.91
498,-86.281
499,-75.54
500,-37.725
501,-12.503
502,17.83
503,28.386
504,60.719
505,79.127
506,96.46
507,107.867
508,117.349
509,121.83
510,124.423
511,95.423
512,94.09
513,93.09
514,92.09
515,92.497
516,90.941
517,83.904
518,74.09
519,66.238
520,62.127
521,58.349
522,53.682
523,46.867
524,26.275
525,1.386
526,-34.799
527,-62.207
528,-83.355
529,-85.392
530,-54.836
531,-27.318
532,2.09
533,16.46
534,39.015
535,58.978
536,78.645
537,97.201
538,113.497
539,119.608
540,122.201
541,94.497
542,94.386
543,95.09
544,94.941
545,93.164
546,88.867
547,80.719
548,71.682
549,65.275
550,61.793
551,58.534
552,54.312
553,47.941
554,25.349
555,1.238
556,-28.799
557,-53.54
558,-77.281
559,-90.466
560,-72.207
561,-46.614
562,-20.947
563,3.793
564,27.275
565,53.423
566,73.534
567,93.719
568,111.571
569,117.719
570,120.09
571,96.534
572,96.756
573,97.756
574,96.497
575,90.756
576,83.201
577,75.423
578,69.127
579,65.015
580,62.238
581,59.238
582,55.164
583,45.238
584,17.867
585,-4.614
586,-25.725
587,-43.985
588,-68.91
589,-89.096
590,-82.096
591,-65.91
592,-44.725
593,-8.133
594,30.645
595,68.941
596,87.904
597,100.904
598,111.645
599,115.608
600,117.793
601,102.534
602,101.867
603,100.978
604,95.904
605,86.127
606,77.312
607,71.756
608,68.015
609,64.978
610,62.608
611,59.941
612,55.83
613,43.053
614,17.645
615,1.497
616,-13.133
617,-31.096
618,-59.466
619,-83.059
620,-84.133
621,-78.577
622,-59.762
623,-14.91
624,36.349
625,80.719
626,97.09
627,104.349
628,109.941
629,113.164
630,115.904
631,110.238
632,107.571
633,102.571
634,93.349
635,82.201
636,74.608
637,70.978
638,68.238
639,65.275
640,63.015
641,60.83
642,57.164
643,45.349
644,27.127
645,17.423
646,7.386
647,-12.466
648,-43.836
649,-70.762
650,-79.392
651,-81.022
652,-62.244
653,-11.355
654,43.904
655,84.904
656,95.867
657,101.571
658,107.571
659,111.386
660,115.053
661,115.756
662,111.608
663,102.904
664,91.015
665,80.201
666,74.534
667,71.682
668,68.645
669,65.719
670,63.497
671,61.571
672,58.238
673,50.645
674,41.423
675,35.015
676,26.719
677,8.46
678,-17.836
679,-45.17
680,-61.836
681,-68.244
682,-46.17
683,5.349
684,57.386
685,89.201
686,95.941
687,99.83
688,105.09
689,109.164
690,113.719
691,119.534
692,115.015
693,104.608
694,91.608
695,80.756
696,75.719
697,72.83
698,69.46
699,66.83
700,64.793
701,63.053
702,59.904
703,55.497
704,50.608
705,45.571
706,39.349
707,27.904
708,11.423
709,-10.91
710,-27.318
711,-30.651
712,-5.503
713,36.682
714,74.571
715,93.349
716,97.756
717,100.386
718,104.238
719,107.904
720,112.275
721,123.015
722,119.497
723,109.978
724,96.682
725,84.719
726,78.015
727,74.497
728,71.09
729,68.978
730,67.127
731,65.201
732,61.719
733,57.83
734,53.867
735,49.571
736,45.46
737,40.793
738,33.867
739,17.386
740,8.719
741,13.571
742,42.682
743,71.238
744,91.127
745,98.275
746,101.756
747,103.904
748,106.46
749,109.127
750,112.645
751,125.423
752,123.534
753,116.645
754,103.978
755,90.645
