,mean_output
1,8.09
2,6.423
3,3.127
4,0.682
5,2.904
6,9.127
7,14.423
8,17.46
9,20.793
10,27.015
11,32.941
12,36.46
13,36.941
14,38.312
15,39.793
16,41.571
17,36.571
18,21.201
19,-2.651
20,-29.133
21,-48.429
22,-56.836
23,-45.614
24,-18.059
25,10.608
26,29.497
27,35.275
28,36.238
29,34.941
30,33.312
31,10.978
32,8.793
33,3.682
34,-1.614
35,-0.207
36,5.534
37,12.386
38,15.09
39,17.978
40,25.127
41,32.497
42,37.682
43,38.83
44,40.608
45,43.201
46,41.978
47,23.09
48,-10.873
49,-48.355
50,-76.022
51,-91.096
52,-97.355
53,-87.651
54,-62.022
55,-32.947
56,-3.17
57,19.46
58,35.349
59,39.867
60,37.127
61,9.423
62,9.793
63,8.053
64,4.386
65,3.46
66,3.497
67,8.719
68,13.941
69,18.127
70,23.719
71,29.571
72,36.275
73,40.164
74,43.015
75,44.238
76,30.46
77,-5.614
78,-52.392
79,-88.614
80,-105.577
81,-110.762
82,-111.985
83,-107.91
84,-95.466
85,-78.799
86,-46.725
87,-7.244
88,28.164
89,43.497
90,42.201
91,5.719
92,9.867
93,11.571
94,7.867
95,5.682
96,3.571
97,8.719
98,17.349
99,22.09
100,25.127
101,27.349
102,33.238
103,39.201
104,44.386
105,45.275
106,18.682
107,-30.985
108,-81.244
109,-107.54
110,-111.91
111,-112.096
112,-110.725
113,-110.17
114,-109.059
115,-107.059
116,-85.985
117,-41.059
118,10.497
119,41.867
120,47.423
121,2.423
122,9.682
123,13.09
124,8.793
125,7.534
126,6.497
127,12.46
128,20.793
129,23.46
130,24.386
131,25.015
132,30.83
133,36.386
134,41.904
135,43.904
136,16.312
137,-33.133
138,-80.762
139,-104.207
140,-107.725
141,-110.725
142,-110.614
143,-110.355
144,-110.725
145,-111.799
146,-102.244
147,-64.985
148,-9.059
149,35.312
150,51.312
151,2.349
152,11.386
153,17.053
154,13.793
155,13.941
156,13.201
157,17.904
158,23.015
159,24.534
160,25.941
161,27.127
162,31.608
163,35.09
164,32.349
165,27.423
166,6.46
167,-26.91
168,-57.429
169,-78.17
170,-87.688
171,-100.947
172,-108.614
173,-110.54
174,-110.577
175,-110.688
176,-104.577
177,-70.392
178,-14.392
179,34.534
180,54.608
181,2.904
182,11.645
183,23.312
184,27.793
185,29.423
186,23.164
187,20.645
188,22.571
189,26.645
190,30.201
191,31.09
192,33.978
193,36.053
194,19.83
195,-2.022
196,-26.059
197,-45.429
198,-55.577
199,-63.985
200,-69.91
201,-86.799
202,-102.466
203,-109.873
204,-111.059
205,-108.54
206,-89.429
207,-46.873
208,6.571
209,43.608
210,57.015
211,10.83
212,14.46
213,26.423
214,37.09
215,42.238
216,33.534
217,24.682
218,23.645
219,28.201
220,32.423
221,31.201
222,28.423
223,27.386
224,5.127
225,-28.762
226,-61.688
227,-77.651
228,-74.096
229,-69.059
230,-68.318
231,-80.651
232,-95.54
233,-103.799
234,-101.799
235,-95.281
236,-63.947
237,-21.022
238,22.09
239,44.867
240,53.497
241,21.312
242,17.682
243,22.904
244,34.867
245,45.312
246,40.312
247,28.83
248,22.645
249,23.46
250,27.571
251,24.423
252,12.127
253,-0.985
254,-20.762
255,-47.355
256,-75.133
257,-92.799
258,-91.429
259,-82.355
260,-73.688
261,-75.614
262,-85.947
263,-94.688
264,-88.577
265,-79.392
266,-52.355
267,-24.836
268,10.312
269,33.238
270,48.608
271,23.238
272,19.127
273,18.201
274,26.423
275,39.349
276,42.719
277,34.941
278,23.497
279,15.127
280,15.127
281,10.867
282,-7.614
283,-32.318
284,-50.096
285,-62.429
286,-71.651
287,-80.022
288,-79.355
289,-76.318
290,-69.614
291,-70.17
292,-79.392
293,-89.873
294,-84.466
295,-76.096
296,-61.244
297,-46.466
298,-11.133
299,22.423
300,46.83
301,13.867
302,12.386
303,9.238
304,13.423
305,26.053
306,34.608
307,31.238
308,22.015
309,13.164
310,10.015
311,3.867
312,-14.985
313,-42.244
314,-65.059
315,-77.614
316,-78.429
317,-74.688
318,-69.022
319,-66.947
320,-63.91
321,-68.207
322,-81.207
323,-94.059
324,-92.577
325,-87.281
326,-80.873
327,-65.947
328,-20.762
329,24.571
330,53.719
331,-1.318
332,2.386
333,-0.244
334,-1.725
335,5.682
336,16.608
337,20.719
338,19.571
339,12.867
