,mean_output
1,140.201
2,140.201
3,140.201
4,140.201
5,140.201
6,140.201
7,140.201
8,140.201
9,140.201
10,140.201
11,140.201
12,140.201
13,140.201
14,140.201
15,140.201
16,140.201
17,140.201
18,140.201
19,140.201
20,140.201
21,140.201
22,140.201
23,140.201
24,140.201
25,140.201
26,140.201
27,140.201
28,140.201
29,140.201
30,140.201
31,140.201
32,140.201
33,140.201
34,140.201
35,140.201
36,140.201
37,140.201
38,140.201
39,140.201
40,140.201
41,140.201
42,140.201
43,140.201
44,140.201
45,140.201
46,140.201
47,140.201
48,140.201
49,140.201
50,140.201
51,140.201
52,140.201
53,140.201
54,140.201
55,140.201
56,140.201
57,140.201
58,140.201
59,140.201
60,140.201
61,140.201
62,140.201
63,140.201
64,140.201
65,140.201
66,140.201
67,140.201
68,140.201
69,140.201
70,140.201
71,140.201
72,140.201
73,140.201
74,140.201
75,140.201
76,140.201
77,140.201
78,140.201
79,140.201
80,140.201
81,140.201
82,140.201
83,140.201
84,140.201
85,140.201
86,140.201
87,140.201
88,140.201
89,140.201
90,140.201
91,140.201
92,140.201
93,140.201
94,140.201
95,140.201
96,140.201
97,140.201
98,140.201
99,140.201
100,140.201
101,140.201
102,140.201
103,140.201
104,140.201
105,140.201
106,140.201
107,140.201
108,140.201
109,140.201
110,140.201
111,140.201
112,140.201
113,140.201
114,140.201
115,140.201
116,140.201
117,140.201
118,140.201
119,140.201
120,140.201
121,140.201
122,140.201
123,140.201
124,140.201
125,140.201
126,140.201
127,140.201
128,140.201
129,140.201
130,140.201
131,140.201
132,140.201
133,140.201
134,140.201
135,140.201
136,140.201
137,140.201
138,140.201
139,140.201
140,140.201
141,140.201
142,140.201
143,140.201
144,140.201
145,140.201
146,140.201
147,140.201
148,140.201
149,140.201
150,140.201
151,140.201
152,140.201
153,140.201
154,140.201
155,140.201
156,140.201
157,140.201
158,140.201
159,140.201
160,140.201
161,140.201
162,140.201
163,140.201
164,140.201
165,140.201
166,140.201
167,140.201
168,140.201
169,140.201
170,140.201
171,140.201
172,140.201
173,140.201
174,140.201
175,140.201
176,140.201
177,140.201
178,140.201
179,140.201
180,140.201
181,140.201
182,140.201
183,140.201
184,140.201
185,140.201
186,140.201
187,140.201
188,140.201
189,140.201
190,140.201
191,140.201
192,140.201
193,140.201
194,140.201
195,140.201
196,140.201
197,140.201
198,140.201
199,140.201
200,140.201
201,140.201
202,140.201
203,140.201
204,140.201
205,140.201
206,140.201
207,140.201
208,140.201
209,140.201
210,140.201
211,140.201
212,140.201
213,140.201
214,140.201
215,140.201
216,140.201
217,140.201
218,140.201
219,140.201
220,140.201
221,140.201
222,140.201
223,140.201
224,140.201
225,140.201
226,140.201
227,140.201
228,140.201
229,140.201
230,140.201
231,140.201
232,140.201
233,140.201
234,140.201
235,140.201
236,140.201
237,140.201
238,140.201
239,140.201
240,140.201
241,140.201
242,140.201
243,140.201
244,140.201
245,140.201
246,140.201
247,140.201
248,140.201
249,140.201
250,140.201
251,140.201
252,140.201
253,140.201
254,140.201
255,140.201
256,140.201
257,140.201
258,140.201
259,140.201
260,140.201
261,140.201
262,140.201
263,140.201
264,140.201
265,140.201
266,140.201
267,140.201
268,140.201
269,140.201
270,140.201
271,140.201
272,140.201
273,140.201
274,140.201
275,140.201
276,140.201
277,140.201
278,140.201
279,140.201
280,140.201
281,140.201
282,140.201
283,140.201
284,140.201
285,140.201
286,140.201
287,140.201
288,140.201
289,140.201
290,140.201
291,140.201
292,140.201
293,140.201
294,140.201
295,140.201
296,140.201
297,140.201
298,140.201
299,140.201
300,140.201
301,140.201
302,140.201
303,140.201
304,140.201
305,140.201
306,140.201
307,140.201
308,140.201
309,140.201
310,140.201
311,140.201
312,140.201
313,140.201
314,140.201
315,140.201
316,140.201
317,140.201
318,140.201
319,140.201
320,140.201
321,140.201
322,140.201
323,140.201
324,140.201
325,140.201
326,140.201
327,140.201
328,140.201
329,140.201
330,140.201
331,140.201
332,140.201
333,140.201
334,140.201
335,140.201
336,140.201
337,140.201
338,140.201
339,140.201
340,140.201
341,140.201
342,140.201
343,140.201
344,140.201
345,140.201
346,140.201
347,140.201
348,140.201
349,140.201
350,140.201
351,140.201
352,140.201
353,140.201
354,140.201
355,140.201
356,140.201
357,140.201
358,140.201
359,140.201
360,140.201
361,140.201
362,140.201
363,140.201
364,140.201
365,140.201
366,140.201
367,140.201
368,140.201
369,140.201
370,140.201
371,140.201
372,140.201
373,140.201
374,140.201
375,140.201
376,140.201
377,140.201
378,140.201
379,140.201
380,140.201
381,140.201
382,140.201
383,140.201
384,140.201
385,140.201
386,140.201
387,140.201
388,140.201
389,140.201
390,140.201
391,140.201
392,140.201
393,140.201
394,140.201
395,140.201
396,140.201
397,140.201
398,140.201
399,140.201
400,140.201
401,140.201
402,140.201
403,140.201
404,140.201
405,140.201
406,140.201
407,140.201
408,140.201
409,140.201
410,140.201
411,140.201
412,140.201
413,140.201
414,140.201
415,140.201
416,140.201
417,140.201
418,140.201
419,140.201
420,140.201
421,140.201
422,140.201
423,140.201
424,140.201
425,140.201
426,140.201
427,140.201
428,140.201
429,140.201
430,140.201
431,140.201
432,140.201
433,140.201
434,140.201
435,140.201
436,140.201
437,140.201
438,140.201
439,140.201
440,140.201
441,140.201
442,140.201
443,140.201
444,140.201
445,140.201
446,140.201
447,140.201
448,140.201
449,140.201
450,140.201
451,140.201
452,140.201
453,140.201
454,140.201
455,140.201
456,140.201
457,140.201
458,140.201
459,140.201
460,140.201
461,140.201
462,140.201
463,140.201
464,140.201
465,140.201
466,140.201
467,140.201
468,140.201
469,140.201
470,140.201
471,140.201
472,140.201
473,140.201
474,140.201
475,140.201
476,140.201
477,140.201
478,140.201
479,140.201
480,140.201
481,140.201
482,140.201
483,140.201
484,140.201
485,140.201
486,140.201
487,140.201
488,140.201
489,140.201
490,140.201
491,140.201
492,140.201
493,140.201
494,140.201
495,140.201
496,140.201
497,140.201
498,140.201
499,140.201
500,140.201
501,140.201
502,140.201
503,140.201
504,140.201
505,140.201
506,140.201
507,140.201
508,140.201
509,140.201
510,140.201
511,140.201
512,140.201
513,140.201
514,140.201
515,140.201
516,140.201
517,140.201
518,140.201
519,140.201
520,140.201
521,140.201
522,140.201
523,140.201
524,140.201
525,140.201
526,140.201
527,140.201
528,140.201
529,140.201
530,140.201
531,140.201
532,140.201
533,140.201
534,140.201
535,140.201
536,140.201
537,140.201
538,140.201
539,140.201
540,140.201
541,140.201
542,140.201
543,140.201
544,140.201
545,140.201
546,140.201
547,140.201
