,mean_output
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,0.0
81,0.0
82,0.0
83,0.0
84,0.0
85,0.0
86,0.0
87,0.0
88,0.0
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,0.0
105,0.0
106,0.0
107,0.0
108,0.0
109,0.0
110,0.0
111,0.0
112,0.0
113,0.0
114,-0.007
115,-0.029
116,0.022
117,0.105
118,0.108
119,0.066
120,0.014
121,-0.015
122,-0.035
123,-0.035
124,-0.001
125,-0.005
126,-0.036
127,-0.042
128,-0.016
129,0.009
130,0.005
131,0.015
132,0.042
133,0.081
134,0.091
135,0.09
136,0.088
137,0.093
138,0.107
139,0.088
140,0.045
141,0.026
142,0.025
143,0.019
144,0.007
145,0.03
146,0.051
147,0.038
148,0.02
149,-0.013
150,0.003
151,0.042
152,0.047
153,0.037
154,0.061
155,0.048
156,0.024
157,0.04
158,0.049
159,0.016
160,0.011
161,-0.014
162,-0.055
163,-0.034
164,-0.015
165,0.007
166,-0.011
167,-0.026
168,0.041
169,0.078
170,0.073
171,0.052
172,0.071
173,0.09
174,0.083
175,0.086
176,0.092
177,0.087
178,0.066
179,0.055
180,0.066
181,0.083
182,0.078
183,0.072
184,0.091
185,0.069
186,0.028
187,0.014
188,0.022
189,0.047
190,0.046
191,0.052
192,0.076
193,0.067
194,0.058
195,0.071
196,0.067
197,0.068
198,0.078
199,0.087
200,0.077
201,0.069
202,0.075
203,0.079
204,0.081
205,0.09
206,0.09
207,0.085
208,0.099
209,0.096
210,0.08
211,0.085
212,0.076
213,0.066
214,0.079
215,0.075
216,0.053
217,0.053
218,0.077
219,0.099
220,0.11
221,0.075
222,0.048
223,0.07
224,0.034
225,0.0
226,-0.027
227,-0.045
228,0.068
229,0.15
230,0.11
231,0.042
232,-0.043
233,-0.041
234,-0.026
235,-0.035
236,-0.003
237,-0.025
238,-0.054
239,-0.021
240,0.05
241,0.098
242,0.111
243,0.1
