,mean_output
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,0.0
81,0.0
82,0.0
83,0.0
84,0.0
85,0.0
86,0.0
87,0.0
88,0.0
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,0.0
105,0.0
106,0.0
107,0.0
108,0.0
109,0.0
110,0.0
111,0.0
112,0.0
113,0.0
114,-0.062
115,-0.185
116,-0.247
117,-0.247
118,-0.246
119,-0.246
120,-0.246
121,-0.246
122,-0.246
123,-0.246
124,-0.246
125,-0.245
126,-0.247
127,-0.245
128,-0.243
129,-0.239
130,-0.234
131,-0.237
132,-0.24
133,-0.245
134,-0.246
135,-0.244
136,-0.243
137,-0.236
138,-0.231
139,-0.236
140,-0.243
141,-0.24
142,-0.23
143,-0.23
144,-0.233
145,-0.232
146,-0.236
147,-0.242
148,-0.241
149,-0.237
150,-0.229
151,-0.201
152,-0.179
153,-0.189
154,-0.197
155,-0.211
156,-0.208
157,-0.216
158,-0.217
159,-0.192
160,-0.172
161,-0.189
162,-0.201
163,-0.192
164,-0.215
165,-0.231
166,-0.23
167,-0.227
168,-0.203
169,-0.2
170,-0.22
171,-0.23
172,-0.234
173,-0.191
174,-0.169
175,-0.2
176,-0.214
177,-0.192
178,-0.186
179,-0.205
180,-0.198
181,-0.208
182,-0.229
183,-0.214
184,-0.184
185,-0.188
186,-0.201
187,-0.197
188,-0.189
189,-0.183
190,-0.189
191,-0.178
192,-0.1
193,0.003
194,0.045
195,0.074
196,-0.055
197,-0.017
198,0.14
199,0.06
200,0.063
201,0.134
202,0.142
203,0.079
204,-0.041
205,-0.078
206,-0.15
207,-0.229
208,-0.233
209,-0.034
210,0.044
211,-0.1
212,-0.126
213,-0.06
214,0.036
215,0.096
216,0.09
217,0.048
218,0.029
219,-0.024
220,-0.138
221,-0.196
222,-0.206
223,-0.23
224,-0.093
225,0.0
226,-0.185
227,-0.554
228,-0.739
229,-0.739
230,-0.738
