,mean_output
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,0.0
81,0.0
82,0.0
83,0.0
84,0.0
85,0.0
86,0.0
87,0.0
88,0.0
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,0.0
105,0.0
106,0.0
107,0.0
108,0.0
109,0.0
110,0.0
111,0.0
112,0.0
113,0.0
114,2.321
115,2.321
116,2.053
117,2.053
118,1.982
119,1.982
120,1.983
121,1.983
122,1.94
123,1.94
124,1.968
125,1.968
126,1.94
127,1.94
128,1.923
129,1.923
130,1.906
131,1.906
132,1.921
133,1.921
134,1.891
135,1.891
136,1.901
137,1.901
138,1.893
139,1.893
140,1.848
141,1.848
142,1.829
143,1.829
144,1.849
145,1.849
146,1.862
147,1.862
148,1.859
149,1.859
150,1.863
151,1.863
152,1.846
153,1.846
154,1.833
155,1.833
156,1.843
157,1.843
158,1.847
159,1.847
160,1.82
161,1.82
162,1.819
163,1.819
164,1.81
165,1.81
166,1.796
167,1.796
168,1.808
169,1.808
170,1.854
171,1.854
172,2.195
173,2.195
174,2.042
175,2.042
176,1.603
177,1.603
178,1.547
179,1.547
180,1.54
181,1.54
182,1.547
183,1.547
184,1.542
185,1.542
186,1.571
187,1.571
188,1.561
189,1.561
190,1.506
191,1.506
192,1.538
193,1.538
194,1.539
195,1.539
196,1.574
197,1.574
198,1.582
199,1.582
200,1.529
201,1.529
202,1.543
203,1.543
204,1.533
205,1.533
206,1.585
207,1.585
208,1.558
209,1.558
210,1.577
211,1.577
212,1.571
213,1.571
214,1.556
215,1.556
216,1.572
217,1.572
218,1.623
219,1.623
220,1.628
221,1.628
222,1.588
223,1.588
224,1.703
225,0.0
226,2.321
227,2.321
228,2.053
229,2.053
230,1.982
231,1.982
232,1.983
233,1.983
234,1.94
235,1.94
236,1.968
237,1.968
238,1.94
239,1.94
240,1.923
241,1.923
242,1.906
243,1.906
244,1.921
245,1.921
246,1.891
247,1.891
