,mean_output
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,0.0
81,0.0
82,0.0
83,0.0
84,0.0
85,0.0
86,0.0
87,0.0
88,0.0
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,0.0
105,0.0
106,0.0
107,0.0
108,0.0
109,0.0
110,0.0
111,0.0
112,0.0
113,0.0
114,-0.013
115,-0.06
116,-0.096
117,-0.089
118,-0.085
119,-0.088
120,-0.085
121,-0.088
122,-0.092
123,-0.092
124,-0.082
125,-0.077
126,-0.078
127,-0.08
128,-0.084
129,-0.077
130,-0.045
131,-0.032
132,-0.047
133,-0.057
134,-0.056
135,-0.056
136,-0.058
137,-0.059
138,-0.062
139,-0.062
140,-0.055
141,-0.052
142,-0.052
143,-0.053
144,-0.055
145,-0.044
146,-0.038
147,-0.043
148,-0.05
149,-0.049
150,-0.031
151,-0.026
152,-0.028
153,-0.01
154,-0.013
155,-0.023
156,-0.015
157,0.003
158,0.014
159,0.007
160,0.005
161,0.017
162,0.022
163,0.009
164,-0.004
165,-0.01
166,-0.013
167,0.005
168,0.021
169,0.014
170,0.009
171,0.007
172,0.01
173,0.005
174,-0.005
175,-0.004
176,-0.001
177,-0.003
178,-0.007
179,-0.006
180,-0.006
181,-0.01
182,-0.012
183,-0.012
184,-0.014
185,-0.014
186,-0.015
187,-0.02
188,-0.023
189,-0.025
190,-0.029
191,-0.035
192,-0.036
193,-0.039
194,-0.041
195,-0.037
196,-0.037
197,-0.041
198,-0.046
199,-0.048
200,-0.05
201,-0.05
202,-0.052
203,-0.054
204,-0.055
205,-0.058
206,-0.059
207,-0.063
208,-0.067
209,-0.067
210,-0.067
211,-0.072
212,-0.079
213,-0.082
214,-0.082
215,-0.084
216,-0.088
217,-0.09
218,-0.095
219,-0.099
220,-0.1
221,-0.107
222,-0.117
223,-0.13
224,-0.056
225,0.0
226,-0.041
227,-0.181
228,-0.29
229,-0.294
230,-0.287
