,mean_output
1,91.571
2,92.904
3,94.719
4,96.46
5,97.793
6,99.201
7,100.645
8,102.201
9,103.534
10,104.534
11,105.09
12,105.571
13,105.978
14,106.201
15,106.053
16,106.09
17,106.349
18,106.386
19,105.497
20,103.904
21,103.201
22,102.904
23,102.608
24,101.09
25,99.645
26,98.386
27,97.201
28,95.645
29,93.978
30,92.164
31,95.164
32,96.719
33,98.571
34,100.423
35,101.904
36,103.423
37,104.83
38,106.127
39,107.645
40,108.867
41,109.645
42,110.015
43,110.423
44,110.867
45,110.941
46,111.201
47,111.46
48,111.534
49,110.867
50,109.275
51,108.09
52,107.46
53,107.275
54,106.201
55,104.645
56,103.164
57,101.756
58,100.015
59,98.09
60,95.978
61,98.497
62,100.238
63,102.201
64,104.053
65,105.682
66,107.09
67,108.46
68,109.09
69,108.312
70,108.645
71,110.09
72,112.941
73,114.534
74,115.275
75,115.941
76,116.534
77,117.053
78,117.423
79,117.386
80,116.682
81,115.534
82,114.571
83,113.904
84,113.015
85,111.645
86,109.941
87,108.053
88,105.756
89,103.275
90,100.645
91,101.164
92,102.756
93,104.756
94,106.608
95,108.312
96,109.534
97,111.164
98,106.719
99,89.571
100,81.423
101,88.386
102,107.867
103,117.941
104,118.793
105,120.275
106,121.682
107,122.867
108,123.423
109,123.534
110,123.238
111,122.83
112,122.275
113,121.719
114,121.053
115,119.941
116,118.46
117,116.497
118,114.053
119,111.09
120,107.83
121,104.015
122,105.275
123,107.09
124,109.164
125,111.164
126,112.349
127,114.015
128,102.386
129,62.978
130,38.719
131,51.312
132,93.201
133,119.164
134,121.015
135,119.941
136,116.312
137,113.645
138,116.756
139,122.423
140,126.978
141,127.645
142,127.867
143,128.127
144,128.127
145,127.719
146,127.127
147,125.867
148,123.904
149,121.238
150,118.164
151,106.571
152,107.83
153,109.719
154,106.978
155,102.275
156,102.83
157,110.238
158,99.534
159,41.053
160,-4.059
161,9.127
162,70.645
163,116.497
164,117.312
165,98.312
166,74.719
167,59.238
168,73.608
169,99.46
170,122.867
171,130.164
172,130.497
173,131.386
174,132.09
175,132.46
176,133.015
177,132.941
178,132.164
179,130.645
180,128.83
181,108.312
182,109.978
183,112.386
184,101.534
185,78.904
186,65.312
187,75.608
188,81.978
189,32.756
190,-21.985
191,-19.836
192,46.164
193,107.164
194,109.423
195,67.127
196,20.719
197,-6.91
198,14.127
199,59.867
200,105.645
201,129.127
202,131.756
203,132.46
204,133.423
205,134.053
206,135.015
207,135.608
208,135.867
209,135.608
210,135.201
211,108.941
212,111.015
213,114.015
214,101.682
215,70.867
216,40.09
217,33.349
218,39.386
219,7.386
220,-36.762
221,-42.762
222,18.682
223,85.497
224,91.608
225,33.904
226,-26.392
227,-58.244
228,-38.614
229,13.386
230,76.164
231,120.534
232,132.682
233,132.867
234,133.571
235,134.053
236,135.015
237,135.719
238,136.312
239,136.497
240,136.793
241,109.312
242,111.571
243,114.682
244,107.386
245,83.386
246,49.015
247,21.682
248,4.904
249,-25.17
250,-55.725
251,-62.91
252,-17.429
253,34.941
254,45.164
255,1.053
256,-44.614
257,-66.244
258,-58.355
259,-23.022
260,39.534
261,100.053
262,130.46
263,133.386
264,133.571
265,133.867
266,134.571
267,135.053
268,135.497
269,135.571
270,135.756
271,109.978
272,112.127
273,114.978
274,115.793
275,109.719
276,89.497
277,56.201
278,14.941
279,-31.651
280,-65.873
281,-78.429
282,-53.133
283,-21.133
284,-10.207
285,-29.392
286,-52.577
287,-63.429
288,-63.096
289,-47.836
290,3.83
291,69.571
292,119.349
293,133.682
294,133.978
295,134.275
