,mean_output
1,23.904
2,12.793
3,14.423
4,29.571
5,49.275
6,63.571
7,62.201
8,45.978
9,32.275
10,36.312
11,50.867
12,66.275
13,85.238
14,103.904
15,114.349
16,109.645
17,100.312
18,93.793
19,71.904
20,34.09
21,-3.725
22,-22.022
23,-25.133
24,-30.762
25,-40.022
26,-42.54
27,-38.651
28,-30.873
29,-32.799
30,-39.207
31,24.127
32,19.756
33,23.386
34,38.941
35,57.719
36,71.719
37,75.201
38,67.164
39,60.423
40,65.645
41,75.793
42,82.534
43,92.349
44,105.941
45,117.497
46,118.275
47,111.127
48,107.682
49,89.015
50,50.497
51,7.756
52,-17.836
53,-21.688
54,-25.985
55,-35.096
56,-38.059
57,-36.651
58,-31.392
59,-37.577
60,-44.059
61,23.275
62,27.645
63,38.349
64,57.645
65,69.312
66,74.867
67,74.978
68,70.904
69,64.867
70,65.09
71,65.275
72,54.349
73,55.645
74,75.386
75,105.09
76,116.904
77,107.83
78,101.941
79,83.275
80,51.015
81,12.349
82,-12.059
83,-19.836
84,-25.466
85,-33.096
86,-35.355
87,-36.355
88,-36.022
89,-43.799
90,-45.836
91,26.349
92,33.571
93,44.46
94,59.83
95,62.423
96,59.645
97,54.09
98,48.719
99,37.83
100,33.497
101,28.904
102,9.83
103,8.349
104,37.497
105,87.793
106,114.127
107,109.46
108,103.015
109,82.201
110,52.053
111,16.941
112,-5.133
113,-17.207
114,-27.985
115,-34.873
116,-34.059
117,-34.799
118,-37.762
119,-45.281
120,-42.725
121,26.756
122,29.238
123,34.238
124,40.793
125,32.941
126,21.46
127,10.571
128,2.978
129,-8.466
130,-9.873
131,-9.022
132,-17.762
133,-13.836
134,15.756
135,65.015
136,98.904
137,108.793
138,112.312
139,90.201
140,55.127
141,18.127
142,-3.836
143,-17.466
144,-31.688
145,-36.466
146,-35.022
147,-34.725
148,-38.503
149,-42.985
150,-39.244
151,22.867
152,9.645
153,-0.207
154,-5.022
155,-15.799
156,-25.17
157,-32.54
158,-37.392
159,-40.985
160,-33.54
161,-22.244
162,-14.651
163,-10.836
164,6.312
165,35.682
166,66.497
167,88.867
168,107.238
169,101.201
170,72.275
171,34.201
172,5.719
173,-11.947
