,mean_output
1,7.349
2,1.941
3,8.386
4,16.238
5,17.645
6,25.238
7,40.978
8,54.571
9,53.534
10,45.497
11,38.09
12,36.386
13,35.719
14,37.682
15,43.201
16,50.312
17,54.423
18,59.164
19,63.201
20,66.275
21,60.904
22,42.275
23,27.719
24,22.238
25,23.83
26,20.312
27,9.682
28,1.793
29,-6.614
30,-15.577
31,8.719
32,7.719
33,8.275
34,9.682
35,2.867
36,1.608
37,12.904
38,33.904
39,44.83
40,40.46
41,30.275
42,25.201
43,27.571
44,35.09
45,46.312
46,56.423
47,59.275
48,60.053
49,60.756
50,64.312
51,59.164
52,33.645
53,14.497
54,9.608
55,17.645
56,17.015
57,5.386
58,-2.614
59,-12.836
60,-21.985
61,5.83
62,13.571
63,13.015
64,9.793
65,0.238
66,-6.355
67,-1.947
68,13.497
69,25.015
70,23.534
71,18.312
72,18.09
73,24.534
74,37.164
75,52.201
76,61.534
77,59.46
78,56.719
79,56.497
80,61.534
81,58.015
82,30.645
83,11.09
84,4.275
85,14.238
86,12.645
87,0.83
88,-9.281
89,-20.725
90,-29.429
91,-6.873
92,2.238
93,4.238
94,5.83
95,5.793
96,-0.762
97,-2.873
98,3.904
99,12.608
100,13.127
101,11.867
102,17.164
103,25.978
104,38.534
105,52.719
106,58.312
107,53.682
108,49.978
109,51.497
110,52.349
111,45.978
112,22.571
113,11.904
114,6.719
115,12.09
116,7.349
117,-3.392
118,-14.17
119,-24.947
120,-31.54
121,-18.318
122,-10.762
123,-5.577
124,-2.985
125,6.275
126,10.015
127,14.608
128,16.423
129,14.941
130,11.386
131,10.571
132,16.793
133,23.275
134,31.497
135,43.682
136,50.386
137,51.09
138,50.608
139,49.719
140,36.275
141,17.978
142,-2.651
143,-4.725
144,-3.207
145,0.497
146,-1.614
147,-8.762
148,-16.614
149,-25.392
150,-28.91
151,-25.355
152,-18.281
153,-12.503
154,-12.947
155,-4.503
156,2.275
157,12.015
158,18.83
159,19.978
160,15.571
161,9.645
162,9.164
163,13.534
164,20.608
165,33.09
166,43.09
167,49.719
168,51.978
169,46.904
170,19.608
171,-8.91
172,-25.91
173,-18.873
174,-8.688
175,-3.614
176,-2.836
177,-10.244
178,-18.836
179,-26.281
180,-26.725
181,-29.022
182,-20.725
183,-16.799
184,-22.17
185,-19.836
186,-12.429
187,1.09
188,11.312
189,16.09
190,13.867
191,8.201
192,5.608
193,11.127
194,20.904
195,33.201
196,42.83
197,48.497
198,51.015
199,41.386
200,10.386
201,-16.281
202,-28.762
203,-17.133
204,-5.651
205,0.349
206,-0.614
207,-13.17
208,-24.244
209,-29.836
210,-27.503
211,-37.022
212,-24.985
213,-19.725
214,-22.725
215,-26.392
216,-24.91
217,-17.836
218,-10.503
219,-3.725
220,3.423
221,7.534
222,10.682
223,18.497
224,30.534
225,42.127
226,47.46
227,47.978
228,49.238
229,36.608
230,9.534
231,-4.281
232,-3.133
233,14.164
234,18.201
235,13.682
236,1.793
237,-18.281
238,-29.985
239,-32.429
240,-27.947
241,-44.022
242,-34.059
243,-27.133
244,-25.207
245,-27.873
246,-27.392
247,-21.836
248,-18.281
249,-16.244
250,-7.096
251,6.793
252,19.719
253,30.164
254,39.756
255,48.275
256,48.238
257,43.497
258,41.312
259,25.164
260,5.867
261,4.941
262,18.682
263,38.015
264,36.164
265,26.164
266,9.497
267,-13.17
268,-23.429
269,-24.836
270,-20.059
271,-48.54
272,-41.244
273,-33.466
274,-29.318
275,-29.725
276,-28.281
277,-23.096
278,-18.17
279,-14.836
280,-4.207
281,14.09
282,29.867
283,39.386
284,44.719
285,48.349
286,42.312
287,30.571
288,22.238
289,6.053
290,-3.392
291,4.645
292,26.497
293,46.386
294,48.164
295,41.645
296,31.015
297,14.571
298,7.941
299,5.015
300,5.645
301,-49.577
302,-43.91
303,-36.392
304,-31.725
305,-30.91
306,-32.022
307,-29.725
308,-21.799
309,-8.355
310,7.349
311,24.793
312,36.645
313,44.719
314,46.201
315,40.571
316,24.423
317,6.386
318,-3.281
319,-12.651
320,-10.466
321,1.978
322,23.497
323,40.238
324,47.978
325,50.719
326,52.497
327,48.275
328,46.386
329,41.571
330,39.608
331,-44.244
332,-36.651
333,-30.096
334,-28.503
335,-30.947
336,-36.281
337,-37.614
338,-26.799
339,-3.244
340,20.275
341,38.608
342,47.645
343,52.83
344,49.719
345,35.682
346,13.46
347,-6.318
348,-15.54
349,-22.281
350,-13.355
351,2.349
352,25.238
353,37.238
354,44.349
355,48.164
356,56.238
357,63.83
358,70.09
359,67.127
360,64.312
361,-41.873
362,-33.762
363,-29.762
364,-29.762
365,-32.873
366,-37.318
367,-38.281
368,-25.059
369,3.46
370,30.571
371,47.571
372,54.053
373,57.719
374,54.941
375,42.46
376,25.053
377,10.608
378,0.793
379,-14.133
380,-9.133
381,8.756
382,34.312
383,41.312
384,38.608
385,37.386
386,44.793
387,56.497
388,67.608
389,65.608
390,63.423
391,-43.873
392,-36.688
393,-32.873
394,-30.91
395,-33.836
396,-37.244
397,-33.466
398,-16.688
399,11.053
400,34.497
401,49.275
402,55.423
403,57.09
404,54.571
405,48.386
406,42.83
407,38.015
408,27.941
409,1.053
410,-4.873
411,10.312
412,39.46
413,48.46
414,41.682
415,37.682
416,39.793
417,45.349
418,52.534
419,51.608
420,53.571
421,-35.503
422,-28.318
423,-22.096
424,-16.614
425,-18.355
426,-22.614
427,-18.651
428,-3.133
429,18.349
430,34.015
431,44.015
432,48.423
433,47.608
434,44.423
435,42.46
436,45.09
437,46.83
438,37.608
439,7.904
440,-5.91
441,5.201
442,32.164
443,43.497
444,39.571
445,39.867
446,42.978
447,43.09
448,44.275
449,46.053
450,54.608
451,-6.281
452,2.164
453,10.978
454,18.904
455,13.719
456,1.015
457,-5.059
458,1.571
459,14.275
460,22.756
