,mean_output
1,24.941
2,27.978
3,38.719
4,49.423
5,58.497
6,63.978
7,63.46
8,54.423
9,40.978
10,24.793
11,9.682
12,-0.614
13,-9.725
14,-13.318
15,-10.947
16,-8.651
17,-14.17
18,-21.799
19,-22.947
20,-16.392
21,-8.725
22,0.312
23,9.941
24,19.053
25,26.497
26,33.682
27,41.867
28,50.719
29,58.978
30,66.904
31,48.793
32,50.904
33,61.571
34,71.423
35,75.904
36,74.386
37,72.164
38,72.312
39,73.46
40,68.386
41,53.497
42,37.645
43,23.645
44,17.719
45,18.904
46,17.571
47,-1.725
48,-33.17
49,-56.614
50,-62.429
51,-57.54
52,-50.762
53,-43.651
54,-36.207
55,-29.392
56,-22.133
57,-13.947
58,-4.54
59,4.978
60,14.571
61,51.127
62,47.238
63,51.09
64,61.349
65,70.386
66,72.497
67,69.719
68,72.238
69,80.238
70,85.053
71,76.756
72,59.386
73,46.608
74,46.238
75,56.83
76,61.053
77,35.645
78,-14.392
79,-58.873
80,-79.503
81,-78.096
82,-73.91
83,-70.836
84,-68.614
85,-67.096
86,-64.762
87,-61.096
88,-55.614
89,-48.985
90,-41.688
91,35.238
92,30.867
93,33.571
94,47.719
95,62.46
96,70.904
97,69.497
98,70.793
99,77.312
100,84.386
101,74.83
102,46.793
103,24.867
104,28.201
105,53.238
106,73.497
107,61.275
108,18.645
109,-27.429
110,-57.355
111,-63.54
112,-65.762
113,-68.466
114,-71.392
115,-74.022
116,-75.725
117,-76.429
118,-75.725
119,-74.022
120,-70.688
121,11.682
122,5.127
123,10.423
124,28.238
125,48.423
126,65.349
127,70.09
128,71.312
129,75.312
130,76.719
131,59.386
132,20.867
133,-9.91
134,-2.873
135,30.608
136,63.164
137,66.09
138,44.756
139,18.015
140,-4.059
141,-13.244
142,-20.133
143,-28.762
144,-39.799
145,-53.059
146,-61.207
147,-61.54
148,-54.651
149,-47.429
150,-40.392
151,-5.207
152,-18.133
153,-13.91
154,4.275
155,20.053
156,39.386
157,51.053
158,56.571
159,58.793
160,51.164
161,26.941
162,-12.022
163,-39.91
164,-25.059
165,13.497
166,53.867
167,67.83
168,66.312
169,60.756
170,52.497
171,45.349
172,38.053
173,24.46
174,3.423
175,-18.614
176,-27.799
177,-22.651
178,-10.577
179,-0.836
180,8.164
181,-5.91
182,-25.762
183,-29.577
184,-18.762
185,-15.022
186,-5.873
187,2.312
188,9.09
189,12.312
190,4.275
191,-12.985
192,-38.836
193,-53.54
194,-31.799
195,7.349
196,47.682
