,mean_output
1,-85.725
2,-82.799
3,-81.651
4,-82.614
5,-83.355
6,-82.318
7,-76.577
8,-75.318
9,-79.096
10,-82.096
11,-78.429
12,-68.54
13,-58.725
14,-59.54
15,-64.355
16,-71.688
17,-68.577
18,-68.355
19,-66.947
20,-63.799
21,-56.466
22,-45.762
23,-42.836
24,-45.799
25,-52.762
26,-54.762
27,-54.096
28,-51.244
29,-47.355
30,-42.096
31,-76.318
32,-73.688
33,-72.17
34,-76.54
35,-75.836
36,-71.651
37,-60.466
38,-58.429
39,-61.429
40,-65.762
41,-61.429
42,-53.651
43,-47.429
44,-49.355
45,-53.836
46,-57.355
47,-52.614
48,-52.54
49,-51.873
50,-50.244
51,-44.133
52,-37.133
53,-35.688
54,-39.503
55,-44.725
56,-45.133
57,-42.54
58,-40.429
59,-39.244
60,-38.466
61,-63.651
62,-60.096
63,-55.836
64,-60.947
65,-58.91
66,-55.762
67,-46.244
68,-45.799
69,-46.91
70,-48.651
71,-45.059
72,-41.207
73,-40.133
74,-42.947
75,-46.651
76,-46.318
77,-43.577
78,-43.873
79,-44.799
80,-43.91
81,-40.91
82,-39.503
83,-39.688
84,-42.577
85,-42.429
86,-42.022
87,-40.244
88,-42.022
89,-43.355
90,-43.873
91,-56.318
92,-53.429
93,-48.133
94,-50.022
95,-46.429
96,-45.207
97,-41.503
98,-44.614
99,-44.17
100,-42.91
101,-39.392
102,-38.133
103,-39.17
104,-41.392
105,-44.466
106,-43.466
107,-44.022
108,-44.059
109,-45.614
110,-43.947
111,-42.503
112,-42.762
113,-44.133
114,-46.873
115,-43.614
116,-43.392
117,-44.873
118,-49.577
119,-52.281
120,-49.614
121,-54.836
122,-53.318
123,-49.392
124,-46.947
125,-43.17
126,-40.873
127,-42.17
128,-47.392
129,-49.91
130,-48.577
131,-45.614
132,-43.762
133,-42.762
134,-44.762
135,-46.762
136,-47.54
137,-46.836
138,-44.725
139,-43.392
140,-41.614
141,-43.466
142,-45.985
143,-45.799
144,-44.985
145,-41.022
146,-45.836
147,-52.318
148,-57.466
149,-57.985
150,-52.614
151,-54.022
152,-53.688
153,-51.281
154,-49.281
155,-46.133
156,-40.392
157,-40.429
158,-45.022
159,-50.281
160,-51.281
161,-46.985
162,-45.614
163,-42.466
164,-42.54
165,-42.429
166,-43.873
167,-43.429
168,-39.799
169,-36.614
170,-36.17
171,-40.17
172,-43.985
173,-43.355
174,-41.466
175,-39.281
176,-46.281
177,-54.799
178,-57.244
179,-55.429
180,-51.651
181,-57.614
182,-54.985
183,-51.577
184,-49.022
185,-43.281
186,-33.466
187,-32.096
188,-36.355
189,-42.466
190,-41.762
191,-36.985
192,-39.096
193,-38.651
194,-41.429
195,-40.429
196,-41.91
197,-41.096
198,-36.614
199,-32.91
200,-32.725
201,-37.836
202,-43.429
203,-44.281
204,-41.429
205,-37.688
206,-44.466
207,-50.318
208,-51.059
209,-46.651
210,-48.54
211,-67.429
212,-63.651
213,-56.651
214,-51.466
215,-42.985
216,-31.762
217,-28.503
218,-31.947
219,-36.503
220,-31.577
221,-28.503
222,-32.577
223,-36.392
224,-37.836
225,-35.133
226,-35.392
227,-35.466
228,-32.614
229,-32.096
230,-30.762
231,-36.91
232,-43.022
233,-46.059
234,-42.799
235,-37.429
236,-43.281
237,-44.91
238,-46.244
239,-42.836
240,-48.022
241,-74.577
242,-72.577
243,-64.614
244,-55.54
245,-43.096
246,-32.207
247,-30.355
248,-33.873
249,-30.91
250,-22.133
251,-22.873
252,-30.207
253,-36.133
254,-35.54
255,-31.725
256,-30.985
257,-29.429
258,-29.17
259,-32.429
260,-33.577
261,-40.577
262,-45.577
263,-47.318
264,-42.688
265,-35.836
266,-37.725
267,-36.54
268,-41.059
269,-42.577
270,-46.873
271,-67.096
272,-65.947
273,-61.985
274,-55.688
275,-44.614
276,-35.91
277,-34.096
278,-37.503
279,-29.355
280,-23.355
281,-28.947
282,-34.799
283,-37.836
284,-32.651
285,-29.244
286,-27.429
287,-23.614
288,-24.873
289,-30.281
290,-34.985
291,-41.355
292,-42.614
293,-40.873
294,-36.466
295,-30.91
296,-29.947
297,-31.096
298,-38.799
299,-46.614
300,-48.836
301,-50.651
302,-46.836
303,-46.059
304,-46.096
305,-44.503
306,-42.466
307,-41.985
308,-41.059
309,-29.762
310,-27.91
311,-36.318
312,-41.725
313,-40.355
314,-34.281
315,-33.096
316,-32.281
317,-28.836
318,-29.17
319,-31.762
320,-35.614
321,-38.392
322,-37.725
323,-35.762
324,-33.096
325,-29.873
326,-27.392
327,-31.688
328,-39.614
329,-48.022
330,-47.577
331,-32.096
332,-25.022
333,-25.318
334,-29.355
335,-40.577
336,-48.429
337,-53.318
338,-49.096
339,-38.318
340,-37.355
341,-45.318
342,-49.947
343,-47.429
344,-40.022
345,-35.91
346,-31.985
347,-25.133
348,-20.392
349,-18.281
350,-22.836
351,-27.651
352,-30.873
353,-31.688
354,-31.392
355,-29.799
356,-28.947
357,-34.762
358,-40.985
359,-45.651
360,-44.799
361,-21.059
362,-14.614
363,-12.651
364,-16.281
365,-36.91
366,-54.281
367,-65.947
368,-57.392
369,-42.836
370,-33.651
371,-34.17
372,-36.688
373,-34.688
374,-26.466
375,-23.281
376,-15.429
377,-3.762
378,10.164
379,13.904
380,2.645
381,-12.096
382,-26.059
383,-30.355
384,-31.54
385,-31.614
386,-31.985
387,-35.836
388,-38.207
389,-41.762
390,-42.91
391,-22.281
392,-15.985
393,-12.133
394,-12.133
395,-32.799
396,-52.873
397,-67.022
398,-59.133
